DISTRICT,D20GJ20R,D20GJ21R,D20GUA20R,D20GUA21R,D20GY20R,D20GY21R,D20GZ20R,D20GZ21R,D30GJ20R,D30GJ21R,D30GUA20R,D30GUA21R,D30GY20R,D30GY21R,D30GZ20R,D30GZ21R,D40GJ20R,D40GJ21R,D40GUA20R,D40GUA21R,D40GY20R,D40GY21R,D40GZ20R,D40GZ21R,DA0GJ20R,DA0GJ21R,DA0GUA20R,DA0GUA21R,DA0GY20R,DA0GY21R,DA0GZ20R,DA0GZ21R,DB0GJ20R,DB0GJ21R,DB0GUA20R,DB0GUA21R,DB0GY20R,DB0GY21R,DB0GZ20R,DB0GZ21R,DE0GJ20R,DE0GJ21R,DE0GUA20R,DE0GUA21R,DE0GY20R,DE0GY21R,DE0GZ20R,DE0GZ21R,DF0GJ20R,DF0GJ21R,DF0GUA20R,DF0GUA21R,DF0GY20R,DF0GY21R,DF0GZ20R,DF0GZ21R,DH0GJ20R,DH0GJ21R,DH0GUA20R,DH0GUA21R,DH0GY20R,DH0GY21R,DH0GZ20R,DH0GZ21R,DI0GJ20R,DI0GJ21R,DI0GUA20R,DI0GUA21R,DI0GY20R,DI0GY21R,DI0GZ20R,DI0GZ21R,DISTNAME,DL0GJ20R,DL0GJ21R,DL0GUA20R,DL0GUA21R,DL0GY20R,DL0GY21R,DL0GZ20R,DL0GZ21R,DM0GJ20R,DM0GJ21R,DM0GUA20R,DM0GUA21R,DM0GY20R,DM0GY21R,DM0GZ20R,DM0GZ21R,DR0GJ20R,DR0GJ21R,DR0GUA20R,DR0GUA21R,DR0GY20R,DR0GY21R,DR0GZ20R,DR0GZ21R,DS0GJ20R,DS0GJ21R,DS0GUA20R,DS0GUA21R,DS0GY20R,DS0GY21R,DS0GZ20R,DS0GZ21R,DW0GJ20R,DW0GJ21R,DW0GUA20R,DW0GUA21R,DW0GY20R,DW0GY21R,DW0GZ20R,DW0GZ21R
"'013905",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,0,52.4,29.1,15.9,1.8,0,0,.,.,.,.,.,.,.,.,0,0,36.8,20,10.5,4,0,0,0,0,56,30.6,20,2.8,0,0,0,0,50,17.9,13,2.6,0,0,.,.,.,.,.,.,.,.,"SKIDMORE-TYNAN ISD",.,.,.,.,.,.,.,.,0,0,50,26.3,13.2,0,0,0,0,0,21.1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,53.3,14.3,0,0,0
"'014801",0,-1,11.1,-1,0,-1,0,-1,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,0,0,2,2,0.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3.1,0.6,2.1,0,0,0,0,3,3,0.8,1.8,0,0,0,0,1.4,3.2,0.7,2.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"RICHARD MILBURN ALTER HIGH SCHOOL - KILLEEN",0,0,0,5.9,0,11.8,0,0,0,0,0.9,0.8,0.9,2.3,0,0,0,0,1.8,1.6,0.8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,2.1,1.4,0,0
"'014803",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,13.3,10,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,12.5,0,0,0,0,0,0,0,0,20,0,0,0,0,.,.,.,.,.,.,.,.,"PRIORITY CHARTER SCHOOLS",.,.,.,.,.,.,.,.,0,0,14.3,16.7,0,0,0,0,0,0,25,0,0,0,0,0,0,-1,20,-1,0,-1,0,-1,0,0,28.6,12.5,0,0,0,0
"'014804",-1,0,-1,14.3,-1,71.4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,1.2,14.4,19.8,21.1,34.9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,33.3,20,0,0,0,0,19.2,34.4,21.2,40.6,0,0,0,4.3,11.8,17.4,17.6,8.7,0,0,.,.,.,.,.,.,.,.,"ORENDA CHARTER SCHOOL",.,-1,.,-1,.,-1,.,-1,0,1.9,7.9,11.1,21.1,31.5,0,0,0,4.5,20,9.1,12,18.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13.6,21.6,21.2,43.1,0,0
"'014901",20,-1,20,-1,0,-1,0,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,2.8,0.9,11.2,20.2,10.3,6.1,0,0,-1,0,-1,22.2,-1,0,-1,0,0,0,0,15.6,0,0,0,0,4.7,2,14,31.4,18.6,5.9,0,0,4.5,0,13.6,14.8,13.6,3.7,0,0,.,.,.,.,.,.,.,.,"ACADEMY ISD",.,-1,.,-1,.,-1,.,-1,1.6,0,9.4,11.1,4.7,6.3,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,1.4,1.4,10.8,23,9.5,8.1,0,0
"'014902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,38.1,25,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,29.4,15,0,0,0,0,0,0,40,28.6,0,0,0,0,0,0,41.7,15.4,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"BARTLETT ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,36.4,20,0,0,0,0,-1,0,-1,12.5,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,37.5,33.3,0,0,0,0
"'014903",0,0,10.3,6.7,20.7,16.7,0,0,0,15.4,19,23.1,61.9,69.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.7,1.1,14.7,18.6,17.2,19.3,0,0,3.1,0,15.6,12.7,3.1,7.3,0,0,0,0,10.5,7.8,7.4,3.4,0,0,1,1.4,21.1,23.3,20.3,19.2,0,0,0,0.8,10,15.8,11.9,13.4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"BELTON ISD",0,0,0,0,3.3,0,0,0,0.5,0.8,8.5,13.6,14,19.3,0,0,0,0,4,6.7,2.2,2.4,0,0,0,0,0,1.2,0,1.2,0,0,0.9,1.1,17.4,21.5,20.2,22.9,0,0
"'014905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,64.2,47.1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,57.7,55,0,0,0,0,0,0,76.9,56.5,0,0,0,0,0,0,58.8,78.6,0,0,0,0,.,.,.,.,.,.,.,.,"HOLLAND ISD",-1,.,-1,.,-1,.,-1,.,0,0,51.9,39.3,0,0,0,0,0,0,18.2,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,69.7,36.1,0,0,0,0
"'014906",11.4,7.5,27.2,25.5,9.5,10.6,0,0,19.8,21.3,35.8,51.3,25.9,20,0,0,10.2,8.7,27.1,23.9,6.8,2.2,0,0,7,7.3,21.7,23.7,9.3,7.5,0,0,5.5,6.8,17.6,20,3.1,3.4,0,0,5.6,5.1,16.4,18.8,5.5,4.6,0,0,9,9,27.4,28.8,10.6,8.5,0,0,7.2,6.4,23.1,24.1,11,7.9,0,0,0,0,14.3,16.7,14.3,8.3,0,0,"KILLEEN ISD",1.5,0.6,4.5,3.8,3.8,6.9,0,0,4.9,5.6,15.7,18.4,7.8,6.6,0,0,2.2,2.5,12.6,15,2.3,2.6,0,0,0.4,0.7,3.4,2.9,0.4,0.4,0,0,5.8,7.4,22.8,25.2,15.9,12.9,0,0
"'014907",.,-1,.,-1,.,-1,.,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,4.8,9.7,34.9,33.9,0,1.6,0,0,-1,.,-1,.,-1,.,-1,.,3.4,6.3,13.8,12.5,0,0,0,0,10.3,3.2,44.8,35.5,0,3.2,0,0,0,8.3,14.3,33.3,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"ROGERS ISD",.,-1,.,-1,.,-1,.,-1,0,16.1,26.5,32.3,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,6.7,11.1,42.2,36.1,0,2.8,0,0
"'014908",0,16.7,33.3,33.3,16.7,16.7,16.7,0,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,1.3,3.7,42,32.9,20,31.7,14,23,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,12,8.3,24,12.5,8,1.4,6.3,51.4,37.5,26.4,28.8,22.2,26.3,0,9.1,25,39.4,10.7,24.2,7.1,12.1,.,-1,.,-1,.,-1,.,-1,"SALADO ISD",0,-1,0,-1,0,-1,0,-1,1.3,1.2,33.3,28.4,14.1,34.6,6.4,19.8,0,0,13.8,0,0,13,3.4,4.3,0,0,0,0,0,0,0,0,1.7,1.7,47,31.1,22.6,34.5,15.7,26.9
"'014909",6.7,0,20,20,26.7,25,0,0,7.7,0,23.1,0,61.5,60,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.3,1.3,9.8,8.8,9.8,11.1,0,0,0.7,0,6,3.4,3.3,2.8,0,0,1.2,0.7,6.3,6.5,5.1,6.5,0,0,2.6,1.8,13.2,11.7,11.9,13.5,0,0,0.4,1.3,7.4,7.9,7.8,9.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"TEMPLE ISD",0,0,0,6.7,2.9,0,0,0,1.9,0.8,5.8,5.8,7.3,8.5,0,0,0.3,0,3.7,2.5,3.1,1.9,0,0,0,1.8,0,1.8,0,1.8,0,0,7.3,3.5,16.9,15.8,13.7,18.4,0,0
"'014910",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,2.7,2.8,29.5,23.9,6.3,7.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2.8,14,11.1,7,2.8,0,0,5.4,6.4,35.7,42.6,5.4,12.8,0,0,0,2.6,8,15.8,4,0,0,0,.,.,.,.,.,.,.,.,"TROY ISD",-1,.,-1,.,-1,.,-1,.,0,0,23.2,9.7,7.1,3.2,0,0,0,2.5,0,12.5,0,2.5,0,0,0,0,0,0,0,0,0,0,3.6,3,36.1,30.3,7.2,12.1,0,0
"'015801",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,3.3,11.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.8,10.4,0,0,0,0,0,0,4.5,17.5,0,0,0,0,0,0,3.3,7.7,0,0,0,0,.,.,.,.,.,.,.,.,"POR VIDA ACADEMY",0,-1,16.7,-1,0,-1,0,-1,0,0,1.8,0,0,0,0,0,0,0,2.1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"'015802",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,9.1,0,0,0,0,0,.,.,.,.,.,.,.,.,"GEORGE GERVIN ACADEMY",-1,.,-1,.,-1,.,-1,.,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50.8,50,100,100,0,0,0,0,.,-1,.,-1,.,-1,.,-1,48.9,43.3,100,100,0,0,0,0,59.5,53.3,100,100,0,0,0,0,50,48.6,100,100,0,0,0,0,.,.,.,.,.,.,.,.,"NEW FRONTIERS PUBLIC SCHOOLS INC",42.9,-1,100,-1,0,-1,0,-1,38.5,40,100,100,0,0,0,0,25,15.8,100,100,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015806",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,0,0,21.1,7.1,10.5,7.1,0,0,-1,0,-1,0,-1,0,-1,0,0,0,21.4,7.7,14.3,7.7,0,0,0,0,33.3,5.9,11.1,0,0,0,0,0,23.1,11.8,15.4,11.8,0,0,.,.,.,.,.,.,.,.,"LEGACY TRADITIONAL SCHOOLS - TEXAS",.,-1,.,-1,.,-1,.,-1,0,0,10,9.1,10,18.2,0,0,0,0,7.7,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.
"'015807",.,0,.,100,.,0,.,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,35.3,42.1,0,2.6,0,0,0,0,18.2,50,0,0,0,0,0,0,32.5,32.1,0,1.9,0,0,0,0,35.7,41,0,5.1,0,0,0,0,41.7,33.3,0,1.9,0,0,.,.,.,.,.,.,.,.,"SOUTHWEST PREPARATORY SCHOOL",-1,-1,-1,-1,-1,-1,-1,-1,0,0,34.8,43.2,0,0,0,0,0,0,21.9,24.4,0,2.4,0,0,0,0,12.5,9.1,0,0,0,0,-1,0,-1,40,-1,0,-1,0
"'015808",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,35,11.6,0,2.3,40,44.2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,30.8,0,0,33.3,9.1,0,0,55.6,50,0,0,38.5,20.8,0,4.2,30.8,54.2,.,.,.,.,.,.,.,.,"INSPIRE ACADEMIES",.,.,.,.,.,.,.,.,0,0,36.4,14.3,0,4.8,27.3,38.1,-1,0,-1,0,-1,0,-1,9.1,-1,0,-1,0,-1,0,-1,33.3,0,0,33.3,0,0,0,66.7,35.3
"'015809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BEXAR COUNTY ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,10.3,15,3.4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,11.1,13.3,3.7,0,0,0,0,0,17.6,9.1,5.9,0,0,0,0,0,11.5,15.8,3.8,0,0,0,.,.,.,.,.,.,.,.,"POSITIVE SOLUTIONS CHARTER SCHOOL",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,22.2,0,0,0,0,0,0,6.3,7.7,6.3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.
"'015815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,44.4,47.5,0,0,0,0,.,.,.,.,.,.,.,.,0,0,38.5,40,0,0,0,0,0,0,44.4,58.8,0,0,0,0,0,0,46.2,46.2,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"HERITAGE ACADEMY",0,0,25,19,0,0,0,0,0,0,44.4,39.1,0,0,0,0,0,0,36.8,42.4,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,.,-1,.,-1,.,-1,.
"'015822",-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0.7,0,24.3,26,9.7,15.1,0,0,0,0,20,0,0,0,0,0,0.8,0,21.7,22,10.8,16.9,0,0,0,0,19.3,30.9,5.3,21,0,0,0.8,0,23.8,28.8,10,16.7,0,0,.,-1,.,-1,.,-1,.,-1,"JUBILEE ACADEMIES",0,0,0,7.1,8.7,14.3,0,0,1.1,0,27.6,20,12.6,7.7,0,0,0,0,15.1,9.1,4.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,16.7,0,0,0
"'015825",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LIGHTHOUSE PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015827",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,50,-1,33.3,-1,33.3,.,.,.,.,.,.,.,.,0,0,8.7,31.1,46.4,41.9,1.4,21.6,0,-1,20,-1,20,-1,0,-1,0,0,8.1,33.3,48.6,43.3,0,26.7,0,0,3.6,44.1,50,38.2,0,29.4,0,0,5.1,30.4,51.3,37,2.6,15.2,.,.,.,.,.,.,.,.,"SCHOOL OF SCIENCE AND TECHNOLOGY",0,-1,0,-1,80,-1,0,-1,0,0,12.2,20,43.9,45,2.4,15,0,0,4.2,29,33.3,22.6,0,9.7,0,0,0,0,16.7,40,0,0,0,0,9.1,35.7,45.5,50,0,42.9
"'015828",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,20,-1,60,-1,40,-1,.,-1,.,-1,.,-1,.,0,0,48.1,37.5,41.6,40.9,12.6,17.2,0,0,22.2,0,0,20,0,20,0,0,48.1,37.9,42.5,39.6,12.7,12.4,0,0,48,35.4,40.8,44.2,9.6,16.8,0,0,51.5,40.1,46.6,42.5,14.2,17,.,.,.,.,.,.,.,.,"HARMONY PUBLIC SCHOOLS - SOUTH TEXAS",0,0,40,17.3,45.7,46.2,5.7,1.9,0,0,48.1,39.5,42.5,37.8,16,17.6,0,0,41.3,29.8,35.5,36.2,13,9.2,0,0,18.2,6.7,4.5,6.7,9.1,0,0,0,33.3,11.1,8.3,11.1,0,11.1
"'015830",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0.8,43.3,35.4,19.3,9.4,8,7.9,-1,0,-1,57.1,-1,14.3,-1,14.3,0,0,43,30.6,19.8,7.1,5.8,5.9,0,1.6,41.7,36.5,20.8,17.5,12.5,12.7,0,0,45.9,31.5,21.1,8.3,7.5,6.5,.,.,.,.,.,.,.,.,"BROOKS ACADEMIES OF TEXAS",0,0,60,33.3,60,33.3,0,16.7,0,0,44.9,34.4,17.9,1.6,3.8,3.1,0,0,37.5,21.6,14.3,6.8,0,1.4,0,0,30,21.1,0,5.3,0,5.3,0,11.1,25,55.6,8.3,11.1,16.7,11.1
"'015831",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,0,27.3,5.3,12.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,18.8,9.1,12.5,0,0,0,0,0,7.1,0,14.3,0,0,0,0,0,25,7.1,12.5,0,0,.,.,.,.,.,.,.,.,"SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,42.1,14.3,10.5,0,0,0,0,0,14.3,0,14.3,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015833",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,.,-1,.,-1,.,-1,.,0,0,0,0,11.8,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,16.7,0,0,0,0,0,0,13.6,26.7,0,0,0,0,0,0,10,15.4,0,0,-1,.,-1,.,-1,.,-1,.,"HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN",.,.,.,.,.,.,.,.,0,0,0,0,8.3,0,0,0,0,0,0,0,12.5,25,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015834",0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0,.,.,.,.,.,.,.,.,0,0,0,0,100,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"BASIS TEXAS",.,.,.,.,.,.,.,.,0,0,0,0,100,100,0,0,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,0,0,100,100,0,0
"'015835",.,-1,.,-1,.,-1,.,-1,-1,0,-1,0,-1,0,-1,0,.,.,.,.,.,.,.,.,0,0,0,0.8,2.3,1.7,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,4,0,4,0,0,0,0,0,1.7,5.6,3.4,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,"GREAT HEARTS TEXAS",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1.4,4.3,2.9,0,0
"'015836",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015838",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"COMPASS ROSE PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PROMESA ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015840",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SAN ANTONIO PREPARATORY SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE GATHERING PLACE",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015842",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ROYAL PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015843",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PRELUDE PREPARATORY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015901",0,-1,0,-1,80,-1,0,-1,0,0,16.7,9.1,58.3,27.3,0,27.3,.,-1,.,-1,.,-1,.,-1,0,0,14.9,11.1,46.3,39.6,0.5,19.7,0,0,12.5,0,25,16.7,0,0,0,0,10.2,5.3,18.6,11.8,0,7.9,0,0,18,15.2,51.5,46.2,0,24.8,0,0,13.1,7.8,34.6,27.3,0,13.6,-1,-1,-1,-1,-1,-1,-1,-1,"ALAMO HEIGHTS ISD",0,0,12.5,0,0,0,0,0,0,0,11.9,6.5,41.4,32.3,1,14,0,0,5.2,1,7.8,4.8,0,2.9,0,0,3.7,0,3.7,0,0,3,0,0,15.4,13.9,53.5,50.5,0.9,24.1
"'015904",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,6.9,2.4,29,27.6,8.7,10.1,5.4,7.3,-1,-1,-1,-1,-1,-1,-1,-1,5.7,2.3,26,25.4,8.4,10.2,4.3,5.8,7.9,2.5,32.7,27.2,11.4,13.4,6.2,8.6,7,2.4,29.1,27.7,8.8,10.4,5.3,7.2,.,.,.,.,.,.,.,.,"HARLANDALE ISD",0,0,2.3,2.7,11.5,20.5,1.1,0,6,2.2,25.4,28,6,6.9,4.7,6,2.4,1.8,11.5,15.2,4.3,5.5,1,1.8,1.1,0,1.1,1.1,0,0,0,0,0,0,25,18.8,5,0,10,6.3
"'015905",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,37.5,-1,12.5,-1,25,.,-1,.,-1,.,-1,.,-1,0,0,31.5,32.4,12.9,9.1,6,8.7,0,0,44.4,11.1,0,0,11.1,0,0,0,31.1,31.9,12.7,8.4,6.6,8.2,0,0,35.7,39.4,14.3,11.2,8,12,0,0,31.3,32.8,13.3,9.3,6,8.7,.,.,.,.,.,.,.,.,"EDGEWOOD ISD",0,0,20.8,18.8,26.4,15.6,0,3.1,0,0,27.3,25.4,11.5,7,4,5.5,0,0,19.7,22.3,5.6,4.8,1.4,3.5,0,0,1.6,5.1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"'015906",0,0,30.8,41.2,7.7,5.9,53.8,52.9,0,0,40,62.5,40,37.5,40,75,-1,.,-1,.,-1,.,-1,.,0,0,48.3,51.7,22.9,15,52.5,63.3,0,0,42.9,60,10.7,6.7,39.3,60,0,0,33.3,40,33.3,0,33.3,40,0,0,51.7,56.5,28.3,8.1,50,72.6,0,0,50,50,17.9,15,46.4,55,.,.,.,.,.,.,.,.,"RANDOLPH FIELD ISD",.,.,.,.,.,.,.,.,0,0,44.8,46.6,17.2,22.4,55.2,53.4,0,0,25,42.9,0,0,33.3,28.6,0,0,0,33.3,0,16.7,0,16.7,0,0,53.7,48.9,36.6,20,63.4,71.1
