DISTRICT,D20GI20R,D20GI21R,D20GW20R,D20GW21R,D23G420R,D23G421R,D23GG20R,D23GG21R,D2SGA20R,D2SGA21R,D30GI20R,D30GI21R,D30GW20R,D30GW21R,D33G420R,D33G421R,D33GG20R,D33GG21R,D3SGA20R,D3SGA21R,D40GI20R,D40GI21R,D40GW20R,D40GW21R,D43G420R,D43G421R,D43GG20R,D43GG21R,D4SGA20R,D4SGA21R,DA0GI20R,DA0GI21R,DA0GW20R,DA0GW21R,DA3G420R,DA3G421R,DA3GG20R,DA3GG21R,DASGA20R,DASGA21R,DB0GI20R,DB0GI21R,DB0GW20R,DB0GW21R,DB3G420R,DB3G421R,DB3GG20R,DB3GG21R,DBSGA20R,DBSGA21R,DE0GI20R,DE0GI21R,DE0GW20R,DE0GW21R,DE3G420R,DE3G421R,DE3GG20R,DE3GG21R,DESGA20R,DESGA21R,DF0GI20R,DF0GI21R,DF0GW20R,DF0GW21R,DF3G420R,DF3G421R,DF3GG20R,DF3GG21R,DFSGA20R,DFSGA21R,DH0GI20R,DH0GI21R,DH0GW20R,DH0GW21R,DH3G420R,DH3G421R,DH3GG20R,DH3GG21R,DHSGA20R,DHSGA21R,DI0GI20R,DI0GI21R,DI0GW20R,DI0GW21R,DI3G420R,DI3G421R,DI3GG20R,DI3GG21R,DISGA20R,DISGA21R,DISTNAME,DL0GI20R,DL0GI21R,DL0GW20R,DL0GW21R,DL3G420R,DL3G421R,DL3GG20R,DL3GG21R,DLSGA20R,DLSGA21R,DM0GI20R,DM0GI21R,DM0GW20R,DM0GW21R,DM3G420R,DM3G421R,DM3GG20R,DM3GG21R,DMSGA20R,DMSGA21R,DR0GI20R,DR0GI21R,DR0GW20R,DR0GW21R,DR3G420R,DR3G421R,DR3GG20R,DR3GG21R,DRSGA20R,DRSGA21R,DS0GI20R,DS0GI21R,DS0GW20R,DS0GW21R,DS3G420R,DS3G421R,DS3GG20R,DS3GG21R,DSSGA20R,DSSGA21R,DW0GI20R,DW0GI21R,DW0GW20R,DW0GW21R,DW3G420R,DW3G421R,DW3GG20R,DW3GG21R,DWSGA20R,DWSGA21R
"'220918",11.3,9.3,9.7,3.7,0,0,22.6,14.8,9.7,1.9,8.7,26.2,2.9,3.1,0,0,14.5,32.3,4.3,4.6,0,-1,12.5,-1,0,-1,25,-1,12.5,-1,11,13.3,5.3,5.6,0,0,17.9,20.4,3.1,2.6,7,8,7.5,10.2,0,0,16.1,20.4,2.5,4.4,11.5,13.8,8.6,6.5,0,0,21.5,21.5,3.2,2.1,13.7,16.1,3.5,4.1,0,0,18.8,22.1,2.8,3,13.1,15.8,5.8,6.2,0,0,19.4,23.3,2.1,2.6,7.1,8.3,7.1,0,0,0,14.3,8.3,0,0,"EAGLE MT-SAGINAW ISD",8.5,10.5,12.7,8.4,0,0,22.5,21.1,2.8,3.2,8.3,10.9,7.1,6.9,0,0,16.9,18.9,3.4,2.2,9.4,7.9,11.1,14.2,0,0,22.6,23.4,5.2,3.9,5.9,2.1,58.5,58,0,0,81.5,75.5,34.8,27.3,11,12.1,4,3.8,0,0,17,17.1,3.3,1.8
"'220919",7.7,13.3,7.7,3.3,0,0,15.4,20,7.7,3.3,9.5,5.6,2.1,2.2,0,0,12.6,7.9,2.1,2.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.9,6.1,3,3.8,0,0,11.2,12.4,3.1,3.3,11.1,11.1,0,0,0,0,22.2,16.7,11.1,5.6,0,-1,37.5,-1,0,-1,37.5,-1,0,-1,8.5,9.5,2,2.5,0,0,12.5,13.9,2.3,2.5,6.9,10.7,3.4,5.3,0,0,10.3,21.3,1.7,6.7,.,-1,.,-1,.,-1,.,-1,.,-1,"CARROLL ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.2,3.4,4,4.9,0,0,9.8,11.1,4,3.9,1.5,9.1,13.8,15.2,0,0,26.2,36.4,15.4,18.2,0,2.2,51.2,54.3,0,0,90.2,93.5,53.7,50,4.8,4.9,3,4.1,0,0,10.4,11.3,3,2.9
"'220920",0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.4,5.5,2,3.5,0,0,8.8,12.3,2.6,3.7,2.2,0,4.3,2.3,0,0,8.7,14,4.3,11.6,3.7,6.3,2.3,2.7,0,0,7.8,13.8,2.3,5.8,1,3.1,2,1.3,0,0,5.5,7,3,2.6,4.3,6.1,2.2,3.1,0,0,8.6,11.2,2.2,2.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WHITE SETTLEMENT ISD",13.3,3.8,0,3.8,0,0,13.3,11.5,0,7.7,7.1,8,2,5.8,0,0,11.4,17.8,2.4,4.9,5,5.3,3.6,5.3,0,0,12.7,15.8,4.5,6.2,4.8,0,21.4,38.1,0,0,52.4,73.8,28.6,40.5,5.4,6.3,1.5,4.2,0,0,9.8,13.8,2.9,3.2
"'221801",22.2,5.3,0,0,0,0,22.2,5.3,5.6,0,10,3.7,5,0,0,0,10,7.4,5,3.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.4,22.7,0.2,0.4,0,0,17.3,25.6,4.1,3.1,11.1,22.2,0,0,0,0,22.2,25.9,11.1,3.7,8,20.4,0,1,0,0,11.5,25.2,4.6,3.9,15.9,24.4,0,0.3,0,0,18,26.4,2.9,2,17.9,18,0,0.6,0,0,20.5,21.7,3.4,3.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"TEXAS COLLEGE PREPARATORY ACADEMIES",0,0,0,0,0,0,0,12.5,0,12.5,12.1,20.6,0.6,0.4,0,0,16.4,24.6,6.1,4.4,2.6,14.6,0,0,0,0,20.5,24.4,17.9,12.2,23.8,26.1,4.8,8.7,0,0,81,95.7,81,73.9,12.8,27.9,0,0.3,0,0,15.5,30.4,3.5,2.8
"'221901",12.5,13.9,3.1,0,0,0,15.6,22.2,0,8.3,9.7,7.1,0,0,0,0,12.9,7.1,3.2,0,-1,.,-1,.,-1,.,-1,.,-1,.,16.9,11.8,4.5,4,0,0,25.7,19.9,8.8,7.9,12.5,7.6,4.6,3.1,0,0,21.1,13,8.6,6.1,18.4,11.6,5.2,4.4,0,0,27.9,21.1,9.8,9.5,16.4,9.1,3.1,2.4,0,0,24.3,15.8,7.7,6.7,24.2,13.2,5.3,4.8,0,0,34.2,23.1,10.4,8.8,37.5,-1,0,-1,0,-1,37.5,-1,0,-1,"ABILENE ISD",11.5,5.6,5.8,0,0,0,21.2,8.3,9.6,2.8,17.5,14.8,6,5.7,0,0,27.1,24.3,9.8,9.1,16.4,10.5,7,6.4,0,0,29.6,23.2,13.5,12.2,8.5,8.2,41.5,38.8,0,0,91.5,86.7,84,76.5,10.6,11.5,4.2,3.8,0,0,19.3,18.6,8.4,7.7
"'221904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.5,11.6,7.7,9.3,0,0,25.6,22.1,10.3,9.3,.,-1,.,-1,.,-1,.,-1,.,-1,8.8,11.6,8.8,9.3,0,0,28.1,23.3,14,9.3,2.8,4.9,5.6,2.4,0,0,13.9,9.8,8.3,2.4,11.5,4.5,11.5,4.5,0,0,30.8,18.2,11.5,9.1,.,.,.,.,.,.,.,.,.,.,"MERKEL ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,17.8,9.5,15.6,0,0,35.7,33.3,11.9,15.6,10.6,15,6.4,12.5,0,0,29.8,30,17,15,8.3,30.8,50,61.5,0,0,100,100,66.7,61.5,10.2,15,4.1,11.7,0,0,22.4,25,10.2,10
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,0,28.6,0,0,0,0,12.5,28.6,12.5,0,.,.,.,.,.,.,.,.,.,.,-1,40,-1,0,-1,0,-1,40,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRENT ISD",.,.,.,.,.,.,.,.,.,.,-1,40,-1,0,-1,0,-1,40,-1,0,-1,40,-1,0,-1,0,-1,40,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,28.6,0,0,0,0,14.3,28.6,14.3,0
"'221911",-1,0,-1,40,-1,0,-1,40,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,5.4,6.9,6.5,0,0,6.9,12.9,0,1.1,.,.,.,.,.,.,.,.,.,.,0,0,20,23.1,0,0,20,23.1,0,0,0,0,0,4.3,0,0,0,4.3,0,0,0,10,12.5,0,0,0,12.5,10,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"JIM NED CISD",.,.,.,.,.,.,.,.,.,.,0,10.9,11.1,8.7,0,0,11.1,21.7,0,2.2,0,7.5,19.2,12.5,0,0,19.2,22.5,0,2.5,0,12.5,85.7,75,0,0,85.7,100,0,12.5,0,5.1,6.7,5.1,0,0,6.7,11.5,0,1.3
"'221912",0,20,11.1,0,0,0,22.2,20,11.1,0,0,14.3,0,0,0,0,0,14.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.1,24.6,0.4,0,0,0,4.2,26.3,1.8,2.8,14.3,14.3,0,0,0,0,21.4,14.3,7.1,0,5.7,20,0,0,0,0,5.7,22.9,0,2.9,2.8,24.2,0,0,0,0,4.1,26.1,1.4,2,0,14.6,0,0,0,0,0,14.6,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"WYLIE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4,25,0.7,0,0,0,4.3,26.5,2.1,3.8,3.3,18.8,0,0,0,0,8.8,21.7,5.5,4.3,0,22.2,6.7,0,0,0,40,50,33.3,44.4,2,28.4,0,0,0,0,3.4,30.9,1.5,3.9
"'222901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57.1,87.5,0,0,0,0,57.1,100,14.3,25,-1,.,-1,.,-1,.,-1,.,-1,.,-1,80,-1,0,-1,0,-1,100,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,83.3,0,0,0,0,40,100,20,33.3,.,.,.,.,.,.,.,.,.,.,"TERRELL COUNTY ISD",.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,0,-1,0,-1,100,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'223901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.3,10.5,1.6,0,0,0,11.8,11.2,3.9,0.7,0,0,0,0,0,0,0,0,0,0,4.3,5.9,1.1,0,0,0,8.5,6.7,3.2,0.8,13.1,14,1.6,0,0,0,16.4,15.1,1.6,1.2,7,12.4,2,0,0,0,11,13.3,2,0.9,-1,.,-1,.,-1,.,-1,.,-1,.,"BROWNFIELD ISD",0,9.1,0,0,0,0,16.7,9.1,16.7,0,0,5.3,1.5,0,0,0,7.6,5.3,6.1,0,3.5,5.9,0,0,0,0,7,5.9,3.5,0,0,0,13.3,0,0,0,46.7,7.1,33.3,7.1,5.3,5.3,0,0,0,0,21.1,5.3,15.8,0
"'223902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,4.3,25,4.3,25,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,33.3,0,33.3,0,0,0,0,0,0,6.3,0,6.3,0,0,0,0,0,0,0,6.3,40,6.3,40,.,.,.,.,.,.,.,.,.,.,"MEADOW ISD",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,0,36.4,0,36.4,0,0,0,0,0,0,0,30.8,0,30.8,-1,0,-1,0,-1,0,-1,80,-1,80,0,0,0,0,0,0,0,0,0,0
"'223904",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,13.3,0,13.3,.,.,.,.,.,.,.,.,.,.,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,14.3,0,14.3,0,0,0,0,0,0,0,40,0,40,.,.,.,.,.,.,.,.,.,.,"WELLMAN-UNION CISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,12.5,0,12.5,-1,0,-1,0,-1,0,-1,40,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27.3,42.9,0,0,0,28.6,27.3,42.9,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.5,-1,0,-1,0,-1,12.5,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"THROCKMORTON COLLEGIATE ISD",.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,14.3,-1,0,-1,0,-1,14.3,-1,0,-1
"'224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,75,0,0,0,0,57.1,83.3,14.3,16.7,.,.,.,.,.,.,.,.,.,.,-1,83.3,-1,0,-1,0,-1,83.3,-1,16.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"WOODSON ISD",.,.,.,.,.,.,.,.,.,.,60,62.5,0,0,0,0,70,75,20,25,-1,66.7,-1,0,-1,0,-1,83.3,-1,33.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.2,88.9,0,0,0,0,53.8,88.9,15.4,11.1
"'225902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,8.7,15.5,4.5,3.6,1.8,1.5,17.6,22.7,3.6,2.1,2.9,20.5,11.8,12.8,0,2.6,17.6,38.5,2.9,2.6,7,12.1,4.3,4.5,0.9,0.9,15.2,20.1,3,2.7,14.9,24.6,2.5,1.1,0,0,19.3,27.8,1.9,2.1,8.9,14,3.6,2.6,2.7,1.7,16,20,1.8,1.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"MOUNT PLEASANT ISD",2,6.5,0,3.2,2,1.1,7.8,14,3.9,3.2,2.9,4.1,6.3,6.8,3.4,3.4,16.1,16.2,5.2,2,3.7,6,8.2,5.4,2.2,1.8,20.1,15.6,7.5,2.4,2.7,6.7,40.5,40,2.7,0,73,70,32.4,23.3,10,16.1,4.3,1.8,0,0,22.9,21.4,10,3.6
"'225906",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,22.6,42.9,0,0,14.2,2.4,38.7,45.2,3.8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.1,37.1,0,0,22,2.9,46.3,40,7.3,0,22.4,40,0,0,16.3,4.4,38.8,44.4,2,0,13.9,34.4,0,0,30.6,3.1,50,37.5,11.1,0,-1,.,-1,.,-1,.,-1,.,-1,.,"CHAPEL HILL ISD",0,50,0,0,33.3,0,66.7,50,44.4,0,22.8,46.2,0,0,12.3,0,38.6,46.2,5.3,0,15.4,40,0,0,23.1,0,61.5,40,30.8,0,0,66.7,0,0,20,0,50,66.7,40,0,26.5,48.9,0,0,5.9,2.1,32.4,51.1,0,0
"'225907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HARTS BLUFF ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'226801",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,8.7,0,0,5.7,0,0,10.1,10,2.9,4.3,-1,.,-1,.,-1,.,-1,.,-1,.,16,0,0,8,0,0,20,16,8,8,16.2,0,0,6.1,0,0,16.2,10.2,2.7,4.1,8.1,0,0,8.7,0,0,8.1,15.2,0,6.5,-1,.,-1,.,-1,.,-1,.,-1,.,"TEXAS LEADERSHIP PUBLIC SCHOOLS",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.8,0,0,3.1,9.5,3.1,4.8,6.5,0,0,8.3,0,0,6.5,11.1,3.2,2.8,12.5,0,0,40,0,0,25,70,25,30,7.7,0,0,0,0,0,11.5,0,3.8,0
"'226901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.3,0,0,0,0,10.3,9.3,15.4,7,5.1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,12.5,0,12.5,4.3,0,0,0,0,20,8.7,25,4.3,5,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,"CHRISTOVAL ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,10,5.3,10,5.3,0,-1,0,-1,0,-1,40,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,13.3,12.1,20,9.1,6.7
"'226903",14.3,23.8,0,0,7.1,0,21.4,28.6,0,4.8,37.5,29.4,0,0,0,0,37.5,29.4,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,19.5,17.5,4.9,4,2.3,1.6,28.6,25.1,3.1,2.9,20,10.7,10,3.6,0,3.6,33.3,25,3.3,7.1,19.1,15.3,5.9,4.8,2.7,1.5,29.8,24.3,4,3.3,26.3,20.8,2.2,2.1,4.3,2.5,33.5,26.7,2.6,2.5,17.7,16.8,5.9,3.6,2.6,2.3,28.3,24.9,3.1,2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SAN ANGELO ISD",3.4,12.5,0,3.1,0,0,10.3,18.8,6.9,3.1,12.1,13.8,7.9,6,0,0.7,23.2,23.4,3.7,3.2,10.4,12,10.8,7.7,2.7,2,29.3,26.9,7.1,6.9,2.3,8.2,44.8,41.2,3.4,1.2,74.7,74.1,28.7,30.6,22.9,18.5,2.8,4.5,1.6,0.3,28.9,24.5,3.6,2.1
"'226905",-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,5.6,18.8,0,0,5.6,18.8,0,0,.,.,.,.,.,.,.,.,.,.,0,0,8.3,14.3,0,0,8.3,14.3,0,0,0,0,7.7,18.2,0,0,7.7,18.2,0,0,0,-1,20,-1,0,-1,20,-1,0,-1,.,.,.,.,.,.,.,.,.,.,"WATER VALLEY ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,20,0,0,0,20,0,0,0,-1,16.7,-1,0,-1,16.7,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8.3,0,0,0,8.3,0,0
"'226906",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,2.4,1.9,2.4,1.9,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,"WALL ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,4.4,2,4.4,2,0,0,0,0,0,0,11.1,7.7,11.1,7.7,0,-1,0,-1,0,-1,40,-1,40,-1,0,0,0,0,0,0,3,2.4,3,2.4
"'226907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.3,13.9,5.1,6.9,0,0,33.9,26.4,8.5,5.6,.,-1,.,-1,.,-1,.,-1,.,-1,16.1,14.6,9.7,12.2,0,0,32.3,34.1,6.5,7.3,9.5,9.4,4.8,0,0,0,23.8,18.8,9.5,9.4,18.8,13.3,3.1,6.7,0,0,31.3,30,9.4,10,.,.,.,.,.,.,.,.,.,.,"GRAPE CREEK ISD",-1,.,-1,.,-1,.,-1,.,-1,.,26.3,17.5,5.3,12.5,0,0,39.5,32.5,7.9,2.5,16.7,13.3,4.2,13.3,0,0,37.5,46.7,16.7,20,0,0,33.3,55.6,0,0,88.9,100,55.6,44.4,23.1,15,7.7,7.5,0,0,38.5,25,7.7,2.5
"'226908",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,4.5,16.7,4.5,16.7,.,.,.,.,.,.,.,.,.,.,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,33.3,0,33.3,0,0,0,0,0,0,10,40,10,40,.,.,.,.,.,.,.,.,.,.,"VERIBEST ISD",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,9.1,0,9.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
"'227506",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1.4,0,1.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"UNIVERSITY OF TEXAS AT AUSTIN H S",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,0,2,0,2
"'227803",.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,6.7,0,6.7,0,-1,.,-1,.,-1,.,-1,.,-1,.,0,0,0,0,0,0,3.1,0,3.1,0,0,0,0,0,0,0,7.4,0,7.4,0,0,0,0,0,0,0,7.9,0,7.9,0,.,.,.,.,.,.,.,.,.,.,"WAYSIDE SCHOOLS",0,0,0,0,0,0,4.8,0,4.8,0,0,0,0,0,0,0,5.6,0,5.6,0,0,0,0,0,0,0,8.6,0,8.6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
"'227804",-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,0,0,6.6,5.2,0,0,6.6,8.6,0,3.4,0,0,12.5,0,0,0,12.5,0,0,0,0,0,10.5,8.3,0,0,10.5,16.7,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,11.1,0,0,5.3,22.2,0,11.1,.,.,.,.,.,.,.,.,.,.,"NYOS CHARTER SCHOOL",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,12.5,10,0,0,12.5,16.7,0,6.7,0,0,22.2,18.2,0,0,22.2,36.4,0,18.2,0,0,50,60,0,0,50,100,0,40,0,0,3.7,3.6,0,0,3.7,3.6,0,0
"'227805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,"TEXAS EMPOWERMENT ACADEMY",.,.,.,.,.,.,.,.,.,.,.,0,.,0,.,0,.,0,.,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.
"'227806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.3,0,8.3,0,0,0,16.7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,20,-1,0,-1,20,-1,0,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,10,0,0,0,20,0,0,0,11.1,0,11.1,0,0,0,22.2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.3,0,0,0,0,0,14.3,0,0,0
"'227814",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,"CHAPARRAL STAR ACADEMY",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,0,0,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0
"'227816",16.7,-1,0,-1,0,-1,50,-1,33.3,-1,20,23.8,4,0,0,0,24,23.8,0,0,.,.,.,.,.,.,.,.,.,.,3.8,9.5,2.9,0.6,0,0,14.4,13.1,9.1,3.6,0,0,0,0,0,0,7.1,13.3,7.1,13.3,3,5.9,2.3,0.8,0,0,12.8,11,8.3,5.1,2,2.6,3,0,0,0,11,7.8,6,5.2,0.7,6.3,3.7,0.9,0,0,11.9,9.9,9.7,3.6,.,-1,.,-1,.,-1,.,-1,.,-1,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS",0,2.3,0,0,0,0,13.2,7,13.2,4.7,5.6,15.4,2.8,1.1,0,0,17.6,17.6,12,2.2,2.2,4.6,2.2,0.9,0,0,13,9.3,9.4,4.6,0,0,20.7,11.1,0,0,75.9,66.7,65.5,66.7,3.4,23.5,0,0,0,0,13.8,23.5,10.3,0
