,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
8923,78242,2020-12-31,122.58319703784473,1386.8132346680143,2020,110.2298323401339,11.206915982229122,15908.0,SOUTH SAN ANTONIO ISD
8924,78242,2020-12-31,122.58319703784473,1386.8132346680143,2020,110.2298323401339,11.206915982229122,108807.0,IDEA PUBLIC SCHOOLS
8933,78244,2020-12-31,103.85064177362894,1839.1797752808989,2020,97.22694122694122,6.812618460583961,15916.0,JUDSON ISD
8948,78245,2020-12-31,119.6526980436998,1888.3819896604261,2020,106.70731707317071,12.131671309524403,15828.0,HARMONY SCIENCE ACAD (SAN ANTONIO)
8949,78245,2020-12-31,119.6526980436998,1888.3819896604261,2020,106.70731707317071,12.131671309524403,15915.0,NORTHSIDE ISD
8950,78245,2020-12-31,119.6526980436998,1888.3819896604261,2020,106.70731707317071,12.131671309524403,108807.0,IDEA PUBLIC SCHOOLS
8969,78247,2020-12-31,123.04250559284117,1853.0181818181818,2020,111.1699311805188,10.679663364227117,15835.0,GREAT HEARTS TEXAS
8970,78247,2020-12-31,123.04250559284117,1853.0181818181818,2020,111.1699311805188,10.679663364227117,15910.0,NORTH EAST ISD
8971,78247,2020-12-31,123.04250559284117,1853.0181818181818,2020,111.1699311805188,10.679663364227117,15916.0,JUDSON ISD
8982,78248,2020-12-31,148.50393497112628,2510.293751290035,2020,136.79863637703437,8.556590112368246,15910.0,NORTH EAST ISD
8989,78249,2020-12-31,135.74091619312946,1857.494461296129,2020,120.88297126839524,12.291181105852605,15915.0,NORTHSIDE ISD
9004,78250,2020-12-31,123.84792626728112,1655.255813953488,2020,115.94084430224166,6.819927880141018,15808.0,INSPIRE ACADEMIES
9005,78250,2020-12-31,123.84792626728112,1655.255813953488,2020,115.94084430224166,6.819927880141018,15915.0,NORTHSIDE ISD
9006,78250,2020-12-31,123.84792626728112,1655.255813953488,2020,115.94084430224166,6.819927880141018,108807.0,IDEA PUBLIC SCHOOLS
9017,78251,2020-12-31,113.6574074074074,1979.6334012219959,2020,101.37436255670548,12.116519937505103,15915.0,NORTHSIDE ISD
9032,78252,2020-12-31,130.90248976325398,1726.4759471629325,2020,117.60971059616996,11.302450367152684,15912.0,SOUTHWEST ISD
9033,78252,2020-12-31,130.90248976325398,1726.4759471629325,2020,117.60971059616996,11.302450367152684,163908.0,MEDINA VALLEY ISD
9034,78252,2020-12-31,130.90248976325398,1726.4759471629325,2020,117.60971059616996,11.302450367152684,236903.0,WINDHAM SCHOOL DISTRICT
9049,78253,2020-12-31,123.2093023255814,2272.5556813892035,2020,116.89529411764704,5.401422063731454,15915.0,NORTHSIDE ISD
9050,78253,2020-12-31,123.2093023255814,2272.5556813892035,2020,116.89529411764704,5.401422063731454,163908.0,MEDINA VALLEY ISD
9059,78254,2020-12-31,129.54450480568323,2045.6290322580646,2020,120.27542579800242,7.706544330383705,15915.0,NORTHSIDE ISD
9066,78255,2020-12-31,145.4406308691232,2990.5673359695193,2020,140.92793785519024,3.202128039771613,15915.0,NORTHSIDE ISD
9073,78256,2020-12-31,151.34370579915134,3072.4766355140187,2020,145.73096423721142,3.851440626443572,15915.0,NORTHSIDE ISD
9080,78257,2020-12-31,188.01234586451696,3523.704770310149,2020,150.11309891013778,25.247128484814514,15915.0,NORTHSIDE ISD
9087,78258,2020-12-31,132.4503311258278,2906.7500000000005,2020,124.6089676746611,6.2927761921915195,15910.0,NORTH EAST ISD
9098,78259,2020-12-31,132.33004670472238,2440.8666666666663,2020,120.72438349004688,9.61335471688893,15910.0,NORTH EAST ISD
9099,78259,2020-12-31,132.33004670472238,2440.8666666666663,2020,120.72438349004688,9.61335471688893,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
9108,78260,2020-12-31,138.72135102533173,2775.3478260869565,2020,135.9338061465721,2.050663449939695,15910.0,NORTH EAST ISD
9119,78261,2020-12-31,141.8328208193958,2363.4480232671153,2020,125.04444514792031,13.425926798760088,15910.0,NORTH EAST ISD
9120,78261,2020-12-31,141.8328208193958,2363.4480232671153,2020,125.04444514792031,13.425926798760088,15916.0,JUDSON ISD
9136,78263,2020-12-31,141.66666666666666,2717.6470588235297,2020,139.58333333333334,1.4925373134328221,15911.0,EAST CENTRAL ISD
9150,78266,2020-12-31,156.51614690769145,2967.74492074577,2020,131.94593434885218,18.621424510040626,15916.0,JUDSON ISD
9199,78332,2020-12-31,102.03214804902234,1813.15402583816,2020,46.97286012526096,117.2151062910298,125901.0,ALICE ISD
9219,78363,2020-12-31,96.93908730858276,1524.1529923803869,2020,76.08695652173913,27.405657605565914,137902.0,RICARDO ISD
9220,78363,2020-12-31,96.93908730858276,1524.1529923803869,2020,76.08695652173913,27.405657605565914,137904.0,SANTA GERTRUDIS ISD
9229,78372,2020-12-31,128.26998901751796,2178.9976138676398,2020,107.44976641715772,19.37670345371327,125903.0,ORANGE GROVE ISD
9235,78375,2020-12-31,38.8898382319435,2378.5133650677403,2020,34.403669724770644,13.039796460849102,125905.0,PREMONT ISD
9241,78379,2020-12-31,92.29274611398964,1544.0,2020,244.63635148821248,-62.27349469833936,137903.0,RIVIERA ISD
9251,78384,2020-12-31,26.55677655677656,1092.0,2020,76.56065959952886,-65.31276415891801,66902.0,SAN DIEGO ISD
9252,78384,2020-12-31,26.55677655677656,1092.0,2020,76.56065959952886,-65.31276415891801,236903.0,WINDHAM SCHOOL DISTRICT
9253,78389,2020-12-31,180.54054054054052,925.0000000000001,2020,106.2229224103978,69.96382366793932,13905.0,SKIDMORE-TYNAN ISD
9271,78501,2020-12-31,97.78877409284878,1840.7020812950682,2020,78.0590717299578,25.275348432460355,108802.0,HORIZON MONTESSORI PUBLIC SCHOOLS
9272,78501,2020-12-31,97.78877409284878,1840.7020812950682,2020,78.0590717299578,25.275348432460355,108804.0,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY
9273,78501,2020-12-31,97.78877409284878,1840.7020812950682,2020,78.0590717299578,25.275348432460355,108807.0,IDEA PUBLIC SCHOOLS
9274,78501,2020-12-31,97.78877409284878,1840.7020812950682,2020,78.0590717299578,25.275348432460355,108906.0,MCALLEN ISD
9303,78503,2020-12-31,80.56602084368697,1954.9184426717466,2020,76.04328595784109,5.947579498804553,108807.0,IDEA PUBLIC SCHOOLS
9304,78503,2020-12-31,80.56602084368697,1954.9184426717466,2020,76.04328595784109,5.947579498804553,108904.0,EDINBURG CISD
9305,78503,2020-12-31,80.56602084368697,1954.9184426717466,2020,76.04328595784109,5.947579498804553,108906.0,MCALLEN ISD
9306,78503,2020-12-31,80.56602084368697,1954.9184426717466,2020,76.04328595784109,5.947579498804553,108909.0,PHARR-SAN JUAN-ALAMO ISD
9307,78503,2020-12-31,80.56602084368697,1954.9184426717466,2020,76.04328595784109,5.947579498804553,108912.0,LA JOYA ISD
9330,78504,2020-12-31,104.5008708738809,1916.2519730737554,2020,91.60583941605839,14.07664788622856,108807.0,IDEA PUBLIC SCHOOLS
9331,78504,2020-12-31,104.5008708738809,1916.2519730737554,2020,91.60583941605839,14.07664788622856,108904.0,EDINBURG CISD
9332,78504,2020-12-31,104.5008708738809,1916.2519730737554,2020,91.60583941605839,14.07664788622856,108906.0,MCALLEN ISD
9347,78516,2020-12-31,90.09009009009009,1559.55,2020,89.55223880597015,0.6006006006005976,108807.0,IDEA PUBLIC SCHOOLS
9348,78516,2020-12-31,90.09009009009009,1559.55,2020,89.55223880597015,0.6006006006005976,108909.0,PHARR-SAN JUAN-ALAMO ISD
9393,78521,2020-12-31,69.15973630831643,1831.4557972767868,2020,68.71239015741119,0.6510414641091958,31901.0,BROWNSVILLE ISD
9394,78521,2020-12-31,69.15973630831643,1831.4557972767868,2020,68.71239015741119,0.6510414641091958,108807.0,IDEA PUBLIC SCHOOLS
9415,78526,2020-12-31,104.16666666666669,1593.5999999999997,2020,81.2407680945347,28.21969696969701,15828.0,HARMONY SCIENCE ACAD (SAN ANTONIO)
9416,78526,2020-12-31,104.16666666666669,1593.5999999999997,2020,81.2407680945347,28.21969696969701,31901.0,BROWNSVILLE ISD
9417,78526,2020-12-31,104.16666666666669,1593.5999999999997,2020,81.2407680945347,28.21969696969701,108807.0,IDEA PUBLIC SCHOOLS
9418,78526,2020-12-31,104.16666666666669,1593.5999999999997,2020,81.2407680945347,28.21969696969701,227824.0,PROMESA PUBLIC SCHOOLS
9435,78537,2020-12-31,59.497904577691806,2491.6843887571963,2020,72.54331400958145,-17.982924560306994,108807.0,IDEA PUBLIC SCHOOLS
9436,78537,2020-12-31,59.497904577691806,2491.6843887571963,2020,72.54331400958145,-17.982924560306994,108902.0,DONNA ISD
9449,78538,2020-12-31,84.7457627118644,1298.0,2020,59.641953942614734,42.09085569765809,108903.0,EDCOUCH-ELSA ISD
9450,78538,2020-12-31,84.7457627118644,1298.0,2020,59.641953942614734,42.09085569765809,108915.0,MONTE ALTO ISD
9471,78539,2020-12-31,102.72840979546784,1937.1466996929944,2020,94.18485063770764,9.071054527255065,31916.0,SOUTH TEXAS ISD
9472,78539,2020-12-31,102.72840979546784,1937.1466996929944,2020,94.18485063770764,9.071054527255065,108808.0,VANGUARD ACADEMY
9473,78539,2020-12-31,102.72840979546784,1937.1466996929944,2020,94.18485063770764,9.071054527255065,108904.0,EDINBURG CISD
9474,78539,2020-12-31,102.72840979546784,1937.1466996929944,2020,94.18485063770764,9.071054527255065,108907.0,MERCEDES ISD
9491,78541,2020-12-31,106.73234811165844,2112.7615384615387,2020,89.73797322060625,18.937774368130952,108807.0,IDEA PUBLIC SCHOOLS
9492,78541,2020-12-31,106.73234811165844,2112.7615384615387,2020,89.73797322060625,18.937774368130952,227622.0,TEXAS JUVENILE JUSTICE DEPARTMENT
9501,78542,2020-12-31,98.12332439678286,1915.956284153005,2020,98.45984598459845,-0.34178561265292107,236903.0,WINDHAM SCHOOL DISTRICT
9508,78543,2020-12-31,11.976047904191615,1336.0000000000002,2020,54.53042328042328,-78.0378599986201,108807.0,IDEA PUBLIC SCHOOLS
9519,78550,2020-12-31,67.0021434739699,2779.575254519322,2020,82.58018784334573,-18.864142570040308,31903.0,HARLINGEN CISD
9520,78550,2020-12-31,67.0021434739699,2779.575254519322,2020,82.58018784334573,-18.864142570040308,108802.0,HORIZON MONTESSORI PUBLIC SCHOOLS
9529,78552,2020-12-31,110.89644689145248,1570.834818274297,2020,93.92631928310652,18.067489216942185,108807.0,IDEA PUBLIC SCHOOLS
9536,78557,2020-12-31,98.43258665159168,1381.6562647223784,2020,86.88124943698766,13.295546840612433,108905.0,HIDALGO ISD
9543,78559,2020-12-31,88.49831527777053,1722.631662778028,2020,58.83834833145856,50.409244629414495,31905.0,LA FERIA ISD
9550,78560,2020-12-31,80.69722401549387,1548.9999999999998,2020,74.173971679029,8.794530195434014,108912.0,LA JOYA ISD
9556,78566,2020-12-31,62.5,800.0,2020,60.28764805414552,3.6696603985405476,31906.0,LOS FRESNOS CISD
9559,78569,2020-12-31,87.5400641025641,1248.0,2020,16.148325358851675,442.09995251661917,245902.0,LYFORD CISD
9574,78570,2020-12-31,70.43644542463068,1987.6073977896092,2020,79.37075120375393,-11.256420839696792,31916.0,SOUTH TEXAS ISD
9575,78570,2020-12-31,70.43644542463068,1987.6073977896092,2020,79.37075120375393,-11.256420839696792,108804.0,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY
9576,78570,2020-12-31,70.43644542463068,1987.6073977896092,2020,79.37075120375393,-11.256420839696792,108907.0,MERCEDES ISD
9603,78572,2020-12-31,88.19538670284939,1848.1692307692308,2020,80.61979638699309,9.396687482925127,108807.0,IDEA PUBLIC SCHOOLS
9604,78572,2020-12-31,88.19538670284939,1848.1692307692308,2020,80.61979638699309,9.396687482925127,108809.0,EXCELLENCE IN LEADERSHIP ACADEMY
9605,78572,2020-12-31,88.19538670284939,1848.1692307692308,2020,80.61979638699309,9.396687482925127,108908.0,MISSION CISD
9606,78572,2020-12-31,88.19538670284939,1848.1692307692308,2020,80.61979638699309,9.396687482925127,108911.0,SHARYLAND ISD
9607,78572,2020-12-31,88.19538670284939,1848.1692307692308,2020,80.61979638699309,9.396687482925127,108912.0,LA JOYA ISD
9626,78573,2020-12-31,110.574189880614,1835.8714652956296,2020,98.0691144213643,12.751288245063902,108908.0,MISSION CISD
9627,78573,2020-12-31,110.574189880614,1835.8714652956296,2020,98.0691144213643,12.751288245063902,108912.0,LA JOYA ISD
9640,78574,2020-12-31,105.96149144707113,1981.8520590085993,2020,86.57776829528483,22.388799727056455,108807.0,IDEA PUBLIC SCHOOLS
9641,78574,2020-12-31,105.96149144707113,1981.8520590085993,2020,86.57776829528483,22.388799727056455,108912.0,LA JOYA ISD
9651,78576,2020-12-31,89.1861761426979,997.9124999999998,2020,40.55555555555556,119.91111925596742,108912.0,LA JOYA ISD
9670,78577,2020-12-31,81.85714285714286,1774.4328097731238,2020,90.8295142071494,-9.878255353809108,108807.0,IDEA PUBLIC SCHOOLS
9671,78577,2020-12-31,81.85714285714286,1774.4328097731238,2020,90.8295142071494,-9.878255353809108,108808.0,VANGUARD ACADEMY
9672,78577,2020-12-31,81.85714285714286,1774.4328097731238,2020,90.8295142071494,-9.878255353809108,108909.0,PHARR-SAN JUAN-ALAMO ISD
9673,78577,2020-12-31,81.85714285714286,1774.4328097731238,2020,90.8295142071494,-9.878255353809108,108916.0,VALLEY VIEW ISD
9685,78578,2020-12-31,158.5014409221902,1055.510909090909,2020,25.66295979469632,517.6272814601346,31909.0,POINT ISABEL ISD
9699,78582,2020-12-31,81.21523291564684,1521.8819864541367,2020,92.57375381485248,-12.269698949361702,108807.0,IDEA PUBLIC SCHOOLS
9700,78582,2020-12-31,81.21523291564684,1521.8819864541367,2020,92.57375381485248,-12.269698949361702,214901.0,RIO GRANDE CITY CISD
9705,78583,2020-12-31,52.237133071747365,1579.3362910381545,2020,62.195781503515406,-16.01177473942531,31911.0,RIO HONDO ISD
9731,78586,2020-12-31,106.57534246575342,1825.0,2020,83.27160493827162,27.985214821734992,31901.0,BROWNSVILLE ISD
9732,78586,2020-12-31,106.57534246575342,1825.0,2020,83.27160493827162,27.985214821734992,31912.0,SAN BENITO CISD
9733,78586,2020-12-31,106.57534246575342,1825.0,2020,83.27160493827162,27.985214821734992,31916.0,SOUTH TEXAS ISD
9734,78586,2020-12-31,106.57534246575342,1825.0,2020,83.27160493827162,27.985214821734992,108804.0,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY
9735,78586,2020-12-31,106.57534246575342,1825.0,2020,83.27160493827162,27.985214821734992,108807.0,IDEA PUBLIC SCHOOLS
9754,78589,2020-12-31,102.7221366204417,1538.13,2020,92.08191126279864,11.555174313526377,108807.0,IDEA PUBLIC SCHOOLS
9755,78589,2020-12-31,102.7221366204417,1538.13,2020,92.08191126279864,11.555174313526377,108909.0,PHARR-SAN JUAN-ALAMO ISD
9762,78593,2020-12-31,110.11049184594032,1247.837492109666,2020,39.123630672926446,181.44241715822344,31914.0,SANTA ROSA ISD
9767,78595,2020-12-31,100.10983185585252,996.4056292056245,2020,58.894645941278064,69.98121010128625,108912.0,LA JOYA ISD
9780,78596,2020-12-31,98.3947681331748,1595.6132930513595,2020,82.25235849056605,19.625467207071267,108802.0,HORIZON MONTESSORI PUBLIC SCHOOLS
9781,78596,2020-12-31,98.3947681331748,1595.6132930513595,2020,82.25235849056605,19.625467207071267,108807.0,IDEA PUBLIC SCHOOLS
9782,78596,2020-12-31,98.3947681331748,1595.6132930513595,2020,82.25235849056605,19.625467207071267,108913.0,WESLACO ISD
9804,78599,2020-12-31,95.65623770169226,1426.9848290048853,2020,78.22638788752704,22.28129188225545,108807.0,IDEA PUBLIC SCHOOLS
9805,78599,2020-12-31,95.65623770169226,1426.9848290048853,2020,78.22638788752704,22.28129188225545,108913.0,WESLACO ISD
9822,78602,2020-12-31,151.96294117647057,1835.973941015031,2020,139.09888116117327,9.248140537084383,11901.0,BASTROP ISD
9823,78602,2020-12-31,151.96294117647057,1835.973941015031,2020,139.09888116117327,9.248140537084383,11902.0,ELGIN ISD
9824,78602,2020-12-31,151.96294117647057,1835.973941015031,2020,139.09888116117327,9.248140537084383,11904.0,SMITHVILLE ISD
9843,78610,2020-12-31,148.58410337299452,1951.7565702974664,2020,138.60103626943004,7.202736265375495,105906.0,HAYS CISD
9844,78610,2020-12-31,148.58410337299452,1951.7565702974664,2020,138.60103626943004,7.202736265375495,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
9845,78610,2020-12-31,148.58410337299452,1951.7565702974664,2020,138.60103626943004,7.202736265375495,227910.0,DEL VALLE ISD
9856,78612,2020-12-31,174.37540080858776,2157.701133619245,2020,160.48387096774192,8.656028644547153,11901.0,BASTROP ISD
9863,78613,2020-12-31,168.29641194369657,2185.8754785756946,2020,150.27322404371586,11.993612311623528,246913.0,LEANDER ISD
9868,78615,2020-12-31,180.78795909710152,1269.7195164237032,2020,67.11822660098521,169.35747300338798,246914.0,COUPLAND ISD
9875,78616,2020-12-31,197.67847668920197,1504.969104288179,2020,221.7741935483871,-10.864977783778022,28902.0,LOCKHART ISD
9882,78617,2020-12-31,158.11665495432186,1581.111111111111,2020,131.5559493670886,20.18966509307709,227910.0,DEL VALLE ISD
9889,78619,2020-12-31,231.4366761221425,3247.1085075702954,2020,193.23790956330797,19.767739490226674,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
9896,78620,2020-12-31,197.93198367366008,2323.52544275138,2020,193.84264538198403,2.1096174598822954,105904.0,DRIPPING SPRINGS ISD
9903,78621,2020-12-31,137.80822580682326,1668.7937070053579,2020,124.90450725744844,10.330867022098857,11902.0,ELGIN ISD
9917,78624,2020-12-31,236.49333738971703,1881.6597749080988,2020,224.32432432432432,5.424740764090723,86901.0,FREDERICKSBURG ISD
9964,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,14804.0,ORENDA CHARTER SCHOOL
9965,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
9966,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246802.0,GOODWATER MONTESSORI SCHOOL
9967,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246904.0,GEORGETOWN ISD
9968,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246906.0,HUTTO ISD
9969,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246907.0,JARRELL ISD
9970,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246908.0,LIBERTY HILL ISD
9971,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246909.0,ROUND ROCK ISD
9972,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246911.0,TAYLOR ISD
9973,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246912.0,THRALL ISD
9974,78626,2020-12-31,154.30653869226154,1879.3759646074122,2020,142.9835347884458,7.919096363486126,246913.0,LEANDER ISD
10013,78628,2020-12-31,163.21928460342147,2383.2968080038113,2020,148.46136931809912,9.94057602533725,14804.0,ORENDA CHARTER SCHOOL
10014,78628,2020-12-31,163.21928460342147,2383.2968080038113,2020,148.46136931809912,9.94057602533725,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
10015,78628,2020-12-31,163.21928460342147,2383.2968080038113,2020,148.46136931809912,9.94057602533725,246904.0,GEORGETOWN ISD
10016,78628,2020-12-31,163.21928460342147,2383.2968080038113,2020,148.46136931809912,9.94057602533725,246913.0,LEANDER ISD
10029,78633,2020-12-31,180.3987797882257,1912.4297869697536,2020,164.2087389607775,9.85942704993022,246904.0,GEORGETOWN ISD
10036,78634,2020-12-31,141.13681102362204,1920.1227378918372,2020,130.37602820211515,8.253651357460448,246906.0,HUTTO ISD
10054,78640,2020-12-31,146.64345246287715,1711.600455284831,2020,122.64150943396228,19.570815085115196,105906.0,HAYS CISD
10055,78640,2020-12-31,146.64345246287715,1711.600455284831,2020,122.64150943396228,19.570815085115196,108807.0,IDEA PUBLIC SCHOOLS
10064,78641,2020-12-31,160.6553362167757,2144.3109710041967,2020,144.3580419098326,11.289495265613647,246913.0,LEANDER ISD
10079,78642,2020-12-31,166.13217254986031,2040.751618403398,2020,146.73619157976051,13.21826657846496,15808.0,INSPIRE ACADEMIES
10080,78642,2020-12-31,166.13217254986031,2040.751618403398,2020,146.73619157976051,13.21826657846496,105803.0,KI CHARTER ACADEMY
10081,78642,2020-12-31,166.13217254986031,2040.751618403398,2020,146.73619157976051,13.21826657846496,246908.0,LIBERTY HILL ISD
10096,78644,2020-12-31,138.50415512465375,1566.7399999999998,2020,123.63820456682248,12.023751566043407,28902.0,LOCKHART ISD
10097,78644,2020-12-31,138.50415512465375,1566.7399999999998,2020,123.63820456682248,12.023751566043407,46802.0,TRINITY CHARTER SCHOOL
10106,78645,2020-12-31,180.03300124533,1971.86070078476,2020,150.05853169579427,19.975185156617016,227912.0,LAGO VISTA ISD
10113,78648,2020-12-31,112.4413145539906,1538.5803757828812,2020,121.23852929107105,-7.256121291243961,28903.0,LULING ISD
10119,78650,2020-12-31,154.3816543816544,2493.8196286472144,2020,199.8097050428164,-22.735657735657735,11905.0,MCDADE ISD
10133,78653,2020-12-31,148.5310119695321,1752.5969597069598,2020,134.26219126029133,10.627579198061875,227907.0,MANOR ISD
10167,78660,2020-12-31,149.67637540453077,2071.1351351351345,2020,134.18903150525088,11.541438018854668,108807.0,IDEA PUBLIC SCHOOLS
10168,78660,2020-12-31,149.67637540453077,2071.1351351351345,2020,134.18903150525088,11.541438018854668,227816.0,HARMONY SCIENCE ACADEMY (AUSTIN)
10169,78660,2020-12-31,149.67637540453077,2071.1351351351345,2020,134.18903150525088,11.541438018854668,227904.0,PFLUGERVILLE ISD
10178,78661,2020-12-31,148.64010120177102,1581.0000000000002,2020,70.65217391304348,110.38291247019896,28906.0,PRAIRIE LEA ISD
10183,78662,2020-12-31,163.45983184487892,1917.9023767594908,2020,159.4718992248062,2.5007118115844076,11901.0,BASTROP ISD
10202,78664,2020-12-31,160.72545340838025,1742.101167315175,2020,143.19138979878335,12.245194095983193,108807.0,IDEA PUBLIC SCHOOLS
10203,78664,2020-12-31,160.72545340838025,1742.101167315175,2020,143.19138979878335,12.245194095983193,227904.0,PFLUGERVILLE ISD
10204,78664,2020-12-31,160.72545340838025,1742.101167315175,2020,143.19138979878335,12.245194095983193,246801.0,MERIDIAN WORLD SCHOOL LLC
10205,78664,2020-12-31,160.72545340838025,1742.101167315175,2020,143.19138979878335,12.245194095983193,246909.0,ROUND ROCK ISD
10222,78665,2020-12-31,150.67134977784588,2156.680752373398,2020,135.05747126436782,11.560914303596517,246906.0,HUTTO ISD
10223,78665,2020-12-31,150.67134977784588,2156.680752373398,2020,135.05747126436782,11.560914303596517,246909.0,ROUND ROCK ISD
10240,78666,2020-12-31,160.83833792978794,1771.9655877345199,2020,137.55598208573255,16.925731248492358,15808.0,INSPIRE ACADEMIES
10241,78666,2020-12-31,160.83833792978794,1771.9655877345199,2020,137.55598208573255,16.925731248492358,105803.0,KI CHARTER ACADEMY
10242,78666,2020-12-31,160.83833792978794,1771.9655877345199,2020,137.55598208573255,16.925731248492358,105906.0,HAYS CISD
10257,78669,2020-12-31,214.81942714819428,2932.695652173913,2020,204.9808429118774,4.799757917156457,27904.0,MARBLE FALLS ISD
10258,78669,2020-12-31,214.81942714819428,2932.695652173913,2020,204.9808429118774,4.799757917156457,227913.0,LAKE TRAVIS ISD
10264,78671,2020-12-31,182.6298701298701,2464.0,2020,190.9509202453988,-4.357690502268841,86901.0,FREDERICKSBURG ISD
10275,78676,2020-12-31,203.43038317050764,2027.720705093782,2020,179.82747179827473,13.12530901769557,105801.0,KATHERINE ANNE PORTER SCHOOL
10276,78676,2020-12-31,203.43038317050764,2027.720705093782,2020,179.82747179827473,13.12530901769557,105905.0,WIMBERLEY ISD
10285,78681,2020-12-31,170.85786228171912,2165.5427210597145,2020,146.00598247368384,17.021138029405463,246909.0,ROUND ROCK ISD
10292,78701,2020-12-31,661.3372093023256,937.4945054945055,2020,600.1719162522257,10.191295426158328,227901.0,AUSTIN ISD
10311,78702,2020-12-31,430.61274697137617,1259.832654317735,2020,409.30232558139534,5.206523407779408,57804.0,TEXANS CAN ACADEMIES
10312,78702,2020-12-31,430.61274697137617,1259.832654317735,2020,409.30232558139534,5.206523407779408,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
10313,78702,2020-12-31,430.61274697137617,1259.832654317735,2020,409.30232558139534,5.206523407779408,227819.0,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL
10314,78702,2020-12-31,430.61274697137617,1259.832654317735,2020,409.30232558139534,5.206523407779408,227901.0,AUSTIN ISD
10327,78703,2020-12-31,514.3180244189859,1915.1574575142167,2020,415.71428571428567,23.71911240319251,227901.0,AUSTIN ISD
10338,78704,2020-12-31,429.9998809977152,1470.930639637458,2020,403.0876660042589,6.676516614917202,227901.0,AUSTIN ISD
10339,78704,2020-12-31,429.9998809977152,1470.930639637458,2020,403.0876660042589,6.676516614917202,227906.0,TEXAS SCH FOR THE DEAF
10352,78705,2020-12-31,348.65179865179863,985.9407045345718,2020,343.4504792332268,1.5144306772213745,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
10353,78705,2020-12-31,348.65179865179863,985.9407045345718,2020,343.4504792332268,1.5144306772213745,227901.0,AUSTIN ISD
10372,78717,2020-12-31,191.5277151870212,2284.2647058823527,2020,175.52159858947988,9.119172071226028,227816.0,HARMONY SCIENCE ACADEMY (AUSTIN)
10373,78717,2020-12-31,191.5277151870212,2284.2647058823527,2020,175.52159858947988,9.119172071226028,246909.0,ROUND ROCK ISD
10374,78717,2020-12-31,191.5277151870212,2284.2647058823527,2020,175.52159858947988,9.119172071226028,246913.0,LEANDER ISD
10410,78721,2020-12-31,319.6071209330878,1337.579709588199,2020,286.41456582633054,11.588989900354365,108807.0,IDEA PUBLIC SCHOOLS
10411,78721,2020-12-31,319.6071209330878,1337.579709588199,2020,286.41456582633054,11.588989900354365,227805.0,TEXAS EMPOWERMENT ACADEMY
10412,78721,2020-12-31,319.6071209330878,1337.579709588199,2020,286.41456582633054,11.588989900354365,227824.0,PROMESA PUBLIC SCHOOLS
10413,78721,2020-12-31,319.6071209330878,1337.579709588199,2020,286.41456582633054,11.588989900354365,227901.0,AUSTIN ISD
10426,78722,2020-12-31,401.91857107499374,1225.3725889866998,2020,386.9426411548647,3.87032296968668,227901.0,AUSTIN ISD
10441,78723,2020-12-31,303.20990322786906,1591.3068632108311,2020,270.51671732522794,12.085458608953854,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
10442,78723,2020-12-31,303.20990322786906,1591.3068632108311,2020,270.51671732522794,12.085458608953854,227825.0,AUSTIN ACHIEVE PUBLIC SCHOOLS
10443,78723,2020-12-31,303.20990322786906,1591.3068632108311,2020,270.51671732522794,12.085458608953854,227901.0,AUSTIN ISD
10482,78724,2020-12-31,184.4660194174757,1610.4863157894738,2020,163.58793908205544,12.762603681282306,227805.0,TEXAS EMPOWERMENT ACADEMY
10483,78724,2020-12-31,184.4660194174757,1610.4863157894738,2020,163.58793908205544,12.762603681282306,227820.0,KIPP TEXAS PUBLIC SCHOOLS
