,zipcode,period_end,median_ppsf,area,year,DISTRICT,District_N
6065,77093,2016-12-31,57.41626794258373,1515.25,2015,101902.0,ALDINE ISD
6066,77093,2016-12-31,57.41626794258373,1515.25,2015,101912.0,HOUSTON ISD
6067,77093,2016-12-31,57.41626794258373,1515.25,2015,108807.0,IDEA PUBLIC SCHOOLS
6086,77094,2016-12-31,126.24137350614374,2891.286666666667,2015,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
6093,77095,2016-12-31,90.6606443619748,2206.028882846598,2015,101907.0,CYPRESS-FAIRBANKS ISD
6100,77096,2016-12-31,159.01235202705791,2185.3648195887863,2015,101846.0,HARMONY SCIENCE ACADEMY
6101,77096,2016-12-31,159.01235202705791,2185.3648195887863,2015,101912.0,HOUSTON ISD
6121,77098,2016-12-31,242.5505825919533,2151.0976985685015,2015,101871.0,A+ UNLIMITED POTENTIAL
6122,77098,2016-12-31,242.5505825919533,2151.0976985685015,2015,101912.0,HOUSTON ISD
6135,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,101846.0,HARMONY SCIENCE ACADEMY
6136,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
6137,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,101859.0,STEP CHARTER SCHOOL
6138,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,101862.0,HARMONY SCHOOL OF SCIENCE - HOUSTON
6139,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,101903.0,ALIEF ISD
6140,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,161807.0,HARMONY SCIENCE ACAD (WACO)
6141,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,227816.0,HARMONY SCIENCE ACADEMY (AUSTIN)
6142,77099,2016-12-31,69.38559322033899,1844.7633587786258,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
6242,77301,2016-12-31,87.44409000299798,1658.2024010430978,2015,170902.0,CONROE ISD
6243,77301,2016-12-31,87.44409000299798,1658.2024010430978,2015,170903.0,MONTGOMERY ISD
6244,77301,2016-12-31,87.44409000299798,1658.2024010430978,2015,170907.0,SPLENDORA ISD
6263,77302,2016-12-31,89.60549986830532,1860.376876921637,2015,170902.0,CONROE ISD
6277,77304,2016-12-31,100.31712608812676,2063.207032248674,2015,170902.0,CONROE ISD
6278,77304,2016-12-31,100.31712608812676,2063.207032248674,2015,170904.0,WILLIS ISD
6292,77306,2016-12-31,104.70169281585468,1452.2114773007343,2015,170902.0,CONROE ISD
6299,77316,2016-12-31,112.60330578512396,2797.4311926605506,2015,170902.0,CONROE ISD
6306,77318,2016-12-31,105.13531969331568,1937.978603140673,2015,170904.0,WILLIS ISD
6313,77320,2016-12-31,90.43560606060606,1525.9476439790576,2015,236902.0,HUNTSVILLE ISD
6314,77320,2016-12-31,90.43560606060606,1525.9476439790576,2015,236903.0,WINDHAM SCHOOL DISTRICT
6327,77327,2016-12-31,85.66477033291194,1487.7761243589582,2015,146901.0,CLEVELAND ISD
6328,77327,2016-12-31,85.66477033291194,1487.7761243589582,2015,146907.0,TARKINGTON ISD
6344,77336,2016-12-31,116.1776820226855,1936.6886658666958,2015,101925.0,HUFFMAN ISD
6351,77338,2016-12-31,85.95568907247466,1919.5937090432503,2015,101861.0,THE RHODES SCHOOL
6352,77338,2016-12-31,85.95568907247466,1919.5937090432503,2015,101902.0,ALDINE ISD
6353,77338,2016-12-31,85.95568907247466,1919.5937090432503,2015,101913.0,HUMBLE ISD
6372,77339,2016-12-31,91.82950281491283,2036.3825814989796,2015,101913.0,HUMBLE ISD
6373,77339,2016-12-31,91.82950281491283,2036.3825814989796,2015,170908.0,NEW CANEY ISD
6386,77340,2016-12-31,91.36094674556212,1915.4792746113992,2015,236903.0,WINDHAM SCHOOL DISTRICT
6393,77345,2016-12-31,99.50248756218906,2763.75,2015,101913.0,HUMBLE ISD
6400,77346,2016-12-31,89.90719257540603,2280.1290322580644,2015,101913.0,HUMBLE ISD
6414,77355,2016-12-31,119.04761904761904,2142.0,2015,101921.0,TOMBALL ISD
6415,77355,2016-12-31,119.04761904761904,2142.0,2015,170906.0,MAGNOLIA ISD
6428,77356,2016-12-31,110.1178020735166,2084.131681513056,2015,170903.0,MONTGOMERY ISD
6435,77357,2016-12-31,96.81881301469296,2262.6284415070786,2015,170907.0,SPLENDORA ISD
6436,77357,2016-12-31,96.81881301469296,2262.6284415070786,2015,170908.0,NEW CANEY ISD
6449,77358,2016-12-31,127.2189349112426,1426.2420930232558,2015,236801.0,RAVEN SCHOOL
6450,77358,2016-12-31,127.2189349112426,1426.2420930232558,2015,236901.0,NEW WAVERLY ISD
6470,77365,2016-12-31,102.67229254571026,2240.088287671233,2015,170908.0,NEW CANEY ISD
6484,77372,2016-12-31,97.76839474951831,1610.9500458048176,2015,170907.0,SPLENDORA ISD
6491,77373,2016-12-31,79.26775001648099,1870.2435728171488,2015,101874.0,LEGACY SCHOOL OF SPORT SCIENCES
6492,77373,2016-12-31,79.26775001648099,1870.2435728171488,2015,101919.0,SPRING ISD
6506,77375,2016-12-31,99.37369519832984,2364.810924369748,2015,101842.0,COMQUEST ACADEMY
6507,77375,2016-12-31,99.37369519832984,2364.810924369748,2015,101915.0,KLEIN ISD
6508,77375,2016-12-31,99.37369519832984,2364.810924369748,2015,101921.0,TOMBALL ISD
6527,77377,2016-12-31,96.5909090909091,2764.235294117647,2015,101921.0,TOMBALL ISD
6534,77378,2016-12-31,100.4306009442438,1646.3607550431248,2015,170904.0,WILLIS ISD
6541,77379,2016-12-31,91.59261790840736,2698.9074626865677,2015,101915.0,KLEIN ISD
6548,77380,2016-12-31,109.98428150390733,1904.3630338446046,2015,170902.0,CONROE ISD
6555,77381,2016-12-31,125.19083969465647,2540.1219512195125,2015,170902.0,CONROE ISD
6562,77382,2016-12-31,127.2288321646205,2658.5954947880105,2015,170902.0,CONROE ISD
6569,77384,2016-12-31,122.33096085409252,2386.9672727272728,2015,170902.0,CONROE ISD
6576,77385,2016-12-31,97.82220635487326,2146.7518248175184,2015,170902.0,CONROE ISD
6583,77386,2016-12-31,101.78718629176586,2508.5033716140297,2015,170902.0,CONROE ISD
6590,77388,2016-12-31,85.68064624672051,2217.536962231682,2015,101915.0,KLEIN ISD
6597,77389,2016-12-31,104.80982126643588,2623.7522083063027,2015,101915.0,KLEIN ISD
6598,77389,2016-12-31,104.80982126643588,2623.7522083063027,2015,101921.0,TOMBALL ISD
6612,77396,2016-12-31,88.26240786240787,2011.0486933089846,2015,101902.0,ALDINE ISD
6613,77396,2016-12-31,88.26240786240787,2011.0486933089846,2015,101913.0,HUMBLE ISD
6614,77396,2016-12-31,88.26240786240787,2011.0486933089846,2015,236903.0,WINDHAM SCHOOL DISTRICT
6633,77401,2016-12-31,254.44417982348148,3045.8546960580893,2015,101853.0,PROMISE COMMUNITY SCHOOL
6634,77401,2016-12-31,254.44417982348148,3045.8546960580893,2015,101912.0,HOUSTON ISD
6647,77406,2016-12-31,105.02551020408164,2609.0803983483115,2015,79901.0,LAMAR CISD
6648,77406,2016-12-31,105.02551020408164,2609.0803983483115,2015,79907.0,FORT BEND ISD
6649,77406,2016-12-31,105.02551020408164,2609.0803983483115,2015,236903.0,WINDHAM SCHOOL DISTRICT
6668,77407,2016-12-31,104.92023368807054,2621.0387675801335,2015,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
6669,77407,2016-12-31,104.92023368807054,2621.0387675801335,2015,79901.0,LAMAR CISD
6670,77407,2016-12-31,104.92023368807054,2621.0387675801335,2015,79907.0,FORT BEND ISD
6695,77417,2016-12-31,78.125,1536.0,2015,79901.0,LAMAR CISD
6702,77418,2016-12-31,146.9525415562515,1701.2295081967213,2015,8901.0,BELLVILLE ISD
6709,77419,2016-12-31,87.0511425462459,1838.0000000000005,2015,158902.0,TIDEHAVEN ISD
6712,77420,2016-12-31,101.73738955390166,2118.198638130238,2015,241901.0,BOLING ISD
6719,77422,2016-12-31,81.40176600441502,1511.023728813559,2015,236903.0,WINDHAM SCHOOL DISTRICT
6726,77423,2016-12-31,101.99544072948328,2644.4907543992967,2015,101914.0,KATY ISD
6740,77429,2016-12-31,97.92387470958899,2427.906378348393,2015,101907.0,CYPRESS-FAIRBANKS ISD
6741,77429,2016-12-31,97.92387470958899,2427.906378348393,2015,101921.0,TOMBALL ISD
6754,77430,2016-12-31,99.81955924098467,2053.7057221930663,2015,20910.0,DAMON ISD
6762,77433,2016-12-31,104.56692913385828,2677.615210843373,2015,101907.0,CYPRESS-FAIRBANKS ISD
6769,77435,2016-12-31,132.6293504052093,2243.0932451307176,2015,241902.0,EAST BERNARD ISD
6776,77437,2016-12-31,84.13796586915257,1714.4460114989095,2015,241903.0,EL CAMPO ISD
6783,77441,2016-12-31,117.89415940626009,3197.783519545427,2015,79901.0,LAMAR CISD
6784,77441,2016-12-31,117.89415940626009,3197.783519545427,2015,101914.0,KATY ISD
6803,77445,2016-12-31,90.8710217755444,1606.6728110599074,2015,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
6804,77445,2016-12-31,90.8710217755444,1606.6728110599074,2015,237902.0,HEMPSTEAD ISD
