DISTRICT,D20GJ19R,D20GJ20R,D20GUA19R,D20GUA20R,D20GY19R,D20GY20R,D20GZ19R,D20GZ20R,D30GJ19R,D30GJ20R,D30GUA19R,D30GUA20R,D30GY19R,D30GY20R,D30GZ19R,D30GZ20R,D40GJ19R,D40GJ20R,D40GUA19R,D40GUA20R,D40GY19R,D40GY20R,D40GZ19R,D40GZ20R,DA0GJ19R,DA0GJ20R,DA0GUA19R,DA0GUA20R,DA0GY19R,DA0GY20R,DA0GZ19R,DA0GZ20R,DB0GJ19R,DB0GJ20R,DB0GUA19R,DB0GUA20R,DB0GY19R,DB0GY20R,DB0GZ19R,DB0GZ20R,DE0GJ19R,DE0GJ20R,DE0GUA19R,DE0GUA20R,DE0GY19R,DE0GY20R,DE0GZ19R,DE0GZ20R,DF0GJ19R,DF0GJ20R,DF0GUA19R,DF0GUA20R,DF0GY19R,DF0GY20R,DF0GZ19R,DF0GZ20R,DH0GJ19R,DH0GJ20R,DH0GUA19R,DH0GUA20R,DH0GY19R,DH0GY20R,DH0GZ19R,DH0GZ20R,DI0GJ19R,DI0GJ20R,DI0GUA19R,DI0GUA20R,DI0GY19R,DI0GY20R,DI0GZ19R,DI0GZ20R,DISTNAME,DL0GJ19R,DL0GJ20R,DL0GUA19R,DL0GUA20R,DL0GY19R,DL0GY20R,DL0GZ19R,DL0GZ20R,DM0GJ19R,DM0GJ20R,DM0GUA19R,DM0GUA20R,DM0GY19R,DM0GY20R,DM0GZ19R,DM0GZ20R,DR0GJ19R,DR0GJ20R,DR0GUA19R,DR0GUA20R,DR0GY19R,DR0GY20R,DR0GZ19R,DR0GZ20R,DS0GJ19R,DS0GJ20R,DS0GUA19R,DS0GUA20R,DS0GY19R,DS0GY20R,DS0GZ19R,DS0GZ20R,DW0GJ19R,DW0GJ20R,DW0GUA19R,DW0GUA20R,DW0GY19R,DW0GY20R,DW0GZ19R,DW0GZ20R
"'020902",0,0,33.3,25,22.2,8.3,0,0,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0.2,20.4,22.4,15.9,11.7,0,0.2,0,0,5.9,19.1,2,10.6,0,0,0,0,10.5,12.4,14.2,7.4,0,0,0,0.4,25.4,26.3,18.3,12.7,0,0.4,0,0,20.7,17.2,16.9,11.1,0,0,.,-1,.,-1,.,-1,.,-1,"ANGLETON ISD",0,0,6.3,0,18.8,15,0,0,0,0,16.2,18.2,13.8,10.6,0,0,0,0,10,13.9,6.6,8.3,0,0,0,0,3.4,0,3.4,0,0,0,0,0.6,23.7,31.3,18.6,13.3,0,0.6
"'020904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,1.5,0,36.9,41.7,1.5,10,0,0,-1,.,-1,.,-1,.,-1,.,0,0,13,0,0,0,0,0,0,0,53.3,53.8,0,15.4,0,0,8.3,0,50,18.2,8.3,18.2,0,0,.,.,.,.,.,.,.,.,"DANBURY ISD",.,.,.,.,.,.,.,.,2.9,0,22.9,32.4,2.9,5.9,0,0,0,0,4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45.8,0,8.3,0,0
"'020905",0,0,18.8,5.9,18.8,5.9,0,0,0,0,50,36.4,28.6,63.6,0,0,.,.,.,.,.,.,.,.,0.1,0,28.1,23.1,13,13.1,0,0,0,0,16.7,11.9,3.7,4.5,0,0,0,0,17.3,12.9,8.2,8.1,0,0,0.2,0,34.5,26.6,14.9,13.1,0,0,0,0,21.6,18.2,9.3,11.6,0,0,0,0,0,0,0,0,0,0,"BRAZOSPORT ISD",0,0,5.3,2.3,10.5,16.3,0,0,0,0,21.9,19.9,11.1,13.2,0,0,0,0,10.2,6.2,3,4.1,0,0,0,0,5.1,4.3,1.7,1.4,0,0,0.3,0,40.7,34.3,19.7,16.3,0,0
"'020906",0,0,50,42.9,33.3,28.6,16.7,28.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.8,58.5,50.8,5.4,4.6,11.5,13.1,0,0,44.4,30.8,0,0,0,15.4,0,0,46.5,29.6,2.3,3.7,2.3,9.3,0,0,65.4,60,5.8,4.3,13.5,11.4,0,0,60,44,5,4,5,12,.,.,.,.,.,.,.,.,"SWEENY ISD",.,.,.,.,.,.,.,.,0,1.7,53.8,40,5.1,5,10.3,15,0,0,35.2,25.4,0,0,7.4,4.5,0,0,16.7,0,0,0,0,0,0,1.2,61.6,56.5,4.7,3.5,15.1,11.8
"'020907",-1,0,-1,0,-1,0,-1,0,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,26.9,28.4,0,1,0,0,0,0,21.4,13,0,0,0,0,0,0,10.3,16.2,0,1,0,0,0,0,39.3,41.7,0,1,0,0,0,0,26.3,28.3,0,0,0,0,.,-1,.,-1,.,-1,.,-1,"COLUMBIA-BRAZORIA ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,15.1,16.2,0,1,0,0,0,0,3.6,6.4,0,0,0,0,0,0,4.3,4.8,0,0,0,0,0,0,29.2,32.8,0,1.7,0,0
"'020908",7.5,0,15,13.5,30,54.1,0,0,8.4,8.3,29.2,24.4,67.8,73.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,5.5,4.5,22.8,24.7,34.7,33.1,0,0,2.7,1.7,13,17.1,25,18.4,0,0,4.4,2.5,14.5,14.2,15.2,15.8,0,0,6.3,6.1,28.8,29.8,40.1,38.1,0,0,5.5,4.8,20.7,25.6,23.8,22,0,0,22.2,9.1,33.3,18.2,44.4,45.5,0,0,"PEARLAND ISD",0,0,6.3,2.9,28.1,17.1,0,0,4.6,3.1,17,20.1,29.4,28.6,0,0,2.6,0.9,8.9,10.7,8,8,0,0,0.8,0,3.8,3.3,2.3,3.9,0,0,5.5,4.6,28,28.3,37.7,35.6,0,0
"'020910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,"DAMON ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'021803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BRAZOS SCHOOL FOR INQUIRY & CREATI",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'021805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ARROW ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'021901",0,0,17.6,4.3,29.4,34.8,0,0,0,0,2.5,4.7,72.2,73.4,0,0,-1,.,-1,.,-1,.,-1,.,0,0,15.9,12.4,36.7,33.2,0,0,0,0,4.2,2.6,8.4,7,0,0,0,0,9.4,4.4,19.7,16.9,0,0,0,0,18.5,12.8,39.1,39,0,0,0,0,14.8,8.5,30.6,33.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"COLLEGE STATION ISD",0,0,0,0,35,40.7,0,0,0,0,13.1,12,34.1,27.2,0,0,0,0,6.1,4.5,12.1,10.2,0,0,0,0,2.3,0,0,1.4,0,0,0,0,20.4,17.8,39.1,34.1,0,0
"'021902",0,0,6.7,10,6.7,10,0,0,0,-1,0,-1,20,-1,0,-1,.,-1,.,-1,.,-1,.,-1,0.7,1,14.6,13.5,16.2,18.8,0,0,0,0,4,6.9,6.3,4.8,0,0,0.9,1,12.7,10.3,11.5,13.6,0,0,1.1,1.3,15.6,15.4,16.3,21.6,0,0,0.9,1.5,15.9,13.9,13,18.3,0,0,-1,.,-1,.,-1,.,-1,.,"BRYAN ISD",0,0,2.5,1.5,5,6.8,0,0,0.2,0.6,13.6,11.5,16.1,15.8,0,0,0.1,0.3,7.7,7,5.2,7.8,0,0,0,0,2.9,1.2,2.9,0,0,0,0.8,0.4,19.9,18.2,30.1,30.6,0,0
"'022004",.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,0,14.3,0,0,10,0,0,.,.,.,.,.,.,.,.,-1,0,-1,0,-1,12.5,-1,0,-1,0,-1,0,-1,14.3,-1,0,-1,0,-1,0,-1,11.1,-1,0,.,.,.,.,.,.,.,.,"TERLINGUA CSD",.,0,.,0,.,0,.,0,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-1,14.3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'022901",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,39.7,38.6,5.5,7.1,0,0,.,-1,.,-1,.,-1,.,-1,0,0,36,33.3,0,0,0,0,0,0,50,50,6.7,7.9,0,0,0,0,36.7,28.9,0,6.7,0,0,-1,.,-1,.,-1,.,-1,.,"ALPINE ISD",-1,0,-1,40,-1,0,-1,0,0,0,32.6,25,4.7,6.3,0,0,0,0,0,15,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,50,61.1,18.2,5.6,0,0
"'022902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"MARATHON ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1
"'022903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SAN VICENTE ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'023902",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,61.1,50,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,53.8,33.3,0,0,0,0,0,-1,70,-1,0,-1,0,-1,0,-1,85.7,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"SILVERTON ISD",.,.,.,.,.,.,.,.,0,0,50,50,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,0,50,60,0,0,0,0
"'024901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,11.2,37.4,43.8,0,0,0,0,.,.,.,.,.,.,.,.,0,10.5,34.3,42.1,0,0,0,0,0,22.7,23.6,31.8,0,0,0,0,0,11.8,37.5,44.7,0,0,0,0,.,.,.,.,.,.,.,.,"BROOKS COUNTY ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,58.3,55.6,0,0,0,0,0,0,35.3,29,0,0,0,0,0,0,16.7,28.6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
