OBJECTID,SDLEA10,NAME,NAME2,DISTRICT_N,DISTRICT,DISTRICT_C,NCES_DISTR,COLOR,Shape__Area,Shape__Length
1551,,Grapeland ISD,Grapeland,113902,113-902,113902,4821630,5,0.0559445492249324,1.88644210822101
1552,,Groveton ISD,Groveton,228901,228-901,228901,4821900,1,0.0987124050484454,1.84568180006588
1553,,Kennard ISD,Kennard,113906,113-906,113906,4825470,2,0.0810820552044333,2.03547516700325
1554,,Lovelady ISD,Lovelady,113903,113-903,113903,4828410,4,0.0799196488496818,1.72824468842729
1555,,Brownsville ISD,Brownsville,31901,031-901,031901,4811680,4,0.0240956612919945,1.49230517096257
1556,,Santa Maria ISD,Santa Maria,31913,031-913,031913,4839330,2,0.00674195592682736,0.472350772090798
1557,,Goose Creek Consolidated ISD,Goose Creek Cons,101911,101-911,101911,4821150,1,0.0323464608998165,1.16111251534494
1558,,La Porte ISD,La Porte,101916,101-916,101916,4826190,3,0.0137457270384402,0.593695206804785
1559,,East Chambers ISD,East Chambers,36903,036-903,036903,4817880,3,0.0361324276757387,1.15125429086525
1560,,Madisonville Cons ISD,Madisonville Cons,154901,154-901,154901,4828710,6,0.10161954691489,2.19627914264619
1561,,Cisco ISD,Cisco,67902,067-902,067902,4814070,1,0.0545202377572878,1.44605441881702
1562,,Ranger ISD,Ranger,67907,067-907,067907,4836480,4,0.04628631376454,1.22817648576014
1563,,De Leon ISD,De Leon,47902,047-902,047902,4816440,2,0.0606189785605693,2.92728914647594
1564,,Childress ISD,Childress,38901,038-901,038901,4813860,1,0.165424023420655,2.3505529336228
1565,,Paducah ISD,Paducah,51901,051-901,051901,4833900,7,0.202920692209545,2.13394060348435
1566,,Gruver ISD,Gruver,98901,098-901,098901,4821930,7,0.136547457442475,2.02011494107341
1567,,Columbus ISD,Columbus,45902,045-902,045902,4814700,1,0.0967944220667505,2.24391050315526
1568,,Muenster ISD,Muenster,49902,049-902,049902,4831860,5,0.0480767113931506,1.37071686034144
1569,,Slidell ISD,Slidell,249908,249-908,249908,4840470,3,0.0293573975714025,1.34428197988541
1570,,Sivells Bend ISD,Sivells Bend,49909,049-909,049909,4840380,7,0.019466186273803,0.883288890464509
1571,,Timpson ISD,Timpson,210905,210-905,210905,4842840,6,0.0389358185284436,1.3237027399044
1572,,Apple Springs ISD,Apple Springs,228905,228-905,228905,4808490,1,0.0276816327011602,1.16498214565078
1573,,Plains ISD,Plains,251902,251-902,251902,4835040,7,0.150225435393622,1.8437397064545
1574,,Terrell County ISD,Terrell County,222901,222-901,222901,4842420,4,0.572287457340963,3.85833038223026
1575,,Garrison ISD,Garrison,174903,174-903,174903,4820400,2,0.0264457186601703,1.26499929935181
1576,,Perryton ISD,Perryton,179901,179-901,179901,4834650,1,0.205329494715443,2.05475594393648
1577,,Fannindel ISD,Fannindel,60914,060-914,060914,4819050,3,0.0253799459069342,1.1780868475696
1578,,Mount Enterprise ISD,Mount Enterprise,201907,201-907,201907,4831650,7,0.018900240744415,0.845600681130512
1579,,Henderson ISD,Henderson,201902,201-902,201902,4822970,5,0.0905540405929059,4.17419844435044
1580,,Dime Box ISD,Dime Box,144903,144-903,144903,4817130,3,0.0230137904572985,1.26365414198198
1581,,Palo Pinto ISD,Palo Pinto,182906,182-906,182906,4834140,6,0.0436762209033077,1.80267233746462
1582,,Brady ISD,Brady,160901,160-901,160901,4811110,1,0.170612707358259,3.01434930942387
1583,,Brenham ISD,Brenham,239901,239-901,239901,4811280,7,0.111522395080556,2.41823226512095
1584,,Bellville ISD,Bellville,8901,008-901,008901,4809810,5,0.0936753257456076,2.1411664150864
1585,,Lone Oak ISD,Lone Oak,116906,116-906,116906,4828020,3,0.0228755573409671,0.982237164036337
1586,,Campbell ISD,Campbell,116910,116-910,116910,4812660,7,0.0116277167103362,0.771055127212264
1587,,Cooper ISD,Cooper,60902,060-902,060902,4815150,1,0.0588652475425988,2.61750057910955
1588,,Blanco ISD,Blanco,16902,016-902,016902,4810320,3,0.0845962651612808,2.08207865549127
1589,,Marfa ISD,Marfa,189901,189-901,189901,4829040,5,0.737732867710974,4.24276423435486
1590,,Presidio ISD,Presidio,189902,189-902,189902,4835800,4,0.196001194894734,4.14809626207917
1591,,Como-Pickton Cons ISD,Como-Pickton Cons,112908,112-908,112908,4814880,4,0.0302734797921858,1.21852073894034
1592,,Amarillo ISD,Amarillo,188901,188-901,188901,4808130,3,0.0191472364297169,0.665924184368354
1593,,Kilgore ISD,Kilgore,92902,092-902,092902,4825620,4,0.0245108036626789,1.118245525887
1594,,Oakwood ISD,Oakwood,145907,145-907,145907,4833340,7,0.0385173509521337,1.48711223173924
1595,,Elkhart ISD,Elkhart,1903,001-903,001903,4818390,2,0.0399150491509772,1.48571562008474
1596,,LaPoynor ISD,LaPoynor,107910,107-910,107910,4826220,2,0.0375581609634992,1.22130902307763
1597,,Neches ISD,Neches,1906,001-906,001906,4832250,5,0.0199201952948442,0.927539546970408
1598,,Cayuga ISD,Cayuga,1902,001-902,001902,4813200,7,0.0580879296696821,1.98959685818938
1599,,Slocum ISD,Slocum,1909,001-909,001909,4840500,7,0.0425821479518618,1.55894605492799
1600,,Westwood ISD,Westwood,1908,001-908,001908,4843290,4,0.0240378065034292,1.07184145035413
1601,,Palestine ISD,Palestine,1907,001-907,001907,4834050,6,0.0548014725277426,2.3779969228205
1602,,Pettus ISD,Pettus,13903,013-903,013903,4834770,7,0.0432536126836567,1.54252093751705
1603,,Goliad ISD,Goliad,88902,088-902,088902,4821030,4,0.205429976744654,2.18248893120902
1604,,Kenedy ISD,Kenedy,128902,128-902,128902,4825440,1,0.0320436677661746,1.39505538533682
1605,,Pawnee ISD,Pawnee,13902,013-902,013902,4834410,2,0.0361031004001688,1.25838473468818
1606,,Beeville ISD,Beeville,13901,013-901,013901,4809720,5,0.0815297402741635,2.21539751988532
1607,,Runge ISD,Runge,128903,128-903,128903,4838310,5,0.0229475871490195,0.84551065451581
1608,,Goldthwaite Cons ISD,Goldthwaite Cons,167901,167-901,167901,4821000,1,0.101358127145886,2.97123498156008
1609,,Lometa ISD,Lometa,141902,141-902,141902,4827960,6,0.0609560790060186,1.52478220908188
1610,,Hubbard ISD (Bowie),Hubbard (Bowie),19913,019-913,019913,4823700,6,0.00453043053175861,0.388224407503319
1611,,Holland ISD,Holland,14905,014-905,014905,4823370,3,0.0194132666033511,1.06185820436665
1612,,Anderson-Shiro Cons ISD,Anderson-Shiro Cons,93901,093-901,093901,4808230,5,0.0643140433464851,1.81530496575855
1613,,Navasota ISD,Navasota,93904,093-904,093904,4832190,6,0.0894364538444279,1.96119521788797
1614,,Columbia-Brazoria ISD,Columbia-Brazoria,20907,020-907,020907,4814670,1,0.0596318940977199,2.20792341626895
1615,,Damon ISD,Damon,20910,020-910,020910,4816260,7,0.0148644795026485,0.644520891259852
1616,,Lamar Cons ISD,Lamar Cons,79901,079-901,079901,4826580,1,0.0928406820714827,3.28150383501868
1617,,Needville ISD,Needville,79906,079-906,079906,4832310,2,0.0483436156484913,1.45734312279926
1618,,Fort Bend ISD,Fort Bend,79907,079-907,079907,4819650,2,0.0409009136703844,1.38911717762086
1619,,Angleton ISD,Angleton,20902,020-902,020902,4808310,3,0.104463003423689,3.90042106831599
1620,,Katy ISD,Katy,101914,101-914,101914,4825170,4,0.041747055649239,1.24481733276098
1621,,Royal ISD,Royal,237905,237-905,237905,4838190,3,0.0386529273221186,1.01193055670943
1622,,Sealy ISD,Sealy,8902,008-902,008902,4839630,6,0.049952759221469,1.57322395565148
1623,,East Bernard ISD,East Bernard,241902,241-902,241902,4817830,7,0.043548192128128,1.4548074417647
1624,,Boling ISD,Boling,241901,241-901,241901,4810780,3,0.0350391571298587,1.21968632114154
1625,,Brazos ISD,Brazos,8903,008-903,008903,4844470,5,0.0309942889261947,1.26993575676817
1626,,North Lamar ISD,North Lamar,139911,139-911,139911,4833010,6,0.103833071668532,2.260845121674
1627,,Honey Grove ISD,Honey Grove,74907,074-907,074907,4823460,5,0.0564382406375898,1.8689142543626
1628,,Paris ISD,Paris,139909,139-909,139909,4834290,4,0.00573184662039239,0.461264371519218
1629,,Detroit ISD,Detroit,194905,194-905,194905,4816890,7,0.056179975809755,1.42616862960159
1630,,Prairiland ISD,Prairiland,139912,139-912,139912,4835740,2,0.0603763988401624,2.03566619986467
1631,,Chisum ISD,Chisum,139905,139-905,139905,4800012,7,0.073817303024498,2.14991042476708
1632,,Malta ISD,Malta,19910,019-910,019910,4828830,6,0.00411615530924792,0.347903742283872
1633,,Hooks ISD,Hooks,19902,019-902,019902,4823490,7,0.0163533097033906,0.891801792462965
1634,,Leary ISD,Leary,19914,019-914,019914,4827060,4,0.00238791037145347,0.22195371491196
1635,,Texarkana ISD,Texarkana,19907,019-907,019907,4842480,4,0.00764140430828775,0.61673555372537
1636,,Red Lick ISD,Red Lick,19911,019-911,019911,4836630,5,0.00244467417451233,0.219747312226179
1637,,Liberty-Eylau ISD,Liberty-Eylau,19908,019-908,019908,4827390,1,0.0180070551305107,0.870702472631203
1638,,Pleasant Grove ISD,Pleasant Grove,19912,019-912,019912,4835130,6,0.0141968804314274,0.82229714719875
1639,,Plano ISD,Plano,43910,043-910,043910,4835100,1,0.0240956425357126,0.862011407931146
1640,,Garland ISD,Garland,57909,057-909,057909,4820340,7,0.0233385133960837,0.732721732755322
1641,,Clear Creek ISD,Clear Creek,84910,084-910,084910,4814280,7,0.0254475167823784,1.19553959076257
1642,,Barbers Hill ISD,Barbers Hill,36902,036-902,036902,4809450,4,0.0468371531028424,1.80826131791934
1643,,Anahuac ISD,Anahuac,36901,036-901,036901,4808190,7,0.11213874060536,2.24465293202577
1644,,Alvin ISD,Alvin,20901,020-901,020901,4808090,4,0.0605208936160579,1.70465861070202
1645,,Santa Fe ISD,Santa Fe,84909,084-909,084909,4839270,3,0.0174391035345707,0.730046805247817
1646,,Texas City ISD,Texas City,84906,084-906,084906,4842510,5,0.0187834520072556,0.774101360870011
1647,,Hitchcock ISD,Hitchcock,84908,084-908,084908,4823310,2,0.0209930437645198,0.799128131863855
1648,,Galveston ISD,Galveston,84902,084-902,084902,4820280,6,0.0938211065581527,1.8314756079627
1649,,Dickinson ISD,Dickinson,84901,084-901,084901,4817070,1,0.0222905094865382,0.987357568258002
1650,,Dalhart ISD,Dalhart,56901,056-901,056901,4816200,6,0.219600731971468,2.85909817624678
1651,,Hartley ISD,Hartley,103902,103-902,103902,4822680,2,0.0957375276061612,1.81777311529207
1652,,Stratford ISD,Stratford,211902,211-902,211902,4841670,5,0.224508263268035,2.51422006247577
1653,,Texline ISD,Texline,56902,056-902,056902,4842570,1,0.158509483987928,2.48737872202957
1654,,Channing ISD,Channing,103901,103-901,103901,4813620,4,0.347431695401383,3.97489387032866
1655,,Knox City-O'Brien Cons ISD,Knox City-O'Brien Cons,138902,138-902,138902,4825870,3,0.0361896941044506,1.13042744656058
1656,,Guthrie CSD,Guthrie CSD,135001,135-001,135001,4822020,1,0.219037384648345,1.97390355078722
1657,,Seymour ISD,Seymour,12901,012-901,012901,4839780,1,0.228596725224406,2.83120540347986
1658,,Crowell ISD,Crowell,78901,078-901,078901,4815870,4,0.224375651068158,2.70801057524414
1659,,Harrold ISD,Harrold,244901,244-901,244901,4822620,3,0.0514267797777848,1.25679285559477
1660,,Munday Cons ISD,Munday Cons,138903,138-903,138903,4831970,4,0.0490446847002204,1.48979550612506
1661,,Vernon ISD,Vernon,244903,244-903,244903,4844110,5,0.143011213838463,2.617968630179
1662,,Olney ISD,Olney,252903,252-903,252903,4833630,6,0.0909711021336079,1.99249539126385
1663,,Benjamin ISD,Benjamin,138904,138-904,138904,4809980,2,0.102602524769054,2.46843752026997
1664,,Throckmorton Collegiate ISD,Throckmorton Collegiate,224901,224-901,224901,4842780,5,0.192479702380979,1.96983270038509
1665,,Midland ISD,Midland,165901,165-901,165901,4830570,2,0.189583909405201,2.07314700701664
1666,,Andrews ISD,Andrews,2901,002-901,002901,4808280,4,0.372264273822566,2.57906230815879
1667,,Reagan County ISD,Reagan County,192901,192-901,192901,4836570,3,0.288749880179466,2.15333659448433
1668,,Rankin ISD,Rankin,231902,231-902,231902,4836510,6,0.204550595027285,2.22822789346825
1669,,Stanton ISD,Stanton,156902,156-902,156902,4841430,5,0.0840575776794594,1.63474590746019
1670,,Glasscock County ISD,Glasscock,87901,087-901,087901,4820790,1,0.222422945650123,1.89249796580857
1671,,Ector County ISD,Ector County,68901,068-901,068901,4818000,1,0.222603338397903,1.8935190959301
1672,,Greenwood ISD,Greenwood,165902,165-902,165902,4821750,3,0.0330642308165352,1.08449697470929
1673,,Tomball ISD,Tomball,101921,101-921,101921,4842960,6,0.0201721157395696,0.991415872179097
1674,,Klein ISD,Klein,101915,101-915,101915,4825740,5,0.0200489221331281,1.0480734570329
1675,,Waller ISD,Waller,237904,237-904,237904,4844430,5,0.0748078519934552,1.43930871557564
1676,,Cypress-Fairbanks ISD,Cypress-Fairbanks,101907,101-907,101907,4816110,2,0.0457039316361261,1.14447940817241
1677,,Conroe ISD,Conroe,170902,170-902,170902,4815000,4,0.0842326321819655,2.15644824580512
1678,,Magnolia ISD,Magnolia,170906,170-906,170906,4828740,3,0.0364636972708468,1.31377245558216
1679,,Buckholts ISD,Buckholts,166907,166-907,166907,4811850,2,0.0125969934645127,0.738458651303084
1680,,Milano ISD,Milano,166903,166-903,166903,4830690,3,0.0337082034227478,1.08806354497916
1681,,Kerens ISD,Kerens,175907,175-907,175907,4825530,2,0.054214692842379,1.6230562293426
1682,,Kemp ISD,Kemp,129904,129-904,129904,4825320,6,0.0423001178201048,1.40376333680079
1683,,Corsicana ISD,Corsicana,175903,175-903,175903,4815330,4,0.0560684456902436,2.32529979179285
1684,,Cross Roads ISD,Cross Roads,107904,107-904,107904,4815840,4,0.0275320972882582,0.9518744267993
1685,,Malakoff ISD,Malakoff,107906,107-906,107906,4828780,7,0.0279903771704539,1.43655380127133
1686,,Trinidad ISD,Trinidad,107907,107-907,107907,4843170,3,0.00369243688965071,0.371206468845645
1687,,Fairfield ISD,Fairfield,81902,081-902,081902,4818940,3,0.113790216796815,2.37474656330442
1688,,Mildred ISD,Mildred,175910,175-910,175910,4830720,7,0.0213115778976771,0.949228206528233
1689,,Yantis ISD,Yantis,250905,250-905,250905,4846590,7,0.0186305656077366,0.822578833026333
1690,,Rains ISD,Rains,190903,190-903,190903,4836360,4,0.0589889614154799,1.42959919037846
1691,,Quitman ISD,Quitman,250904,250-904,250904,4836300,2,0.0379653570225855,1.28806942234596
1692,,Kopperl ISD,Kopperl,18907,018-907,018907,4825890,4,0.0284920182798487,1.41224920308051
1693,,Walnut Springs ISD,Walnut Springs,18905,018-905,018905,4844520,2,0.0254780449324699,1.04993796553963
1694,,Electra ISD,Electra,243902,243-902,243902,4818330,7,0.0543705464131108,1.20590785234424
1695,,Holliday ISD,Holliday,5902,005-902,005902,4823400,3,0.0609795641728397,1.57931894520182
1696,,Iowa Park Cons ISD,Iowa Park Cons,243903,243-903,243903,4824260,2,0.044819711799164,1.55480290530008
1697,,City View ISD,City View,243906,243-906,243906,4814130,7,0.00359621495408646,0.310083911630603
1698,,Rockdale ISD,Rockdale,166904,166-904,166904,4837590,5,0.0537710169858201,2.14771995111829
1699,,Bartlett ISD,Bartlett,14902,014-902,014902,4809540,6,0.024880539393962,1.09279618631741
1700,,Bluff Dale ISD,Bluff Dale,72904,072-904,072904,4810620,5,0.0173178913835272,0.798377340994884
1701,,Tolar ISD,Tolar,111903,111-903,111903,4842900,6,0.028351941060464,0.953900548425742
1702,,Iredell ISD,Iredell,18906,018-906,018906,4824360,7,0.0368674304768319,1.18487563058003
1703,,Stephenville ISD,Stephenville,72903,072-903,072903,4841520,4,0.058011013989244,1.65905724398743
1704,,Hico ISD,Hico,97903,097-903,097903,4823070,6,0.0504593523542098,2.77359658038031
1705,,Three Way ISD,Three Way,72901,072-901,072901,4842720,2,0.0203858002323614,0.782019726010533
1706,,Glen Rose ISD,Glen Rose,213901,213-901,213901,4820850,5,0.0489607052870724,1.20024962033175
1707,,Copperas Cove ISD,Copperas Cove,50910,050-910,050910,4815240,2,0.0159909863816665,0.80696629124684
1708,,Salado ISD,Salado,14908,014-908,014908,4838580,1,0.0328492316052689,1.00024265367787
1709,,Jarrell ISD,Jarrell,246907,246-907,246907,4824600,7,0.019943800932424,0.823947214178823
1710,,Temple ISD,Temple,14909,014-909,014909,4842330,6,0.0147414413345359,1.01645822861117
1711,,Academy ISD,Academy,14901,014-901,014901,4807470,7,0.0141258184610251,0.786430075965027
1712,,Bryan ISD,Bryan,21902,021-902,021902,4811790,6,0.099707162547702,2.40504335784168
1713,,Caldwell ISD,Caldwell,26901,026-901,026901,4812460,7,0.0946979802752139,2.010612637677
1714,,Snook ISD,Snook,26903,026-903,026903,4840620,3,0.0440113631470922,1.35261533933083
1715,,North Zulch ISD,North Zulch,154903,154-903,154903,4833030,3,0.0202864791101547,0.823031026975958
1716,,Iola ISD,Iola,93903,093-903,093903,4824240,1,0.0326772842640821,1.12049796974255
1717,,Normangee ISD,Normangee,145906,145-906,145906,4832910,2,0.0436812571185783,1.36050729664327
1718,,Hearne ISD,Hearne,198905,198-905,198905,4822830,7,0.0273738902972127,0.963298443813654
1719,,Franklin ISD,Franklin,198903,198-903,198903,4819740,3,0.0980746659733995,2.01682869171793
1720,,Mumford ISD,Mumford,198906,198-906,198906,4831950,3,0.00987497213668576,0.493608742801737
1721,,College Station ISD,College Station,21901,021-901,021901,4807350,2,0.0250066466726366,1.20133175197215
1722,,Bremond ISD,Bremond,198901,198-901,198901,4811250,5,0.0451526995232143,1.41897906055616
1723,,Westphalia ISD,Westphalia,73904,073-904,073904,4845330,6,0.00545803648310539,0.416877299465376
1724,,Calvert ISD,Calvert,198902,198-902,198902,4812540,4,0.0293158056040284,1.04814988079646
1725,,Cameron ISD,Cameron,166901,166-901,166901,4812640,1,0.077483491345447,2.13972348937521
1726,,Rogers ISD,Rogers,14907,014-907,014907,4837710,4,0.034455744590332,1.39739983779217
1727,,Johnson City ISD,Johnson City,16901,016-901,016901,4824840,6,0.130658498718049,2.06659463050538
1728,,San Saba ISD,San Saba,206901,206-901,206901,4839030,2,0.127647807352105,3.13882808958357
1729,,Llano ISD,Llano,150901,150-901,150901,4827810,7,0.220436675099108,2.51994720134344
1730,,Killeen ISD,Killeen,14906,014-906,014906,4825660,4,0.0876677247597399,2.13005628359457
1731,,Florence ISD,Florence,246902,246-902,246902,4819320,6,0.0345652567609704,1.49158443720932
1732,,Lampasas ISD,Lampasas,141901,141-901,141901,4826640,5,0.148614925292577,3.2640114054616
1733,,Martins Mill ISD,Martins Mill,234905,234-905,234905,4829220,1,0.016073218135034,0.895511322466915
1734,,Canton ISD,Canton,234902,234-902,234902,4812750,4,0.0404566868553502,1.44798729328807
1735,,Grand Saline ISD,Grand Saline,234904,234-904,234904,4821450,3,0.026304292871373,1.1985207466376
1736,,Alba-Golden ISD,Alba-Golden,250906,250-906,250906,4807650,1,0.023875094964751,1.14802838387745
1737,,Mineola ISD,Mineola,250903,250-903,250903,4830930,7,0.0226246765039377,1.06478587334596
1738,,New Summerfield ISD,New Summerfield,37908,037-908,037908,4832610,4,0.0145741801823078,0.786420906337682
1739,,Carlisle ISD,Carlisle,201913,201-913,201913,4812870,3,0.0190503732212619,0.866622271053138
1740,,West Rusk County Cons ISD,West Rusk County Cons,201914,201-914,201914,4845150,7,0.0244073263183964,0.994494181394637
1741,,Mount Pleasant ISD,Mount Pleasant,225902,225-902,225902,4831760,4,0.0674510793649006,2.6306697337087
1742,,Avery ISD,Avery,194902,194-902,194902,4809060,2,0.0422008304904011,1.64889247989431
1743,,DeKalb ISD,DeKalb,19901,019-901,019901,4816570,1,0.0650774608054689,2.47234504766964
1744,,Daingerfield-Lone Star ISD,Daingerfield-Lone Star,172902,172-902,172902,4816180,6,0.0327682354575245,1.17949193851411
1745,,Bloomburg ISD,Bloomburg,34909,034-909,034909,4810440,5,0.00816437147864235,0.50395024045044
1746,,Simms ISD,Simms,19909,019-909,019909,4840320,4,0.0372604588933427,1.27732742956822
1747,,Maud ISD,Maud,19903,019-903,019903,4829460,4,0.0100949320169548,0.694566943792945
1748,,New Boston ISD,New Boston,19905,019-905,019905,4832340,5,0.0270344524014945,1.2864877210086
1749,,Queen City ISD,Queen City,34907,034-907,034907,4836210,3,0.0283571447198483,1.35503071407112
1750,,Redwater ISD,Redwater,19906,019-906,019906,4836750,2,0.0226443985088736,1.16994774184016
1751,,Linden-Kildare Cons ISD,Linden-Kildare Cons,34905,034-905,034905,4827540,5,0.0685718637575974,1.78057260074023
1752,,Jefferson ISD,Jefferson,155901,155-901,155901,4824730,1,0.100594187309753,2.27328840049577
1753,,Avinger ISD,Avinger,34902,034-902,034902,4809090,3,0.017603316603072,0.859040612624546
1754,,Hughes Springs ISD,Hughes Springs,34903,034-903,034903,4823850,7,0.0290111654705925,1.09759011764063
1755,,McLeod ISD,McLeod,34906,034-906,034906,4829910,2,0.00826855192576659,0.487458670409316
1756,,Pewitt Cons ISD,Pewitt Cons,172905,172-905,172905,4834800,3,0.0565018030742976,2.16771547033692
1757,,Atlanta ISD,Atlanta,34901,034-901,034901,4808880,1,0.0630245201891739,2.53151448660208
1758,,Whitesboro ISD,Whitesboro,91909,091-909,091909,4845630,7,0.0435893923086041,1.61331863556114
1759,,Denison ISD,Denison,91903,091-903,091903,4816710,2,0.0245040792185591,1.1300154487323
1760,,Pottsboro ISD,Pottsboro,91913,091-913,091913,4835580,6,0.0243615261558716,1.07825572879269
1761,,Bonham ISD,Bonham,74903,074-903,074903,4810800,7,0.0575771339097173,2.28820628235644
1762,,Ector ISD,Ector,74905,074-905,074905,4818030,2,0.00720730551984161,0.568276883192161
1763,,Savoy ISD,Savoy,74911,074-911,074911,4839450,4,0.0123838105407685,0.664159682551671
1764,,Bells ISD,Bells,91901,091-901,091901,4809780,5,0.0146941273164884,0.738217444451552
1765,,Bastrop ISD,Bastrop,11901,011-901,011901,4809570,7,0.10452100055636,2.12078704286024
1766,,Del Valle ISD,Del Valle,227910,227-910,227910,4816620,4,0.0415432112351937,1.25418166543053
1767,,Hays Cons ISD,Hays Cons,105906,105-906,105906,4800010,7,0.0527197754913686,1.48093319649977
1768,,Dripping Springs ISD,Dripping Springs,105904,105-904,105904,4800008,4,0.0477401149901198,1.53390959075544
1769,,Eanes ISD,Eanes,227909,227-909,227909,4817760,3,0.00827462888128139,0.638545022716322
1770,,Lake Travis ISD,Lake Travis,227913,227-913,227913,4826470,7,0.0286101728167978,1.37392656526485
1771,,Lago Vista ISD,Lago Vista,227912,227-912,227912,4826400,1,0.00849408884846525,0.5253668516551
1772,,Burnet Cons ISD,Burnet Cons,27903,027-903,027903,4812220,1,0.173114337565039,3.25998522574182
1773,,Marble Falls ISD,Marble Falls,27904,027-904,027904,4829010,4,0.0716645579884698,1.4659737007555
1774,,Liberty Hill ISD,Liberty Hill,246908,246-908,246908,4827420,2,0.0268356131446126,1.11936867842817
1775,,Carrizo Springs Cons ISD,Carrizo Springs Cons,64903,064-903,064903,4812990,2,0.318318053224402,2.32638905503839
1776,,Webb Cons ISD,Webb Cons,240904,240-904,240904,4844810,5,0.206655398590556,2.40611847558506
1777,,Benavides ISD,Benavides,66901,066-901,066901,4899130,3,0.175976315802018,3.05994913859275
1778,,McMullen County ISD,McMullen County,162904,162-904,162904,4829940,2,0.27574705926213,2.11552945200591
1779,,Eagle Pass ISD,Eagle Pass,159901,159-901,159901,4817730,1,0.309046278342748,2.85286376908485
1780,,Cotulla ISD,Cotulla,142901,142-901,142901,4815400,1,0.332057089953423,2.55324798256057
1781,,Freer ISD,Freer,66903,066-903,066903,4819820,7,0.0972188728951551,1.87358662760389
1782,,Zapata County ISD,Zapata County,253901,253-901,253901,4846710,7,0.249166389133052,2.24767473701774
1783,,Laredo ISD,Laredo,240901,240-901,240901,4826790,5,0.00315428046405941,0.293262486377222
1784,,United ISD,United,240903,240-903,240903,4843650,6,0.590524327925777,5.05023623160385
1785,,Lake Dallas ISD,Lake Dallas,61912,061-912,061912,4826430,3,0.00424371447729754,0.348334659863381
1786,,Krum ISD,Krum,61905,061-905,061905,4825980,7,0.0184386045875726,0.844584916959922
1787,,Little Elm ISD,Little Elm,61914,061-914,061914,4827720,5,0.00976314358536001,0.530336000683458
1788,,Sanger ISD,Sanger,61908,061-908,061908,4839180,5,0.0256493122549273,0.904770225151875
1789,,Callisburg ISD,Callisburg,49905,049-905,049905,4812510,5,0.0345376931879855,1.39363453362293
1790,,Valley View ISD (Cooke),Valley View (Cooke),49903,049-903,049903,4843860,7,0.020552033296326,1.04273282774018
1791,,Aubrey ISD,Aubrey,61907,061-907,061907,4808910,5,0.0116723883397754,0.629195788162096
1792,,Frankston ISD,Frankston,1904,001-904,001904,4819770,7,0.0223808047210241,1.20924438718059
1793,,Jacksonville ISD,Jacksonville,37904,037-904,037904,4824590,2,0.0644977004053544,1.65287810782593
1794,,Nocona ISD,Nocona,169902,169-902,169902,4832790,5,0.0404132738140106,1.61343416439341
1795,,Prairie Valley ISD,Prairie Valley,169909,169-909,169909,4835730,6,0.026019660183465,1.14350322271233
1796,,Burkburnett ISD,Burkburnett,243901,243-901,243901,4812120,6,0.0444575667902427,1.36878705706207
1797,,Troup ISD,Troup,212904,212-904,212904,4843230,5,0.0273692702294284,1.07808404598497
1798,,Brownsboro ISD,Brownsboro,107902,107-902,107902,4811640,6,0.0477696491309416,1.64982186827153
1799,,Bullard ISD,Bullard,212902,212-902,212902,4812060,4,0.0212193482366274,0.884175309783817
1800,,Van ISD,Van,234906,234-906,234906,4843920,5,0.0561637684154448,2.04802469441037
1801,,Hawkins ISD,Hawkins,250902,250-902,250902,4822770,5,0.0262885449456007,1.01018312343791
1802,,Lindale ISD,Lindale,212903,212-903,212903,4827510,4,0.0401335973174355,1.53246300164169
1803,,Union Grove ISD,Union Grove,230908,230-908,230908,4843530,7,0.00494329948469385,0.378503399722355
1804,,Harmony ISD,Harmony,230905,230-905,230905,4822560,6,0.0284610980920661,1.276057900027
1805,,Gilmer ISD,Gilmer,230902,230-902,230902,4820700,1,0.0534377591570774,2.11235094456168
1806,,Big Sandy ISD (Upshur),Big Sandy (Upshur),230901,230-901,230901,4810140,2,0.0212720765039194,1.17088832364773
1807,,White Oak ISD,White Oak,92908,092-908,092908,4845480,2,0.00398037094169013,0.416340681663371
1808,,Chapel Hill ISD (Smith),Chapel Hill (Smith),212909,212-909,212909,4813650,7,0.033073810793212,1.14939272273358
1809,,Sabine ISD,Sabine,92906,092-906,092906,4838460,6,0.0103807887073799,0.614551946413112
1810,,Overton ISD,Overton,201908,201-908,201908,4833870,1,0.00500005411140592,0.364145880599637
1811,,Arp ISD,Arp,212901,212-901,212901,4808730,4,0.0208579976126657,0.967746624735756
1812,,Whitehouse ISD,Whitehouse,212906,212-906,212906,4845600,3,0.0192291052069322,0.837552317160762
1813,,Winona ISD,Winona,212910,212-910,212910,4846230,3,0.0291349734241066,1.35730099940445
1814,,Tyler ISD,Tyler,212905,212-905,212905,4843470,2,0.051109628319864,1.59111452807511
1815,,Gladewater ISD,Gladewater,92901,092-901,092901,4820760,5,0.0269962299225881,1.83250991063624
1816,,Wichita Falls ISD,Wichita Falls,243905,243-905,243905,4845780,4,0.02067397892597,0.823168998376584
1817,,Archer City ISD,Archer City,5901,005-901,005901,4808610,5,0.108847139587624,2.20137788401374
1818,,Petrolia Cons ISD,Petrolia Cons,39903,039-903,039903,4834710,7,0.0551158198227313,1.57444133227285
1819,,Sherman ISD,Sherman,91906,091-906,091906,4840080,1,0.0192585261056593,1.04129112417896
1820,,Tom Bean ISD,Tom Bean,91918,091-918,091918,4842930,3,0.0136821438281913,0.7502640784439
