DISTRICT,DD000A00T022R,DD0NAA00T022R,DD0NOA00T022R,DD0NTA00T022R,DD0YAA00T022R,DD0YMA00T022R,DD0YXA00T022R,DD200A00T022R,DD2NAA00T022R,DD2NOA00T022R,DD2NTA00T022R,DD2YAA00T022R,DD2YMA00T022R,DD2YXA00T022R,DD300A00T022R,DD3NAA00T022R,DD3NOA00T022R,DD3NTA00T022R,DD3YAA00T022R,DD3YMA00T022R,DD3YXA00T022R,DD400A00T022R,DD4NAA00T022R,DD4NOA00T022R,DD4NTA00T022R,DD4YAA00T022R,DD4YMA00T022R,DD4YXA00T022R,DDA00A00T022R,DDANAA00T022R,DDANOA00T022R,DDANTA00T022R,DDAYAA00T022R,DDAYMA00T022R,DDAYXA00T022R,DDB00A00T022R,DDBNAA00T022R,DDBNOA00T022R,DDBNTA00T022R,DDBYAA00T022R,DDBYMA00T022R,DDBYXA00T022R,DDE00A00T022R,DDENAA00T022R,DDENOA00T022R,DDENTA00T022R,DDEYAA00T022R,DDEYMA00T022R,DDEYXA00T022R,DDF00A00T022R,DDFNAA00T022R,DDFNOA00T022R,DDFNTA00T022R,DDFYAA00T022R,DDFYMA00T022R,DDFYXA00T022R,DDH00A00T022R,DDHNAA00T022R,DDHNOA00T022R,DDHNTA00T022R,DDHYAA00T022R,DDHYMA00T022R,DDHYXA00T022R,DDI00A00T022R,DDINAA00T022R,DDINOA00T022R,DDINTA00T022R,DDIYAA00T022R,DDIYMA00T022R,DDIYXA00T022R,DDL00A00T022R,DDLNAA00T022R,DDLNOA00T022R,DDLNTA00T022R,DDLYAA00T022R,DDLYMA00T022R,DDLYXA00T022R,DDM00A00T022R,DDMNAA00T022R,DDMNOA00T022R,DDMNTA00T022R,DDMYAA00T022R,DDMYMA00T022R,DDMYXA00T022R,DDR00A00T022R,DDRNAA00T022R,DDRNOA00T022R,DDRNTA00T022R,DDRYAA00T022R,DDRYMA00T022R,DDRYXA00T022R,DDS00A00T022R,DDSNAA00T022R,DDSNOA00T022R,DDSNTA00T022R,DDSYAA00T022R,DDSYMA00T022R,DDSYXA00T022R,DDW00A00T022R,DDWNAA00T022R,DDWNOA00T022R,DDWNTA00T022R,DDWYAA00T022R,DDWYMA00T022R,DDWYXA00T022R,DISTNAME,DNC00A00T022R,DNCNAA00T022R,DNCNOA00T022R,DNCNTA00T022R,DNCYAA00T022R,DNCYMA00T022R,DNCYXA00T022R,DNM00A00T022R,DNMNAA00T022R,DNMNOA00T022R,DNMNTA00T022R,DNMYAA00T022R,DNMYMA00T022R,DNMYXA00T022R,DNS00A00T022R,DNSNAA00T022R,DNSNOA00T022R,DNSNTA00T022R,DNSYAA00T022R,DNSYMA00T022R,DNSYXA00T022R
"'123908",100,0,0,0,89,6,4,99,1,0,1,97,2,0,100,0,0,0,98,0,2,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,95,3,0,97,2,0,3,88,9,0,99,1,0,1,94,5,0,99,1,0,1,95,3,1,99,1,0,1,93,5,1,100,0,0,0,87,13,0,99,1,0,1,85,8,6,99,1,0,1,95,3,0,99,1,0,1,96,2,1,97,3,0,3,92,4,1,99,1,0,1,97,2,0,"PORT NECHES-GROVES ISD",99,1,0,1,97,1,0,99,1,0,1,88,9,2,100,0,0,0,95,5,0
"'123910",98,2,0,2,89,3,6,97,3,0,3,92,5,0,99,1,0,1,94,3,3,100,0,0,0,79,21,0,97,3,0,3,91,4,1,97,3,0,3,92,4,0,97,3,0,3,93,2,1,97,2,0,3,92,4,1,98,2,0,2,90,4,4,92,8,0,8,59,31,3,98,2,0,2,87,4,7,96,3,0,4,91,4,1,96,4,0,4,92,2,2,97,3,0,3,92,3,1,97,3,0,3,92,5,0,"BEAUMONT ISD",98,2,0,2,97,1,0,94,6,0,6,73,17,4,96,4,0,4,77,19,0
"'123913",100,0,0,0,80,17,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,95,5,0,100,0,0,0,98,2,0,99,1,0,1,96,3,0,.,.,.,.,.,.,.,100,0,0,0,68,28,4,99,1,0,1,93,6,0,100,0,0,0,73,24,2,100,0,0,0,81,19,0,100,0,0,0,92,8,0,"SABINE PASS ISD",99,1,0,1,97,2,0,100,0,0,0,93,7,0,100,0,0,0,100,0,0
"'123914",100,0,0,0,89,8,3,100,0,0,0,98,2,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,4,0,100,0,0,0,94,6,0,100,0,0,0,95,5,0,99,1,0,1,95,4,0,100,0,0,0,94,5,1,100,0,0,0,100,0,0,100,0,0,0,87,10,4,100,0,0,0,95,4,0,99,1,0,1,95,4,0,99,1,0,1,94,5,1,99,1,0,1,95,4,0,"HAMSHIRE-FANNETT ISD",100,0,0,0,98,2,0,99,1,0,1,88,11,0,100,0,0,0,100,0,0
"'124901",99,0,1,1,96,2,1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,100,0,0,0,96,3,0,.,.,.,.,.,.,.,100,0,0,0,96,3,0,100,0,0,0,98,2,0,100,0,0,0,96,3,0,-1,-1,-1,-1,-1,-1,-1,99,0,1,1,96,2,1,100,0,0,0,95,5,0,100,0,0,0,95,4,0,99,0,1,1,95,4,0,100,0,0,0,89,11,0,"JIM HOGG COUNTY ISD",100,0,0,0,99,1,0,100,0,0,0,81,18,0,100,0,0,0,83,17,0
"'125901",96,4,0,4,86,5,5,100,0,0,0,80,20,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,97,3,0,3,92,4,0,97,3,0,3,83,14,0,97,3,0,3,94,3,0,96,3,0,4,92,4,0,97,3,0,3,93,3,0,.,.,.,.,.,.,.,94,6,0,6,84,4,6,97,3,0,3,93,4,0,95,4,0,5,91,4,0,98,2,0,2,94,4,0,99,1,0,1,94,6,0,"ALICE ISD",98,2,0,2,97,1,0,94,5,0,6,74,20,1,96,2,1,4,77,20,0
"'125902",100,0,0,0,87,0,13,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,94,5,1,.,.,.,.,.,.,.,100,0,0,0,93,6,1,100,0,0,0,97,3,1,100,0,0,0,95,4,1,.,.,.,.,.,.,.,100,0,0,0,84,0,16,100,0,0,0,92,7,1,100,0,0,0,85,11,4,100,0,0,0,84,16,0,100,0,0,0,93,7,0,"BEN BOLT-PALITO BLANCO ISD",100,0,0,0,95,3,1,100,0,0,0,91,9,0,100,0,0,0,73,27,0
"'125903",100,0,0,0,94,3,4,100,0,0,0,81,19,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,99,1,0,1,96,3,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,96,3,0,100,0,0,0,96,3,0,99,1,0,1,95,4,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,3,5,99,1,0,1,96,3,0,99,1,0,1,97,2,0,98,2,0,2,98,0,0,100,0,0,0,98,1,0,"ORANGE GROVE ISD",99,1,0,1,97,2,0,100,0,0,0,93,7,0,100,0,0,0,100,0,0
"'125905",100,0,0,0,98,2,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,98,2,0,2,93,5,0,.,.,.,.,.,.,.,98,2,0,2,92,5,0,98,1,0,2,93,6,0,98,2,0,2,93,5,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,98,2,0,2,94,4,0,98,2,0,2,96,2,0,94,6,0,6,91,2,1,100,0,0,0,96,4,0,"PREMONT ISD",98,2,0,2,93,5,0,98,2,0,2,93,5,0,78,22,0,22,78,0,0
"'125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,95,5,0,.,.,.,.,.,.,.,100,0,0,0,91,9,0,100,0,0,0,100,0,0,100,0,0,0,95,5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,90,10,0,.,.,.,.,.,.,.,100,0,0,0,78,22,0,-1,-1,-1,-1,-1,-1,-1,"LA GLORIA ISD",100,0,0,0,100,0,0,100,0,0,0,79,21,0,100,0,0,0,100,0,0
"'126901",100,0,0,0,91,6,3,99,1,0,1,96,3,0,100,0,0,0,86,0,14,100,0,0,0,100,0,0,100,0,0,0,93,6,1,99,0,1,1,87,12,0,100,0,0,0,96,3,1,100,0,0,0,94,5,1,100,0,0,0,94,4,2,100,0,0,0,100,0,0,100,0,0,0,90,6,4,100,0,0,0,92,7,1,100,0,0,0,96,2,2,100,0,0,0,94,5,0,100,0,0,0,97,3,0,"ALVARADO ISD",100,0,0,0,96,3,1,99,1,0,1,85,14,1,98,2,0,2,85,12,0
"'126902",100,0,0,0,91,4,4,99,1,0,1,95,3,0,99,0,1,1,96,1,3,100,0,0,0,72,28,0,99,1,0,1,95,3,0,99,1,0,1,93,6,0,98,1,0,2,94,4,1,99,1,0,1,95,4,0,99,1,0,1,94,4,1,99,0,1,1,99,0,0,100,0,0,0,91,4,4,99,1,0,1,96,3,0,98,1,0,2,95,3,1,99,1,0,1,95,4,0,99,1,0,1,97,2,0,"BURLESON ISD",99,1,0,1,98,1,0,99,1,0,1,90,8,1,99,1,0,1,94,5,0
"'126903",99,1,0,1,92,3,4,99,0,0,1,92,7,0,100,0,0,0,100,0,0,97,2,0,3,93,1,4,99,1,0,1,94,4,1,100,0,0,0,93,7,0,99,1,0,1,96,2,1,99,1,0,1,94,4,1,99,1,0,1,95,3,2,100,0,0,0,100,0,0,99,1,0,1,92,3,4,99,1,0,1,95,4,1,99,1,0,1,96,2,1,99,1,0,1,93,5,0,99,1,0,1,96,4,0,"CLEBURNE ISD",100,0,0,0,98,1,1,98,1,0,2,85,11,2,100,0,0,0,93,6,1
"'126904",100,0,0,0,90,4,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,4,0,100,0,0,0,92,8,0,100,0,0,0,98,2,0,100,0,0,0,96,4,1,100,0,0,0,94,4,1,100,0,0,0,100,0,0,100,0,0,0,88,5,7,100,0,0,0,96,4,0,100,0,0,0,94,4,1,100,0,0,0,95,5,0,100,0,0,0,96,4,0,"GRANDVIEW ISD",100,0,0,0,98,2,0,100,0,0,0,91,8,1,100,0,0,0,85,15,0
"'126905",100,0,0,0,90,5,5,100,0,0,0,94,5,1,100,0,0,0,91,8,1,100,0,0,0,100,0,0,100,0,0,0,94,5,1,100,0,0,0,95,5,0,100,0,0,0,94,4,1,100,0,0,0,95,4,1,100,0,0,0,92,5,2,100,0,0,0,100,0,0,100,0,0,0,89,5,5,100,0,0,0,95,5,1,100,0,0,0,93,5,2,100,0,0,0,96,3,0,100,0,0,0,96,4,0,"JOSHUA ISD",100,0,0,0,98,1,0,100,0,0,0,87,11,2,100,0,0,0,91,9,0
"'126906",100,0,0,0,87,6,6,99,1,0,1,96,3,0,100,0,0,0,60,40,0,100,0,0,0,94,5,2,100,0,0,0,92,6,2,100,0,0,0,91,9,0,100,0,0,0,93,5,1,100,0,0,0,93,5,2,99,0,0,1,91,5,4,100,0,0,0,100,0,0,100,0,0,0,88,6,7,100,0,0,0,91,7,2,100,0,0,0,90,6,3,100,0,0,0,94,5,1,100,0,0,0,94,6,0,"KEENE ISD",100,0,0,0,97,2,1,100,0,0,0,86,11,3,100,0,0,0,96,4,0
"'126907",99,0,1,1,90,1,7,100,0,0,0,91,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,93,6,0,100,0,0,0,67,33,0,100,0,0,0,95,4,1,100,0,0,0,96,4,0,100,0,0,0,91,7,2,100,0,0,0,100,0,0,98,0,2,2,89,2,8,100,0,0,0,91,8,1,100,0,0,0,96,3,1,100,0,0,0,96,4,1,100,0,0,0,95,5,0,"RIO VISTA ISD",100,0,0,0,95,4,0,100,0,0,0,91,8,0,100,0,0,0,89,11,0
"'126908",100,0,0,0,93,3,5,100,0,0,0,98,2,0,100,0,0,0,78,11,11,-1,-1,-1,-1,-1,-1,-1,99,0,0,1,94,4,2,99,1,0,1,92,7,0,99,0,0,1,94,4,1,99,1,0,1,94,4,2,100,0,0,0,94,3,2,100,0,0,0,83,0,17,100,0,0,0,92,3,5,100,0,0,0,94,4,2,100,0,0,0,93,3,3,100,0,0,0,94,4,2,99,1,0,1,94,4,0,"VENUS ISD",99,0,0,1,97,1,1,99,1,0,1,87,9,3,97,3,0,3,90,5,2
"'126911",100,0,0,0,91,5,4,100,0,0,0,89,11,0,100,0,0,0,38,63,0,100,0,0,0,63,38,0,100,0,0,0,95,4,1,100,0,0,0,78,22,0,100,0,0,0,96,3,1,100,0,0,0,95,4,1,100,0,0,0,93,5,2,100,0,0,0,100,0,0,100,0,0,0,90,6,4,100,0,0,0,94,5,1,100,0,0,0,96,3,1,100,0,0,0,94,3,2,100,0,0,0,96,3,0,"GODLEY ISD",100,0,0,0,97,2,1,100,0,0,0,91,8,1,100,0,0,0,93,7,0
"'127901",100,0,0,0,95,0,5,100,0,0,0,86,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,5,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,93,6,0,100,0,0,0,96,3,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,0,5,100,0,0,0,95,5,0,100,0,0,0,97,3,0,100,0,0,0,95,5,0,100,0,0,0,93,7,0,"ANSON ISD",100,0,0,0,98,2,0,99,1,0,1,87,12,0,100,0,0,0,79,21,0
"'127903",100,0,0,0,97,0,3,100,0,0,0,87,13,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,92,7,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,93,7,0,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,97,0,3,100,0,0,0,92,8,0,100,0,0,0,99,1,0,100,0,0,0,94,6,0,100,0,0,0,94,6,0,"HAMLIN COLLEGIATE ISD",100,0,0,0,98,1,0,100,0,0,0,82,18,0,100,0,0,0,70,30,0
"'127904",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,93,6,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,6,0,99,1,0,1,94,5,0,100,0,0,0,92,8,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,93,7,0,100,0,0,0,96,4,0,100,0,0,0,94,6,0,100,0,0,0,94,5,0,"HAWLEY ISD",100,0,0,0,97,3,0,99,1,0,1,86,13,0,100,0,0,0,83,17,0
"'127905",.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,88,12,0,.,.,.,.,.,.,.,100,0,0,0,87,13,0,100,0,0,0,91,9,0,100,0,0,0,91,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,84,16,0,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,89,11,0,"LUEDERS-AVOCA ISD",100,0,0,0,97,3,0,100,0,0,0,79,21,0,.,.,.,.,.,.,.
"'127906",100,0,0,0,67,10,23,100,0,0,0,100,0,0,100,0,0,0,50,50,0,.,.,.,.,.,.,.,100,0,0,0,94,5,2,100,0,0,0,100,0,0,100,0,0,0,97,1,2,100,0,0,0,93,6,1,100,0,0,0,95,2,3,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,57,13,30,100,0,0,0,95,3,2,100,0,0,0,94,3,3,100,0,0,0,98,2,0,100,0,0,0,99,1,0,"STAMFORD ISD",100,0,0,0,98,2,0,100,0,0,0,84,11,4,100,0,0,0,100,0,0
"'128901",100,0,0,0,89,8,3,100,0,0,0,75,25,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,88,11,0,100,0,0,0,86,14,0,100,0,0,0,93,7,0,100,0,0,0,88,11,1,100,0,0,0,94,5,0,100,0,0,0,100,0,0,100,0,0,0,89,8,3,100,0,0,0,91,9,0,100,0,0,0,92,8,0,100,0,0,0,93,7,0,99,0,1,1,84,15,0,"KARNES CITY ISD",100,0,0,0,96,3,0,100,0,0,0,67,32,1,100,0,0,0,81,19,0
"'128902",100,0,0,0,85,9,6,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,0,0,1,92,7,0,100,0,0,0,53,47,0,99,1,0,1,90,9,0,100,0,0,0,92,7,1,99,0,0,1,94,5,0,.,.,.,.,.,.,.,100,0,0,0,84,10,6,99,1,0,1,93,6,0,98,1,1,2,89,8,1,98,1,1,2,87,11,0,100,0,0,0,82,18,0,"KENEDY ISD",99,1,0,1,97,2,0,100,0,0,0,81,18,1,100,0,0,0,77,20,2
"'128903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,2,0,2,91,7,0,.,.,.,.,.,.,.,98,2,0,2,93,5,0,99,1,0,1,92,8,0,99,1,0,1,94,5,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,97,3,0,3,92,5,0,99,1,0,1,96,3,0,100,0,0,0,100,0,0,90,10,0,10,86,3,0,"RUNGE ISD",98,2,0,2,96,2,0,99,1,0,1,80,19,0,100,0,0,0,29,71,0
"'128904",100,0,0,0,95,0,5,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,97,2,0,100,0,0,0,97,2,1,.,.,.,.,.,.,.,100,0,0,0,95,0,5,100,0,0,0,97,3,0,100,0,0,0,92,7,1,100,0,0,0,100,0,0,100,0,0,0,97,3,0,"FALLS CITY ISD",100,0,0,0,98,2,0,100,0,0,0,93,6,1,100,0,0,0,90,10,0
"'129901",100,0,0,0,90,6,4,100,0,0,0,91,9,0,93,7,0,7,64,29,0,100,0,0,0,100,0,0,100,0,0,0,91,8,1,100,0,0,0,86,14,0,100,0,0,0,91,7,1,100,0,0,0,91,8,1,100,0,0,0,91,7,2,100,0,0,0,100,0,0,100,0,0,0,90,6,4,100,0,0,0,91,7,1,100,0,0,0,94,4,2,100,0,0,0,91,7,1,99,0,0,1,96,4,0,"CRANDALL ISD",100,0,0,0,94,5,0,100,0,0,0,88,10,1,100,0,0,0,90,10,0
"'129902",99,1,0,1,87,8,4,96,3,1,4,87,10,0,99,0,1,1,86,11,2,98,2,0,2,59,39,0,98,1,1,2,89,8,1,96,3,1,4,83,13,0,97,2,1,3,94,2,1,98,1,1,2,90,8,1,99,1,1,1,90,7,1,100,0,0,0,97,3,0,99,1,0,1,86,9,4,97,2,1,3,89,8,1,97,2,1,3,93,4,1,96,3,1,4,89,5,1,99,1,0,1,95,3,0,"FORNEY ISD",98,1,1,2,93,5,0,97,2,1,3,85,11,1,98,2,0,2,86,12,0
"'129903",100,0,0,0,91,5,4,100,0,0,0,88,12,0,100,0,0,0,100,0,0,100,0,0,0,36,55,9,100,0,0,0,93,5,1,100,0,0,0,92,8,0,100,0,0,0,96,3,1,100,0,0,0,93,5,1,100,0,0,0,92,5,2,100,0,0,0,88,12,0,100,0,0,0,90,5,4,100,0,0,0,93,5,1,100,0,0,0,95,3,2,99,0,0,1,94,5,1,100,0,0,0,96,4,0,"KAUFMAN ISD",100,0,0,0,97,3,1,100,0,0,0,85,12,3,100,0,0,0,96,4,0
"'129904",100,0,0,0,90,6,3,99,1,0,1,87,12,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,99,1,0,1,90,8,1,100,0,0,0,92,8,0,99,1,0,1,85,12,2,100,0,0,0,89,9,1,99,0,0,1,92,6,2,100,0,0,0,100,0,0,100,0,0,0,89,7,3,99,1,0,1,91,8,0,99,0,0,1,92,6,2,98,2,0,2,91,6,0,99,1,0,1,95,4,0,"KEMP ISD",100,0,0,0,96,3,0,99,1,0,1,82,16,1,100,0,0,0,89,11,0
"'129905",100,0,0,0,87,8,5,99,1,0,1,92,8,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,0,0,1,92,7,0,100,0,0,0,95,5,0,100,0,0,0,95,4,0,99,0,0,1,92,7,0,99,1,0,1,92,5,2,100,0,0,0,100,0,0,100,0,0,0,86,9,5,99,0,0,1,92,7,1,99,1,0,1,94,4,1,99,1,0,1,92,7,0,100,0,0,0,94,6,0,"MABANK ISD",100,0,0,0,96,3,0,99,1,0,1,84,14,1,99,1,0,1,90,9,0
"'129906",98,2,0,2,91,4,3,99,1,0,1,91,8,1,91,9,0,9,87,4,0,-1,-1,-1,-1,-1,-1,-1,98,2,0,2,91,6,1,98,2,0,2,92,6,0,97,2,0,3,91,5,1,98,2,0,2,90,6,1,98,2,0,2,91,5,2,100,0,0,0,100,0,0,98,2,0,2,90,5,3,98,2,0,2,91,6,1,97,3,0,3,93,3,1,97,3,0,3,85,11,1,98,2,0,2,90,8,0,"TERRELL ISD",98,2,0,2,95,2,1,97,3,0,3,81,14,1,98,2,0,2,85,13,0
"'129910",100,0,0,0,94,5,2,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,100,0,0,100,0,0,0,99,1,0,100,0,0,0,98,2,0,100,0,0,0,93,5,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,93,5,2,100,0,0,0,97,3,0,100,0,0,0,98,1,0,100,0,0,0,98,1,0,100,0,0,0,99,1,0,"SCURRY-ROSSER ISD",100,0,0,0,99,1,0,100,0,0,0,94,5,0,100,0,0,0,86,14,0
"'130801",-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97,3,0,3,31,65,0,100,0,0,0,0,100,0,95,5,0,5,18,77,0,93,7,0,7,42,51,0,100,0,0,0,10,90,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,20,80,0,96,4,0,4,26,70,0,91,9,0,9,15,76,0,92,8,0,8,58,34,0,"MEADOWLAND CHARTER DISTRICT",100,0,0,0,12,88,0,96,4,0,4,36,59,0,-1,-1,-1,-1,-1,-1,-1
"'130901",100,0,0,0,87,5,8,100,0,0,0,97,2,0,100,0,0,0,96,4,0,100,0,0,0,100,0,0,100,0,0,0,96,3,1,98,1,1,2,90,8,0,100,0,0,0,95,3,1,100,0,0,0,97,2,0,100,0,0,0,96,2,2,100,0,0,0,95,5,0,100,0,0,0,85,5,9,100,0,0,0,96,3,1,99,1,0,1,95,3,2,100,0,0,0,97,2,0,100,0,0,0,98,2,0,"BOERNE ISD",100,0,0,0,99,1,0,100,0,0,0,91,7,1,99,1,0,1,92,7,0
"'130902",100,0,0,0,92,4,4,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,95,4,1,.,.,.,.,.,.,.,100,0,0,0,97,2,1,100,0,0,0,95,4,1,100,0,0,0,95,3,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,4,4,100,0,0,0,94,4,1,100,0,0,0,95,3,2,100,0,0,0,94,3,2,100,0,0,0,95,5,0,"COMFORT ISD",100,0,0,0,98,1,1,100,0,0,0,88,11,1,100,0,0,0,86,14,0
"'131001",-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,96,4,0,4,93,3,0,-1,-1,-1,-1,-1,-1,-1,97,3,0,3,91,5,0,92,8,0,8,92,0,0,95,5,0,5,91,4,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,94,6,0,96,4,0,4,96,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"KENEDY COUNTY WIDE CSD",94,6,0,6,94,0,0,100,0,0,0,92,8,0,83,17,0,17,83,0,0
"'132902",.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,.,.,.,.,.,.,.,100,0,0,0,98,2,0,100,0,0,0,96,4,0,100,0,0,0,90,10,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,3,0,100,0,0,0,98,2,0,100,0,0,0,93,7,0,100,0,0,0,99,1,0,"JAYTON-GIRARD ISD",100,0,0,0,100,0,0,100,0,0,0,91,9,0,100,0,0,0,100,0,0
"'133901",100,0,0,0,89,3,8,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,93,4,2,100,0,0,0,100,0,0,100,0,0,0,95,2,2,100,0,0,0,95,4,1,100,0,0,0,94,3,3,100,0,0,0,100,0,0,100,0,0,0,87,3,10,100,0,0,0,94,2,3,100,0,0,0,94,3,3,100,0,0,0,90,8,2,100,0,0,0,95,4,0,"CENTER POINT ISD",100,0,0,0,98,1,2,100,0,0,0,84,12,3,-1,-1,-1,-1,-1,-1,-1
"'133902",100,0,0,0,91,0,9,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,96,2,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,96,0,4,100,0,0,0,97,3,0,100,0,0,0,93,3,4,.,.,.,.,.,.,.,100,0,0,0,83,0,17,100,0,0,0,95,2,3,100,0,0,0,93,0,7,100,0,0,0,100,0,0,100,0,0,0,97,2,1,"HUNT ISD",100,0,0,0,100,0,0,100,0,0,0,84,9,8,100,0,0,0,100,0,0
"'133903",99,1,0,1,92,3,4,99,1,0,1,95,5,0,98,1,1,2,84,12,1,100,0,0,0,100,0,0,99,1,0,1,95,3,0,98,2,0,2,89,10,0,98,2,0,2,94,4,0,99,1,0,1,95,3,0,99,1,0,1,96,2,1,100,0,0,0,100,0,0,99,1,0,1,91,3,5,99,1,0,1,95,3,0,99,1,0,1,95,2,1,98,2,0,2,94,4,0,99,1,0,1,95,4,0,"KERRVILLE ISD",99,1,0,1,98,1,0,97,2,0,3,87,10,1,99,1,0,1,92,8,0
"'133904",100,0,0,0,92,3,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,94,5,1,100,0,0,0,100,0,0,100,0,0,0,95,4,1,100,0,0,0,96,4,0,100,0,0,0,95,3,2,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,92,3,5,100,0,0,0,93,6,1,100,0,0,0,93,5,2,100,0,0,0,91,8,1,100,0,0,0,94,6,0,"INGRAM ISD",100,0,0,0,97,3,1,100,0,0,0,90,8,1,100,0,0,0,100,0,0
"'133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,"DIVIDE ISD",100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1
