DISTRICT,DD005AMA1222R,DD005AMA1322R,DD005AMA1S22R,DD005ARE1222R,DD005ARE1322R,DD005ARE1S22R,DD005ASC1222R,DD005ASC1322R,DD005ASC1S22R,DD205AMA1222R,DD205AMA1322R,DD205AMA1S22R,DD205ARE1222R,DD205ARE1322R,DD205ARE1S22R,DD205ASC1222R,DD205ASC1322R,DD205ASC1S22R,DD305AMA1222R,DD305AMA1322R,DD305AMA1S22R,DD305ARE1222R,DD305ARE1322R,DD305ARE1S22R,DD305ASC1222R,DD305ASC1322R,DD305ASC1S22R,DD405AMA1222R,DD405AMA1322R,DD405AMA1S22R,DD405ARE1222R,DD405ARE1322R,DD405ARE1S22R,DD405ASC1222R,DD405ASC1322R,DD405ASC1S22R,DDA05AMA1222R,DDA05AMA1322R,DDA05AMA1S22R,DDA05ARE1222R,DDA05ARE1322R,DDA05ARE1S22R,DDA05ASC1222R,DDA05ASC1322R,DDA05ASC1S22R,DDB05AMA1222R,DDB05AMA1322R,DDB05AMA1S22R,DDB05ARE1222R,DDB05ARE1322R,DDB05ARE1S22R,DDB05ASC1222R,DDB05ASC1322R,DDB05ASC1S22R,DDE05AMA1222R,DDE05AMA1322R,DDE05AMA1S22R,DDE05ARE1222R,DDE05ARE1322R,DDE05ARE1S22R,DDE05ASC1222R,DDE05ASC1322R,DDE05ASC1S22R,DDF05AMA1222R,DDF05AMA1322R,DDF05AMA1S22R,DDF05ARE1222R,DDF05ARE1322R,DDF05ARE1S22R,DDF05ASC1222R,DDF05ASC1322R,DDF05ASC1S22R,DDH05AMA1222R,DDH05AMA1322R,DDH05AMA1S22R,DDH05ARE1222R,DDH05ARE1322R,DDH05ARE1S22R,DDH05ASC1222R,DDH05ASC1322R,DDH05ASC1S22R,DDI05AMA1222R,DDI05AMA1322R,DDI05AMA1S22R,DDI05ARE1222R,DDI05ARE1322R,DDI05ARE1S22R,DDI05ASC1222R,DDI05ASC1322R,DDI05ASC1S22R,DDL05AMA1222R,DDL05AMA1322R,DDL05AMA1S22R,DDL05ARE1222R,DDL05ARE1322R,DDL05ARE1S22R,DDL05ASC1222R,DDL05ASC1322R,DDL05ASC1S22R,DDM05AMA1222R,DDM05AMA1322R,DDM05AMA1S22R,DDM05ARE1222R,DDM05ARE1322R,DDM05ARE1S22R,DDM05ASC1222R,DDM05ASC1322R,DDM05ASC1S22R,DDR05AMA1222R,DDR05AMA1322R,DDR05AMA1S22R,DDR05ARE1222R,DDR05ARE1322R,DDR05ARE1S22R,DDR05ASC1222R,DDR05ASC1322R,DDR05ASC1S22R,DDS05AMA1222R,DDS05AMA1322R,DDS05AMA1S22R,DDS05ARE1222R,DDS05ARE1322R,DDS05ARE1S22R,DDS05ASC1222R,DDS05ASC1322R,DDS05ASC1S22R,DDW05AMA1222R,DDW05AMA1322R,DDW05AMA1S22R,DDW05ARE1222R,DDW05ARE1322R,DDW05ARE1S22R,DDW05ASC1222R,DDW05ASC1322R,DDW05ASC1S22R,DISTNAME,DNC05AMA1222R,DNC05AMA1322R,DNC05AMA1S22R,DNC05ARE1222R,DNC05ARE1322R,DNC05ARE1S22R,DNC05ASC1222R,DNC05ASC1322R,DNC05ASC1S22R,DNM05AMA1222R,DNM05AMA1322R,DNM05AMA1S22R,DNM05ARE1222R,DNM05ARE1322R,DNM05ARE1S22R,DNM05ASC1222R,DNM05ASC1322R,DNM05ASC1S22R,DNS05AMA1222R,DNS05AMA1322R,DNS05AMA1S22R,DNS05ARE1222R,DNS05ARE1322R,DNS05ARE1S22R,DNS05ASC1222R,DNS05ASC1322R,DNS05ASC1S22R
"'062906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,57,86,71,71,86,57,43,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,67,83,83,83,83,67,50,83,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,67,100,83,83,100,67,50,83,"MEYERSVILLE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'063903",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,17,100,67,50,83,50,17,67,.,.,.,.,.,.,.,.,.,60,0,100,60,40,80,40,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,20,100,80,60,100,60,20,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SPUR ISD",80,20,100,80,60,100,60,20,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'063906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,13,75,50,25,75,50,13,88,.,.,.,.,.,.,.,.,.,60,0,60,40,20,60,40,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"PATTON SPRINGS ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,40,0,60,40,0,60,20,0,80,.,.,.,.,.,.,.,.,.
"'064903",63,38,63,50,38,63,50,25,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,14,70,50,21,82,37,17,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,12,68,50,21,79,35,15,60,26,4,58,44,18,79,21,7,46,40,14,69,50,22,82,37,17,64,.,.,.,.,.,.,.,.,.,63,38,63,50,38,63,50,25,50,51,22,80,54,24,84,49,24,77,36,8,70,41,16,77,30,14,59,64,7,64,50,7,71,57,14,64,67,17,83,33,17,67,17,17,50,"CARRIZO SPRINGS CISD",39,14,69,48,21,82,34,16,61,53,12,76,59,24,82,53,24,82,.,.,.,.,.,.,.,.,.
"'065901",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,13,83,58,46,88,21,8,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,14,86,57,43,86,14,7,64,44,11,89,78,67,89,11,0,67,20,20,100,60,60,80,20,20,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,14,86,50,36,86,29,14,64,30,0,70,40,20,70,10,0,50,33,33,67,33,33,83,17,17,33,62,8,92,69,46,92,31,8,85,"CLARENDON ISD",53,7,87,60,47,93,20,7,73,33,22,78,56,44,78,22,11,44,.,.,.,.,.,.,.,.,.
"'065902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,7,53,47,33,67,20,7,47,.,.,.,.,.,.,.,.,.,38,8,54,54,38,69,23,8,54,50,0,67,33,17,67,17,0,33,17,0,33,33,17,67,17,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,11,44,56,44,67,22,11,56,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,11,67,56,44,67,22,11,44,"HEDLEY ISD",40,0,60,20,0,60,0,0,40,40,10,50,60,50,70,30,10,50,.,.,.,.,.,.,.,.,.
"'066005",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,"RAMIREZ CSD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'066901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,15,46,54,38,92,15,0,54,.,.,.,.,.,.,.,.,.,25,8,42,50,33,92,8,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,15,46,54,38,92,15,0,54,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,18,36,55,36,91,18,0,45,13,0,25,25,13,88,0,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,"BENAVIDES ISD",20,10,30,40,30,90,10,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'066902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,19,67,43,21,73,28,11,56,.,.,.,.,.,.,.,.,.,34,18,64,39,18,69,27,11,52,40,17,62,49,21,81,23,9,53,38,18,66,42,21,73,27,9,54,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,21,73,38,21,65,33,13,58,14,2,47,18,7,54,11,2,32,24,6,47,24,6,35,18,12,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,"SAN DIEGO ISD",35,19,65,43,22,71,28,11,53,56,19,81,44,19,81,31,6,69,.,.,.,.,.,.,.,.,.
"'066903",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,14,75,40,16,67,16,9,58,.,.,.,.,.,.,.,.,.,36,16,71,36,16,62,16,9,56,37,10,87,50,17,77,20,13,67,34,14,75,39,16,66,16,9,57,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,19,63,30,15,56,11,4,48,33,11,44,44,0,56,22,22,44,38,25,63,38,13,50,25,25,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FREER ISD",41,15,80,41,15,70,20,11,63,9,9,55,36,18,55,0,0,36,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'067902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,19,73,67,44,90,58,29,79,.,.,.,.,.,.,.,.,.,26,10,68,61,39,84,52,16,74,31,12,77,65,54,85,54,23,77,53,33,67,67,27,87,60,27,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,27,68,68,32,95,64,36,82,9,9,55,45,23,77,36,14,55,33,33,67,50,17,67,33,17,50,28,13,75,69,53,91,59,31,88,"CISCO ISD",38,22,81,72,44,94,66,31,78,31,13,56,56,44,81,44,25,81,.,.,.,.,.,.,.,.,.
"'067903",70,20,100,10,0,80,20,10,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,73,28,93,53,34,85,47,15,77,.,.,.,.,.,.,.,.,.,70,19,91,35,19,79,35,7,67,76,27,97,59,38,92,43,11,70,67,10,95,24,5,71,14,5,62,.,.,.,.,.,.,.,.,.,70,20,100,10,0,80,20,10,70,70,30,89,46,30,78,51,19,84,61,17,86,19,11,69,22,6,58,38,8,69,38,8,77,31,8,54,74,36,92,64,46,90,60,18,84,"EASTLAND ISD",76,28,94,54,37,85,46,13,78,65,30,90,50,25,85,50,20,75,.,.,.,.,.,.,.,.,.
"'067904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,21,86,57,50,86,57,50,79,.,.,.,.,.,.,.,.,.,70,10,80,40,30,80,40,40,70,78,33,100,78,78,100,67,56,89,80,20,80,20,20,80,40,40,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,0,60,20,0,60,40,40,60,50,0,67,33,17,67,17,17,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,22,89,78,67,89,67,56,78,"GORMAN ISD",78,22,100,56,44,100,67,56,100,60,20,60,60,60,60,40,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'067907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,7,75,46,25,75,18,4,50,.,.,.,.,.,.,.,.,.,26,9,70,39,17,70,9,0,43,25,0,75,33,17,75,8,0,33,56,22,100,67,44,100,22,0,89,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,13,75,56,31,75,25,6,63,18,0,59,24,6,59,0,0,29,0,0,0,0,0,0,0,0,0,33,0,61,33,17,61,11,6,28,"RANGER ISD",47,0,76,47,29,82,18,6,53,27,18,73,45,18,64,18,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'067908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,14,64,43,21,71,21,7,64,.,.,.,.,.,.,.,.,.,33,0,50,33,17,50,0,0,33,50,17,50,50,33,67,17,17,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,13,75,38,13,75,25,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,20,50,30,20,60,20,10,50,"RISING STAR ISD",43,14,57,43,29,71,29,14,57,43,14,71,43,14,71,14,0,71,.,.,.,.,.,.,.,.,.
"'068802",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,35,8,73,55,39,82,29,11,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,67,17,17,67,0,0,33,39,11,74,59,39,89,23,11,62,30,7,75,48,32,77,25,9,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,5,72,52,40,76,34,10,72,.,.,.,.,.,.,.,.,.,6,0,31,13,6,50,13,13,50,38,7,72,61,44,85,31,11,77,"COMPASS ACADEMY CHARTER SCHOOL",34,7,71,52,38,81,26,10,65,44,17,83,72,50,89,44,17,78,71,0,86,100,71,100,57,0,71
"'068803",43,29,100,57,0,100,29,14,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,25,78,49,25,82,41,23,70,.,.,.,.,.,.,.,.,.,42,21,79,53,32,79,47,26,63,33,22,78,48,22,81,35,12,73,32,22,81,46,22,89,30,11,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,29,100,57,0,100,29,14,86,43,28,78,50,28,83,45,30,68,29,14,79,29,0,64,15,8,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,31,76,55,31,72,57,39,75,"UTPB STEM ACADEMY",37,24,78,47,29,82,42,21,67,44,28,78,56,17,83,39,28,78,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'068901",35,15,67,33,18,63,21,6,48,58,37,89,58,21,79,37,11,63,73,53,93,87,80,87,73,47,87,30,0,70,30,30,70,20,10,80,38,16,70,44,24,71,28,10,56,30,6,59,43,23,70,19,4,43,33,14,65,37,19,66,23,7,51,38,15,69,46,26,75,24,8,52,36,15,68,41,21,70,25,8,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,14,67,32,17,63,21,6,47,38,17,70,42,23,68,31,12,61,26,9,60,29,12,61,16,4,45,23,6,45,23,7,38,19,7,32,48,25,77,57,40,77,45,23,71,"ECTOR COUNTY ISD",38,16,70,43,24,71,27,10,57,38,17,67,46,28,71,29,9,53,34,18,66,34,21,70,23,10,61
"'069901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,45,18,9,45,0,0,18,.,.,.,.,.,.,.,.,.,0,0,63,25,13,63,0,0,25,0,0,57,29,14,43,0,0,14,0,0,50,20,10,50,0,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"ROCKSPRINGS ISD",0,0,40,10,0,40,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'069902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,7,71,64,21,79,36,14,71,.,.,.,.,.,.,.,.,.,20,10,80,50,10,70,30,0,60,20,0,80,80,20,100,40,20,100,0,0,60,60,0,80,20,0,80,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,11,67,56,22,67,33,11,56,0,0,50,50,0,63,13,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,11,78,67,33,78,44,22,67,"NUECES CANYON CISD",23,8,69,62,15,77,31,15,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'070801",19,8,49,27,12,48,12,3,32,33,33,67,50,33,67,40,40,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,8,46,27,14,49,11,4,31,10,5,33,15,10,38,5,3,18,17,8,45,28,14,48,11,4,30,18,9,45,34,17,53,8,3,26,17,8,46,27,12,48,11,2,32,.,.,.,.,.,.,.,.,.,18,7,48,27,12,47,11,3,31,15,7,47,20,10,44,15,5,36,15,7,43,26,11,47,9,3,28,0,0,7,0,0,7,0,0,0,30,0,80,60,40,90,20,10,60,"WAXAHACHIE FAITH FAMILY ACADEMY",15,6,42,22,12,44,10,3,25,19,11,51,34,16,56,13,6,40,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'070901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,8,92,31,0,69,15,0,54,.,.,.,.,.,.,.,.,.,40,20,100,40,0,60,20,0,80,14,0,86,14,0,71,0,0,43,60,0,100,40,0,80,20,0,60,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,17,100,50,0,67,33,0,67,27,0,100,27,0,73,9,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,88,25,0,63,13,0,50,"AVALON ISD",27,0,91,18,0,64,9,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'070903",54,28,81,45,26,79,24,7,64,60,20,60,40,20,60,20,10,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,25,79,49,29,79,30,12,65,33,13,65,37,20,61,20,9,52,49,25,79,49,29,79,30,12,65,49,25,78,56,32,86,28,11,64,48,26,79,48,26,81,27,8,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,18,70,26,14,68,7,1,47,48,26,80,43,25,71,33,13,67,30,12,69,29,12,69,13,2,49,24,12,54,24,14,44,20,12,36,57,30,86,61,39,84,45,22,77,"ENNIS ISD",50,25,83,49,28,80,32,12,67,47,28,66,51,32,74,25,11,60,54,23,69,54,15,62,15,8,54
"'070905",40,13,81,44,20,79,26,7,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,43,20,83,48,25,80,29,7,68,29,14,86,21,21,71,29,7,71,41,17,80,47,22,79,27,6,63,34,16,80,54,33,86,21,5,57,42,19,82,51,25,80,30,6,63,.,.,.,.,.,.,.,.,.,39,12,81,42,18,78,25,7,61,51,24,86,43,18,75,37,8,77,33,13,79,41,16,76,23,5,62,29,10,55,35,13,61,16,3,48,58,26,87,52,29,90,26,10,81,"FERRIS ISD",42,19,82,48,26,82,30,8,66,45,23,86,48,23,75,27,5,73,33,33,100,33,0,100,50,0,83
"'070907",29,0,71,43,29,86,0,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,7,57,55,29,79,29,10,71,33,0,50,33,0,50,17,0,33,23,4,54,38,19,69,15,4,58,22,6,61,56,28,89,11,0,72,25,6,50,38,19,88,6,6,69,.,.,.,.,.,.,.,.,.,29,0,71,43,29,86,0,0,71,25,8,54,54,29,71,42,17,71,17,0,42,29,17,67,8,0,50,20,10,30,40,30,50,40,20,60,16,5,63,74,42,79,47,11,84,"ITALY ISD",22,4,65,52,22,87,22,0,78,26,11,47,58,37,68,37,21,63,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'070908",43,30,70,52,23,80,23,11,59,59,31,79,52,31,83,52,17,72,50,38,63,50,25,50,50,38,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,29,84,65,44,86,49,25,78,44,14,77,67,44,83,30,17,61,37,13,70,49,29,75,32,12,60,54,28,85,68,47,88,46,20,76,48,24,81,56,31,77,40,17,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,29,71,54,22,83,22,10,59,57,30,83,63,41,83,52,29,79,29,12,66,36,18,70,24,8,57,28,9,55,31,16,55,24,9,45,60,33,86,69,49,89,55,29,84,"MIDLOTHIAN ISD",58,31,86,66,43,87,52,26,81,50,24,80,64,44,83,44,22,71,61,23,87,58,39,94,52,26,84
"'070909",0,0,40,20,20,80,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,0,56,44,33,83,11,6,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,53,47,33,80,7,0,27,25,0,50,50,50,100,25,13,25,0,0,40,20,20,80,0,0,20,.,.,.,.,.,.,.,.,.,0,0,40,20,20,80,0,0,20,30,0,60,40,20,70,0,0,40,19,0,50,38,25,81,6,0,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,0,64,55,45,91,18,9,36,"MILFORD ISD",10,0,50,40,30,80,10,10,20,50,0,63,50,38,88,13,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'070910",50,14,79,50,29,71,29,7,50,60,20,100,40,20,100,60,20,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,49,18,80,51,33,79,50,29,73,.,.,.,.,.,.,.,.,.,41,10,85,41,21,74,41,23,67,43,13,80,53,33,80,40,18,65,52,12,85,64,42,79,45,21,70,.,.,.,.,.,.,.,.,.,50,14,79,50,29,71,29,7,50,54,23,81,50,33,79,58,38,79,30,4,62,36,17,62,28,11,51,11,11,50,33,11,39,28,17,39,47,23,77,45,28,79,53,36,77,"PALMER ISD",49,22,82,54,40,80,55,29,72,48,11,78,44,15,78,37,30,74,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'070911",44,17,73,43,20,73,25,15,56,60,30,80,50,40,90,30,20,80,67,67,83,67,50,67,67,50,67,.,.,.,.,.,.,.,.,.,53,27,78,55,34,82,40,18,69,39,19,70,51,30,80,32,13,59,46,23,72,49,29,78,33,15,61,56,28,78,62,39,85,41,15,72,55,26,81,56,33,82,40,17,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,17,73,43,20,73,25,15,56,50,26,78,48,30,79,39,20,67,35,12,69,38,21,75,23,8,57,18,4,40,18,5,44,17,5,33,64,36,85,56,40,85,50,23,81,"RED OAK ISD",59,31,81,58,37,84,44,19,73,44,21,75,51,30,79,34,16,64,43,14,100,86,57,100,43,14,57
"'070912",33,16,73,42,24,73,25,16,50,46,21,79,61,46,82,32,14,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,19,77,57,33,84,36,16,67,28,5,66,44,20,72,24,6,45,32,9,71,48,24,77,25,8,56,41,18,76,62,41,88,31,14,63,38,13,70,53,29,81,30,13,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,15,72,40,24,72,24,15,48,44,19,77,52,26,79,41,19,70,21,7,62,34,15,70,18,6,46,17,8,48,23,8,52,18,4,34,51,27,85,64,41,90,46,23,80,"WAXAHACHIE ISD",45,21,79,58,35,82,39,19,67,39,14,73,55,31,86,31,12,66,55,29,90,68,48,87,32,16,84
"'070915",29,14,86,86,71,100,86,29,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,11,80,65,39,85,55,29,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,3,59,45,31,72,31,10,66,53,13,87,74,55,87,53,32,79,33,6,83,61,44,94,56,22,83,.,.,.,.,.,.,.,.,.,17,0,83,83,67,100,83,17,100,36,10,74,57,24,83,57,26,86,24,0,65,41,24,76,38,16,65,22,11,44,33,11,67,22,22,33,47,12,80,66,37,81,56,31,83,"MAYPEARL ISD",46,13,81,65,37,85,54,28,81,38,8,77,65,42,85,58,31,85,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'071801",80,23,97,57,40,90,37,13,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,30,93,66,43,93,30,9,76,.,.,.,.,.,.,.,.,.,71,21,96,68,39,89,18,7,79,62,16,86,65,41,95,22,3,70,69,30,92,69,46,93,31,10,79,.,.,.,.,.,.,.,.,.,76,20,96,52,36,88,36,16,80,80,47,100,67,47,90,40,17,83,67,20,91,59,33,91,24,7,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BURNHAM WOOD CHARTER SCHOOL DISTRICT",78,33,89,61,42,94,33,8,81,61,26,97,71,45,90,26,10,71,-1,-1,-1,-1,-1,-1,-1,-1,-1
