"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"860Z200US02043","ZCTA5 02043","154300","null","18203","null",
"860Z200US02045","ZCTA5 02045","117120","null","9286","null",
"860Z200US02047","ZCTA5 02047","93309","null","46411","null",
"860Z200US02048","ZCTA5 02048","122274","null","10495","null",
"860Z200US02050","ZCTA5 02050","109524","null","7006","null",
"860Z200US02052","ZCTA5 02052","196820","null","29089","null",
"860Z200US02053","ZCTA5 02053","147276","null","16185","null",
"860Z200US02054","ZCTA5 02054","131138","null","9747","null",
"860Z200US02056","ZCTA5 02056","168281","null","15862","null",
"860Z200US02061","ZCTA5 02061","172022","null","12431","null",
"860Z200US02062","ZCTA5 02062","96414","null","9534","null",
"860Z200US02066","ZCTA5 02066","132639","null","17518","null",
"860Z200US02067","ZCTA5 02067","157928","null","8843","null",
"860Z200US02071","ZCTA5 02071","183894","null","20436","null",
"860Z200US02072","ZCTA5 02072","94823","null","8817","null",
"860Z200US02081","ZCTA5 02081","129972","null","9493","null",
"860Z200US02090","ZCTA5 02090","171071","null","16749","null",
"860Z200US02093","ZCTA5 02093","147201","null","11432","null",
"860Z200US02108","ZCTA5 02108","151793","null","45491","null",
"860Z200US02109","ZCTA5 02109","156351","null","28999","null",
"860Z200US02110","ZCTA5 02110","123942","null","62764","null",
"860Z200US02111","ZCTA5 02111","65587","null","17482","null",
"860Z200US02113","ZCTA5 02113","100613","null","7183","null",
"860Z200US02114","ZCTA5 02114","118125","null","11435","null",
"860Z200US02115","ZCTA5 02115","47486","null","5727","null",
"860Z200US02116","ZCTA5 02116","121967","null","8500","null",
"860Z200US02118","ZCTA5 02118","71096","null","9662","null",
"860Z200US02119","ZCTA5 02119","34987","null","6530","null",
"860Z200US02120","ZCTA5 02120","50728","null","7781","null",
"860Z200US02121","ZCTA5 02121","40732","null","7490","null",
"860Z200US02122","ZCTA5 02122","77081","null","8730","null",
"860Z200US02124","ZCTA5 02124","65683","null","5763","null",
"860Z200US02125","ZCTA5 02125","60612","null","7751","null",
"860Z200US02126","ZCTA5 02126","61180","null","8796","null",
"860Z200US02127","ZCTA5 02127","131782","null","10105","null",
"860Z200US02128","ZCTA5 02128","71630","null","4353","null",
"860Z200US02129","ZCTA5 02129","140534","null","8138","null",
"860Z200US02130","ZCTA5 02130","106153","null","3665","null",
"860Z200US02131","ZCTA5 02131","93601","null","4045","null",
"860Z200US02132","ZCTA5 02132","114596","null","8018","null",
"860Z200US02133","ZCTA5 02133","-","-","**","**",
"860Z200US02134","ZCTA5 02134","70021","null","5151","null",
"860Z200US02135","ZCTA5 02135","85792","null","5385","null",
"860Z200US02136","ZCTA5 02136","81859","null","8995","null",
"860Z200US02138","ZCTA5 02138","108692","null","7808","null",
"860Z200US02139","ZCTA5 02139","113374","null","6437","null",
"860Z200US02140","ZCTA5 02140","119827","null","12807","null",
"860Z200US02141","ZCTA5 02141","96563","null","16077","null",
"860Z200US02142","ZCTA5 02142","137723","null","19547","null",
"860Z200US02143","ZCTA5 02143","111201","null","8083","null",
"860Z200US02144","ZCTA5 02144","117601","null","10691","null",
"860Z200US02145","ZCTA5 02145","99035","null","7056","null",
"860Z200US02148","ZCTA5 02148","77082","null","5106","null",
"860Z200US02149","ZCTA5 02149","71574","null","6454","null",
"860Z200US02150","ZCTA5 02150","64688","null","5189","null",
"860Z200US02151","ZCTA5 02151","72971","null","5330","null",
"860Z200US02152","ZCTA5 02152","86780","null","7974","null",
"860Z200US02155","ZCTA5 02155","107937","null","5063","null",
"860Z200US02163","ZCTA5 02163","67292","null","23874","null",
"860Z200US02169","ZCTA5 02169","80087","null","5422","null",
"860Z200US02170","ZCTA5 02170","92052","null","5586","null",
"860Z200US02171","ZCTA5 02171","90558","null","14180","null",
"860Z200US02176","ZCTA5 02176","125000","null","12335","null",
"860Z200US02180","ZCTA5 02180","105541","null","9261","null",
"860Z200US02184","ZCTA5 02184","114916","null","8701","null",
"860Z200US02186","ZCTA5 02186","154125","null","11288","null",
"860Z200US02188","ZCTA5 02188","98327","null","14736","null",
"860Z200US02189","ZCTA5 02189","80020","null","7118","null",
"860Z200US02190","ZCTA5 02190","93988","null","13675","null",
"860Z200US02191","ZCTA5 02191","95846","null","7953","null",
"860Z200US02199","ZCTA5 02199","106182","null","41388","null",
"860Z200US02203","ZCTA5 02203","-","-","**","**",
"860Z200US02205","ZCTA5 02205","-","-","**","**",
"860Z200US02210","ZCTA5 02210","160000","null","29353","null",
"860Z200US02215","ZCTA5 02215","58466","null","9404","null",
"860Z200US02301","ZCTA5 02301","65275","null","3253","null",
"860Z200US02302","ZCTA5 02302","75280","null","5071","null",
"860Z200US02322","ZCTA5 02322","127953","null","37944","null",
"860Z200US02324","ZCTA5 02324","107932","null","9311","null",
"860Z200US02325","ZCTA5 02325","22708","null","11309","null",
"860Z200US02330","ZCTA5 02330","61811","null","5874","null",
"860Z200US02332","ZCTA5 02332","130260","null","15141","null",
"860Z200US02333","ZCTA5 02333","110924","null","14387","null",
"860Z200US02338","ZCTA5 02338","98264","null","18071","null",
"860Z200US02339","ZCTA5 02339","149048","null","10963","null",
"860Z200US02341","ZCTA5 02341","113500","null","15191","null",
"860Z200US02343","ZCTA5 02343","89580","null","11162","null",
"860Z200US02346","ZCTA5 02346","81809","null","4919","null",
"860Z200US02347","ZCTA5 02347","112240","null","7415","null",
"860Z200US02350","ZCTA5 02350","-","-","**","**",
"860Z200US02351","ZCTA5 02351","113155","null","10730","null",
"860Z200US02356","ZCTA5 02356","114682","null","12335","null",
"860Z200US02357","ZCTA5 02357","-","-","**","**",
"860Z200US02359","ZCTA5 02359","130015","null","12532","null",
"860Z200US02360","ZCTA5 02360","97956","null","4701","null",
"860Z200US02364","ZCTA5 02364","103945","null","14185","null",
"860Z200US02366","ZCTA5 02366","-","-","**","**",
"860Z200US02367","ZCTA5 02367","118098","null","21697","null",
"860Z200US02368","ZCTA5 02368","87985","null","7530","null",
"860Z200US02370","ZCTA5 02370","90315","null","10952","null",
"860Z200US02375","ZCTA5 02375","110549","null","10017","null",
"860Z200US02379","ZCTA5 02379","111964","null","5594","null",
"860Z200US02382","ZCTA5 02382","94919","null","7163","null",
"860Z200US02420","ZCTA5 02420","215303","null","24253","null",
"860Z200US02421","ZCTA5 02421","191140","null","15706","null",
"860Z200US02445","ZCTA5 02445","126832","null","16672","null",
"860Z200US02446","ZCTA5 02446","109845","null","9942","null",
"860Z200US02451","ZCTA5 02451","109021","null","10462","null",
"860Z200US02452","ZCTA5 02452","101857","null","24559","null",
"860Z200US02453","ZCTA5 02453","100167","null","8856","null",
"860Z200US02457","ZCTA5 02457","-","-","**","**",
"860Z200US02458","ZCTA5 02458","131992","null","20162","null",
"860Z200US02459","ZCTA5 02459","200091","null","15261","null",
"860Z200US02460","ZCTA5 02460","140000","null","19531","null",
"860Z200US02461","ZCTA5 02461","181220","null","17991","null",
"860Z200US02462","ZCTA5 02462","91944","null","48585","null",
"860Z200US02464","ZCTA5 02464","121071","null","20160","null",
"860Z200US02465","ZCTA5 02465","167330","null","22101","null",
"860Z200US02466","ZCTA5 02466","137656","null","35757","null",
"860Z200US02467","ZCTA5 02467","157054","null","19427","null",
"860Z200US02468","ZCTA5 02468","250,000+","250,000+","***","***",
"860Z200US02472","ZCTA5 02472","101354","null","7748","null",
"860Z200US02474","ZCTA5 02474","124375","null","8869","null",
"860Z200US02476","ZCTA5 02476","127649","null","7111","null",
"860Z200US02478","ZCTA5 02478","151290","null","11295","null",
"860Z200US02481","ZCTA5 02481","249375","null","20352","null",
"860Z200US02482","ZCTA5 02482","202396","null","22836","null",
"860Z200US02492","ZCTA5 02492","190651","null","13264","null",
"860Z200US02493","ZCTA5 02493","220815","null","46474","null",
"860Z200US02494","ZCTA5 02494","153285","null","41231","null",
"860Z200US02532","ZCTA5 02532","77221","null","4599","null",
"860Z200US02534","ZCTA5 02534","-","-","**","**",
"860Z200US02535","ZCTA5 02535","104135","null","17459","null",
"860Z200US02536","ZCTA5 02536","74944","null","6010","null",
"860Z200US02537","ZCTA5 02537","124167","null","19342","null",
"860Z200US02538","ZCTA5 02538","88152","null","11360","null",
"860Z200US02539","ZCTA5 02539","73849","null","20441","null",
"860Z200US02540","ZCTA5 02540","81343","null","12777","null",
"860Z200US02542","ZCTA5 02542","43929","null","17696","null",
"860Z200US02543","ZCTA5 02543","79306","null","32536","null",
"860Z200US02553","ZCTA5 02553","-","-","**","**",
"860Z200US02554","ZCTA5 02554","116470","null","15116","null",
"860Z200US02556","ZCTA5 02556","106167","null","35864","null",
"860Z200US02557","ZCTA5 02557","67703","null","45959","null",
"860Z200US02558","ZCTA5 02558","56588","null","26018","null",
"860Z200US02559","ZCTA5 02559","78883","null","15680","null",
"860Z200US02561","ZCTA5 02561","81983","null","60843","null",
"860Z200US02562","ZCTA5 02562","110233","null","23930","null",
"860Z200US02563","ZCTA5 02563","105302","null","10628","null",
"860Z200US02564","ZCTA5 02564","119519","null","18396","null",
"860Z200US02568","ZCTA5 02568","70197","null","17298","null",
"860Z200US02571","ZCTA5 02571","72500","null","14707","null",
"860Z200US02575","ZCTA5 02575","114432","null","47659","null",
"860Z200US02576","ZCTA5 02576","60764","null","9323","null",
"860Z200US02584","ZCTA5 02584","-","-","**","**",
"860Z200US02601","ZCTA5 02601","57844","null","6618","null",
"860Z200US02630","ZCTA5 02630","122976","null","17086","null",
"860Z200US02631","ZCTA5 02631","88207","null","5297","null",
"860Z200US02632","ZCTA5 02632","102733","null","18977","null",
"860Z200US02633","ZCTA5 02633","95604","null","16330","null",
"860Z200US02635","ZCTA5 02635","68837","null","13955","null",
"860Z200US02637","ZCTA5 02637","-","-","**","**",
"860Z200US02638","ZCTA5 02638","100063","null","12285","null",
"860Z200US02639","ZCTA5 02639","46635","null","8468","null",
"860Z200US02641","ZCTA5 02641","175571","null","106475","null",
"860Z200US02642","ZCTA5 02642","76859","null","9935","null",
"860Z200US02643","ZCTA5 02643","-","-","**","**",
"860Z200US02644","ZCTA5 02644","115078","null","39972","null",
"860Z200US02645","ZCTA5 02645","82889","null","8440","null",
"860Z200US02646","ZCTA5 02646","67283","null","9666","null",
"860Z200US02647","ZCTA5 02647","-","-","**","**",
"860Z200US02648","ZCTA5 02648","111754","null","24648","null",
"860Z200US02649","ZCTA5 02649","83563","null","9887","null",
"860Z200US02650","ZCTA5 02650","80125","null","56584","null",
"860Z200US02652","ZCTA5 02652","83468","null","52961","null",
"860Z200US02653","ZCTA5 02653","79250","null","15081","null",
"860Z200US02655","ZCTA5 02655","97070","null","20750","null",
"860Z200US02657","ZCTA5 02657","72904","null","17189","null",
"860Z200US02659","ZCTA5 02659","61302","null","29586","null",
"860Z200US02660","ZCTA5 02660","69931","null","8947","null",
"860Z200US02663","ZCTA5 02663","-","-","**","**",
"860Z200US02664","ZCTA5 02664","72179","null","14347","null",
"860Z200US02666","ZCTA5 02666","-","-","**","**",
"860Z200US02667","ZCTA5 02667","90625","null","29724","null",
"860Z200US02668","ZCTA5 02668","100869","null","8945","null",
"860Z200US02670","ZCTA5 02670","61875","null","22005","null",
"860Z200US02671","ZCTA5 02671","76719","null","30970","null",
"860Z200US02672","ZCTA5 02672","71250","null","46096","null",
"860Z200US02673","ZCTA5 02673","65880","null","9905","null",
"860Z200US02675","ZCTA5 02675","96399","null","11014","null",
"860Z200US02702","ZCTA5 02702","105515","null","32617","null",
"860Z200US02703","ZCTA5 02703","81798","null","7635","null",
"860Z200US02713","ZCTA5 02713","71667","null","62165","null",
"860Z200US02715","ZCTA5 02715","97148","null","18577","null",
"860Z200US02717","ZCTA5 02717","112308","null","25820","null",
"860Z200US02718","ZCTA5 02718","89796","null","8998","null",
"860Z200US02719","ZCTA5 02719","79432","null","10864","null",
"860Z200US02720","ZCTA5 02720","56843","null","2894","null",
"860Z200US02721","ZCTA5 02721","47963","null","3529","null",
"860Z200US02723","ZCTA5 02723","43142","null","9693","null",
"860Z200US02724","ZCTA5 02724","43511","null","4260","null",
"860Z200US02725","ZCTA5 02725","118176","null","21916","null",
"860Z200US02726","ZCTA5 02726","95307","null","8165","null",
"860Z200US02738","ZCTA5 02738","106354","null","19578","null",
"860Z200US02739","ZCTA5 02739","101487","null","23964","null",
"860Z200US02740","ZCTA5 02740","47206","null","4558","null",
"860Z200US02743","ZCTA5 02743","78471","null","6339","null",
"860Z200US02744","ZCTA5 02744","48009","null","4488","null",
"860Z200US02745","ZCTA5 02745","63623","null","2783","null",
"860Z200US02746","ZCTA5 02746","37565","null","4210","null",
"860Z200US02747","ZCTA5 02747","90048","null","8824","null",
"860Z200US02748","ZCTA5 02748","101782","null","11171","null",
"860Z200US02760","ZCTA5 02760","97884","null","6263","null",
"860Z200US02762","ZCTA5 02762","96932","null","7562","null",
"860Z200US02763","ZCTA5 02763","98224","null","15919","null",
"860Z200US02764","ZCTA5 02764","101226","null","30448","null",
"860Z200US02766","ZCTA5 02766","109375","null","11296","null",
"860Z200US02767","ZCTA5 02767","100425","null","15115","null",
"860Z200US02769","ZCTA5 02769","115156","null","17347","null",
"860Z200US02770","ZCTA5 02770","110959","null","11366","null",
"860Z200US02771","ZCTA5 02771","100041","null","7596","null",
"860Z200US02777","ZCTA5 02777","101703","null","12266","null",
"860Z200US02779","ZCTA5 02779","110518","null","29440","null",
"860Z200US02780","ZCTA5 02780","63524","null","3693","null",
"860Z200US02790","ZCTA5 02790","85470","null","8217","null",
"860Z200US02791","ZCTA5 02791","90543","null","46373","null",
"860Z200US02802","ZCTA5 02802","105694","null","59777","null",
"860Z200US02804","ZCTA5 02804","111014","null","32883","null",
"860Z200US02806","ZCTA5 02806","130455","null","11861","null",
"860Z200US02807","ZCTA5 02807","72279","null","22908","null",
"860Z200US02808","ZCTA5 02808","67480","null","23975","null",
"860Z200US02809","ZCTA5 02809","80727","null","7606","null",
"860Z200US02812","ZCTA5 02812","111279","null","26305","null",
"860Z200US02813","ZCTA5 02813","86023","null","10947","null",
"860Z200US02814","ZCTA5 02814","93060","null","11460","null",
"860Z200US02815","ZCTA5 02815","-","-","**","**",
"860Z200US02816","ZCTA5 02816","86981","null","7147","null",
"860Z200US02817","ZCTA5 02817","126402","null","16280","null",
"860Z200US02818","ZCTA5 02818","109796","null","8063","null",
"860Z200US02822","ZCTA5 02822","84018","null","26516","null",
"860Z200US02823","ZCTA5 02823","-","-","**","**",
"860Z200US02824","ZCTA5 02824","-","-","**","**",
"860Z200US02825","ZCTA5 02825","97651","null","6477","null",
"860Z200US02826","ZCTA5 02826","68471","null","14010","null",
"860Z200US02827","ZCTA5 02827","90192","null","14746","null",
"860Z200US02828","ZCTA5 02828","82414","null","10372","null",
"860Z200US02829","ZCTA5 02829","-","-","**","**",
"860Z200US02830","ZCTA5 02830","107033","null","17231","null",
"860Z200US02831","ZCTA5 02831","121250","null","26009","null",
"860Z200US02832","ZCTA5 02832","96951","null","15046","null",
"860Z200US02833","ZCTA5 02833","33547","null","26064","null",
"860Z200US02835","ZCTA5 02835","120129","null","27234","null",
"860Z200US02836","ZCTA5 02836","-","-","**","**",
"860Z200US02837","ZCTA5 02837","96111","null","25993","null",
"860Z200US02838","ZCTA5 02838","59883","null","12834","null",
"860Z200US02839","ZCTA5 02839","78477","null","19941","null",
"860Z200US02840","ZCTA5 02840","77042","null","7053","null",
"860Z200US02841","ZCTA5 02841","-","-","**","**",
"860Z200US02842","ZCTA5 02842","88211","null","4497","null",
"860Z200US02852","ZCTA5 02852","96100","null","8053","null",
"860Z200US02857","ZCTA5 02857","104617","null","16364","null",
"860Z200US02858","ZCTA5 02858","111250","null","108608","null",
"860Z200US02859","ZCTA5 02859","103218","null","13125","null",
"860Z200US02860","ZCTA5 02860","49357","null","4185","null",
"860Z200US02861","ZCTA5 02861","73285","null","4928","null",
"860Z200US02863","ZCTA5 02863","40235","null","7524","null",
"860Z200US02864","ZCTA5 02864","104975","null","9128","null",
"860Z200US02865","ZCTA5 02865","103934","null","6417","null",
"860Z200US02871","ZCTA5 02871","104677","null","13300","null",
"860Z200US02872","ZCTA5 02872","-","-","**","**",
"860Z200US02873","ZCTA5 02873","-","-","**","**",
"860Z200US02874","ZCTA5 02874","124471","null","12540","null",
"860Z200US02875","ZCTA5 02875","87800","null","27109","null",
"860Z200US02876","ZCTA5 02876","30513","null","18018","null",
"860Z200US02878","ZCTA5 02878","85522","null","7231","null",
"860Z200US02879","ZCTA5 02879","102397","null","8926","null",
"860Z200US02881","ZCTA5 02881","72466","null","47541","null",
"860Z200US02882","ZCTA5 02882","83502","null","4899","null",
"860Z200US02885","ZCTA5 02885","75755","null","10533","null",
"860Z200US02886","ZCTA5 02886","75404","null","4684","null",
"860Z200US02888","ZCTA5 02888","78269","null","7300","null",
"860Z200US02889","ZCTA5 02889","79274","null","5834","null",
