DISTRICT,DD006AMA1221R,DD006AMA1321R,DD006AMA1S21R,DD006ARE1221R,DD006ARE1321R,DD006ARE1S21R,DD206AMA1221R,DD206AMA1321R,DD206AMA1S21R,DD206ARE1221R,DD206ARE1321R,DD206ARE1S21R,DD306AMA1221R,DD306AMA1321R,DD306AMA1S21R,DD306ARE1221R,DD306ARE1321R,DD306ARE1S21R,DD406AMA1221R,DD406AMA1321R,DD406AMA1S21R,DD406ARE1221R,DD406ARE1321R,DD406ARE1S21R,DDA06AMA1221R,DDA06AMA1321R,DDA06AMA1S21R,DDA06ARE1221R,DDA06ARE1321R,DDA06ARE1S21R,DDB06AMA1221R,DDB06AMA1321R,DDB06AMA1S21R,DDB06ARE1221R,DDB06ARE1321R,DDB06ARE1S21R,DDE06AMA1221R,DDE06AMA1321R,DDE06AMA1S21R,DDE06ARE1221R,DDE06ARE1321R,DDE06ARE1S21R,DDF06AMA1221R,DDF06AMA1321R,DDF06AMA1S21R,DDF06ARE1221R,DDF06ARE1321R,DDF06ARE1S21R,DDH06AMA1221R,DDH06AMA1321R,DDH06AMA1S21R,DDH06ARE1221R,DDH06ARE1321R,DDH06ARE1S21R,DDI06AMA1221R,DDI06AMA1321R,DDI06AMA1S21R,DDI06ARE1221R,DDI06ARE1321R,DDI06ARE1S21R,DDL06AMA1221R,DDL06AMA1321R,DDL06AMA1S21R,DDL06ARE1221R,DDL06ARE1321R,DDL06ARE1S21R,DDM06AMA1221R,DDM06AMA1321R,DDM06AMA1S21R,DDM06ARE1221R,DDM06ARE1321R,DDM06ARE1S21R,DDR06AMA1221R,DDR06AMA1321R,DDR06AMA1S21R,DDR06ARE1221R,DDR06ARE1321R,DDR06ARE1S21R,DDS06AMA1221R,DDS06AMA1321R,DDS06AMA1S21R,DDS06ARE1221R,DDS06ARE1321R,DDS06ARE1S21R,DDW06AMA1221R,DDW06AMA1321R,DDW06AMA1S21R,DDW06ARE1221R,DDW06ARE1321R,DDW06ARE1S21R,DISTNAME,DNC06AMA1221R,DNC06AMA1321R,DNC06AMA1S21R,DNC06ARE1221R,DNC06ARE1321R,DNC06ARE1S21R,DNM06AMA1221R,DNM06AMA1321R,DNM06AMA1S21R,DNM06ARE1221R,DNM06ARE1321R,DNM06ARE1S21R,DNS06AMA1221R,DNS06AMA1321R,DNS06AMA1S21R,DNS06ARE1221R,DNS06ARE1321R,DNS06ARE1S21R
"'014903",16,7,50,13,3,43,18,6,56,24,12,65,76,38,95,55,32,91,-1,-1,-1,-1,-1,-1,35,13,72,37,16,66,21,10,54,16,10,55,21,6,59,23,8,51,30,11,69,38,18,70,26,7,63,27,9,54,-1,-1,-1,-1,-1,-1,4,2,42,6,0,36,40,15,75,35,14,63,11,3,47,9,3,37,22,6,41,19,4,31,43,17,80,46,20,74,"BELTON ISD",37,15,72,37,17,67,32,8,71,36,13,65,35,5,70,40,5,65
"'014905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,58,25,95,33,8,75,.,.,.,.,.,.,38,0,94,13,0,63,40,10,90,25,0,65,44,11,89,22,0,56,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,75,40,100,40,15,85,20,0,90,20,0,30,0,0,80,0,0,40,64,32,96,39,11,82,"HOLLAND ISD",58,29,94,29,6,81,56,11,100,44,11,56,.,.,.,.,.,.
"'014906",31,10,61,22,6,47,40,11,73,35,14,64,56,34,89,55,23,79,36,9,67,35,15,67,32,11,66,26,10,56,20,4,55,18,6,49,23,6,58,19,6,48,29,8,64,28,11,61,32,11,66,24,9,53,20,0,60,40,0,80,25,6,56,15,3,40,34,13,67,25,9,52,16,4,49,10,2,36,17,8,35,17,6,25,44,16,77,36,14,63,"KILLEEN ISD",33,11,67,27,10,55,29,9,63,26,10,57,30,15,59,13,6,50
"'014907",25,0,63,13,0,63,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,37,10,82,33,10,67,.,.,.,.,.,.,30,5,75,15,5,65,30,10,85,45,15,85,19,0,69,13,0,63,.,.,.,.,.,.,0,0,40,0,0,40,41,10,79,24,7,55,5,0,59,9,0,45,-1,-1,-1,-1,-1,-1,44,16,88,41,16,69,"ROGERS ISD",39,14,86,28,11,64,31,0,69,46,8,77,-1,-1,-1,-1,-1,-1
"'014908",9,9,55,9,0,45,20,20,80,20,0,60,.,.,.,.,.,.,.,.,.,.,.,.,44,15,77,35,17,69,-1,-1,-1,-1,-1,-1,10,3,65,20,8,55,42,13,79,41,22,78,32,8,74,29,16,74,.,.,.,.,.,.,0,0,43,0,0,29,45,17,74,29,13,61,15,2,56,11,6,39,11,6,39,17,0,28,49,17,78,38,19,68,"SALADO ISD",45,14,80,38,19,74,40,16,69,27,13,58,-1,-1,-1,-1,-1,-1
"'014909",38,15,68,19,6,46,39,22,57,17,13,48,80,30,100,40,40,90,-1,-1,-1,-1,-1,-1,39,16,64,26,11,51,19,5,46,16,8,34,33,10,60,20,8,46,36,16,66,30,13,55,39,15,66,22,8,50,-1,-1,-1,-1,-1,-1,25,8,60,8,1,33,43,17,63,21,8,47,21,6,49,11,2,32,23,6,42,19,6,24,60,29,82,44,18,73,"TEMPLE ISD",41,17,64,25,12,51,35,14,65,26,8,52,40,20,80,10,0,20
"'014910",11,0,11,0,0,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,34,8,66,34,15,71,-1,-1,-1,-1,-1,-1,20,5,55,17,6,56,31,7,71,33,19,70,29,8,58,25,11,57,.,.,.,.,.,.,11,0,11,0,0,22,38,10,60,35,11,73,11,2,47,9,7,46,13,13,44,13,13,25,34,7,68,35,16,74,"TROY ISD",32,7,66,32,12,67,37,11,67,38,22,81,-1,-1,-1,-1,-1,-1
"'015801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POR VIDA ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015802",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,3,57,17,3,53,18,0,53,12,6,41,17,3,57,17,3,53,6,6,56,19,0,56,9,9,55,18,0,64,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,0,57,14,7,50,17,3,57,17,3,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"GEORGE GERVIN ACADEMY",25,0,75,25,8,75,11,6,44,11,0,39,-1,-1,-1,-1,-1,-1
"'015805",0,0,20,20,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0,37,15,0,37,.,.,.,.,.,.,5,0,33,10,0,33,7,0,29,21,0,43,8,0,38,15,0,38,.,.,.,.,.,.,0,0,20,20,0,20,8,0,46,8,0,31,5,0,40,20,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NEW FRONTIERS PUBLIC SCHOOLS INC",9,0,45,9,0,45,6,0,31,19,0,31,.,.,.,.,.,.
"'015806",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0,76,24,12,65,-1,-1,-1,-1,-1,-1,0,0,75,19,6,63,0,0,80,20,20,80,7,0,79,21,14,57,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,0,75,25,8,58,0,0,67,17,0,58,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"SCHOOL OF EXCELLENCE IN EDUCATION",7,0,79,29,14,71,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'015807",0,0,33,0,0,22,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,5,3,45,10,8,38,-1,-1,-1,-1,-1,-1,3,3,46,9,9,31,5,5,42,16,16,42,3,3,37,10,10,37,.,.,.,.,.,.,0,0,33,0,0,22,5,0,48,5,0,33,3,3,42,8,8,37,-1,-1,-1,-1,-1,-1,14,0,57,14,0,29,"SOUTHWEST PREPARATORY SCHOOL",8,8,50,17,17,42,4,0,43,7,4,36,0,0,50,0,0,17
"'015808",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,13,50,18,18,45,.,.,.,.,.,.,20,20,60,25,25,38,17,17,50,29,29,71,20,20,80,22,22,44,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"INSPIRE ACADEMIES",.,.,.,-1,-1,-1,13,13,50,20,20,50,.,.,.,.,.,.
"'015809",14,0,14,14,0,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0,24,5,0,43,.,.,.,.,.,.,11,0,26,5,0,47,0,0,18,0,0,45,11,0,26,5,0,47,.,.,.,.,.,.,14,0,14,14,0,43,20,0,30,10,0,40,10,0,20,5,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BEXAR COUNTY ACADEMY",15,0,23,8,0,54,0,0,25,0,0,25,-1,-1,-1,-1,-1,-1
"'015814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"POSITIVE SOLUTIONS CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015815",33,10,71,29,10,57,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,11,67,28,12,63,-1,-1,-1,-1,-1,-1,46,15,69,19,12,62,31,12,69,27,15,77,32,11,68,28,11,66,.,.,.,.,.,.,30,10,70,25,10,55,35,10,65,29,10,52,28,10,58,18,8,50,18,18,36,9,9,18,50,17,50,33,17,50,"HERITAGE ACADEMY",43,43,71,29,29,57,32,6,66,28,10,64,.,.,.,.,.,.
"'015822",11,2,40,11,2,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,11,1,40,11,4,42,0,0,15,8,0,42,10,1,38,10,3,41,9,0,33,12,4,46,11,1,40,11,4,41,-1,-1,-1,-1,-1,-1,11,1,35,7,1,34,13,2,46,10,3,37,5,0,27,5,1,29,2,0,17,2,2,15,17,6,40,20,9,43,"JUBILEE ACADEMIES",11,2,41,12,6,42,11,1,39,10,2,41,0,0,44,0,0,56
"'015825",25,0,50,13,0,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0,59,9,5,32,-1,-1,-1,-1,-1,-1,13,0,63,13,6,38,10,0,60,20,10,30,18,0,53,6,0,24,.,.,.,.,.,.,25,0,50,13,0,13,25,0,58,0,0,33,13,0,47,7,0,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LIGHTHOUSE PUBLIC SCHOOLS",18,0,73,18,9,27,18,0,45,0,0,36,-1,-1,-1,-1,-1,-1
"'015827",19,5,59,22,6,59,67,22,89,56,33,89,50,8,83,42,25,100,-1,-1,-1,-1,-1,-1,25,7,64,31,13,69,17,5,48,33,11,68,22,7,57,24,10,62,19,6,56,30,13,62,23,6,67,27,11,66,-1,-1,-1,-1,-1,-1,14,2,52,15,5,52,29,8,71,32,13,74,16,5,57,21,4,54,14,0,29,14,0,29,31,14,69,45,24,69,"SCHOOL OF SCIENCE AND TECHNOLOGY",29,10,78,38,17,75,24,6,60,29,12,67,-1,-1,-1,-1,-1,-1
"'015828",17,3,50,18,3,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,6,56,23,8,54,29,14,86,60,40,100,19,5,54,23,7,52,18,2,51,21,6,56,20,5,56,22,8,53,.,.,.,.,.,.,13,1,45,11,2,39,25,9,60,25,9,52,11,1,38,10,1,36,21,9,27,18,3,24,36,9,64,17,8,67,"HARMONY SCIENCE ACAD (SAN ANTONIO)",24,7,55,23,8,54,20,6,57,23,8,53,-1,-1,-1,-1,-1,-1
"'015830",13,0,38,0,0,38,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,8,0,43,14,5,52,-1,-1,-1,-1,-1,-1,5,0,40,12,4,50,7,0,41,18,9,62,9,0,42,13,5,51,.,.,.,.,.,.,13,0,38,0,0,38,10,0,45,10,2,43,2,0,31,5,0,36,0,0,18,3,0,14,11,0,47,26,11,58,"BROOKS ACADEMIES OF TEXAS",10,0,45,14,7,51,8,0,42,14,4,54,0,0,0,0,0,20
"'015831",25,7,66,24,12,54,38,13,88,25,25,63,57,32,89,53,33,83,-1,-1,-1,-1,-1,-1,38,13,72,36,18,68,42,18,75,49,24,78,32,11,66,29,15,62,34,10,72,35,19,70,31,10,65,29,14,62,-1,-1,-1,-1,-1,-1,12,2,55,10,5,43,41,15,72,38,17,66,18,3,52,13,8,42,22,7,52,19,7,33,50,9,85,48,13,72,"SCHOOL OF SCIENCE AND TECHNOLOGY D",29,9,69,33,15,66,41,14,73,38,18,68,40,20,60,20,0,60
"'015833",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HENRY FORD ACADEMY ALAMEDA SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015834",80,49,96,64,25,91,83,50,100,83,83,100,95,76,98,81,53,97,.,.,.,.,.,.,87,59,97,73,44,94,81,33,95,57,24,90,72,32,96,64,28,88,84,57,97,79,46,94,72,41,95,69,28,92,-1,-1,-1,-1,-1,-1,74,32,97,55,16,84,89,62,97,67,42,93,71,29,95,50,18,84,-1,-1,-1,-1,-1,-1,92,63,98,69,48,90,"BASIS TEXAS",89,60,100,75,46,95,83,58,94,71,42,92,80,20,100,80,40,100
"'015835",49,24,84,37,22,78,40,13,73,33,20,87,81,51,94,64,43,91,.,.,.,.,.,.,55,24,86,51,28,86,44,19,63,50,25,75,35,13,76,35,16,80,48,17,85,48,27,87,44,13,82,40,17,82,.,.,.,.,.,.,33,8,78,31,14,69,63,32,88,54,29,86,37,15,75,36,18,73,16,10,48,29,16,48,60,27,91,59,35,91,"GREAT HEARTS TEXAS",62,30,90,59,36,91,51,21,84,45,23,83,77,46,100,46,46,77
"'015836",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,80,40,80,80,60,80,.,.,.,.,.,.,65,25,80,66,32,85,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,61,22,70,70,39,83,54,21,75,58,17,88,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,71,29,94,61,22,89,10,0,30,10,0,40,0,0,29,14,0,43,82,27,91,75,50,83,"ELEANOR KOLITZ HEBREW LANGUAGE ACA",64,25,82,59,38,83,67,25,75,83,17,92,.,.,.,.,.,.
"'015838",25,8,42,17,8,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,2,35,25,8,37,-1,-1,-1,-1,-1,-1,12,2,31,22,10,33,13,0,35,26,17,39,17,2,33,25,7,35,.,.,.,.,.,.,25,8,42,17,8,33,18,3,35,25,3,36,11,0,21,11,3,18,9,0,18,20,10,30,-1,-1,-1,-1,-1,-1,"COMPASS ROSE ACADEMY",.,.,.,.,.,.,16,2,35,25,8,37,-1,-1,-1,-1,-1,-1
"'015839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PROMESA ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015840",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,16,3,46,15,6,54,14,0,37,8,3,57,6,3,34,11,0,54,14,3,39,17,11,63,13,9,52,21,8,46,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,4,56,13,0,43,7,0,22,3,0,38,33,0,50,17,0,50,-1,-1,-1,-1,-1,-1,"SAN ANTONIO PREPARATORY CHARTER SC",.,.,.,.,.,.,16,3,46,15,6,54,-1,-1,-1,-1,-1,-1
"'015841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE GATHERING PLACE",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015901",11,5,53,26,5,42,-1,-1,-1,-1,-1,-1,92,50,100,85,62,100,.,.,.,.,.,.,54,26,84,53,27,77,27,9,64,45,18,64,31,11,60,31,11,54,47,17,81,51,25,75,35,15,72,41,13,63,-1,-1,-1,-1,-1,-1,7,0,40,7,0,27,62,35,87,55,29,79,14,3,62,18,6,45,26,13,45,20,0,30,67,34,93,60,36,86,"ALAMO HEIGHTS ISD",56,27,87,55,28,79,50,24,77,48,25,73,80,80,100,100,40,100
"'015904",12,2,43,11,3,38,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,13,2,46,18,6,49,-1,-1,-1,-1,-1,-1,12,2,44,17,6,46,10,1,41,19,7,52,13,2,46,18,6,49,.,.,.,.,.,.,9,1,38,8,3,31,16,3,51,17,5,47,6,1,32,6,2,33,9,4,22,10,3,20,30,0,70,36,9,73,"HARLANDALE ISD",14,2,49,19,7,52,10,1,34,12,3,39,27,7,40,7,0,40
"'015905",14,1,44,10,3,33,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,11,3,35,14,5,37,0,0,33,13,0,50,11,3,33,13,5,36,6,0,28,11,3,37,12,3,35,14,5,37,.,.,.,.,.,.,13,1,43,8,2,32,16,5,41,17,6,37,8,1,30,9,3,30,21,10,23,18,8,26,-1,-1,-1,-1,-1,-1,"EDGEWOOD ISD",12,2,37,15,4,38,11,3,28,13,7,33,0,0,40,20,0,20
"'015906",-1,-1,-1,-1,-1,-1,25,0,75,42,33,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,22,82,50,28,82,38,10,76,33,19,76,21,7,79,50,21,71,43,18,82,47,31,86,50,27,77,50,31,77,.,.,.,.,.,.,.,.,.,.,.,.,54,26,82,53,25,78,4,0,44,19,8,58,21,14,50,14,7,43,62,32,89,61,29,92,"RANDOLPH FIELD ISD",68,44,92,60,44,84,42,15,78,47,23,81,.,.,.,.,.,.
"'015907",12,3,42,14,5,37,0,0,71,14,0,29,31,15,54,31,23,54,.,.,.,.,.,.,12,3,43,16,6,43,6,2,35,6,2,40,11,3,40,14,4,40,11,2,41,18,6,48,12,3,42,16,6,43,20,0,60,0,0,20,9,2,38,10,3,32,14,4,44,14,5,39,6,1,29,7,2,27,10,4,20,10,4,16,33,4,73,44,21,67,"SAN ANTONIO ISD",12,3,42,16,5,43,14,3,44,18,8,44,17,3,33,13,10,42
"'015908",8,2,33,12,1,40,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,9,3,34,11,3,37,-1,-1,-1,0,0,40,9,3,33,10,3,36,8,2,31,12,3,43,9,3,35,11,3,37,.,.,.,.,.,.,7,1,32,10,1,37,11,4,38,9,4,31,6,2,26,7,2,29,13,10,18,12,7,15,-1,-1,-1,-1,-1,-1,"SOUTH SAN ANTONIO ISD",12,4,37,13,4,40,3,1,25,4,2,29,0,0,13,0,0,0
"'015909",44,16,79,29,10,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,11,71,30,11,67,-1,-1,-1,-1,-1,-1,38,11,70,28,10,65,38,10,69,34,15,69,38,10,70,29,10,66,.,.,.,.,.,.,34,7,76,19,3,66,41,11,73,26,6,65,26,5,62,14,5,51,24,15,59,18,12,35,50,20,85,45,25,75,"SOMERSET ISD",44,13,76,33,11,69,27,5,59,21,11,62,63,25,100,50,13,88
"'015910",27,9,59,24,10,51,45,18,70,50,26,81,72,43,89,58,33,81,-1,-1,-1,-1,-1,-1,37,16,68,38,18,65,19,8,48,23,13,50,21,6,52,22,9,50,33,14,65,40,21,69,28,10,62,30,13,58,33,0,67,17,17,33,24,7,57,20,6,47,40,18,70,35,16,62,22,7,49,20,8,43,19,6,36,15,6,27,54,27,83,55,29,81,"NORTH EAST ISD",39,17,70,39,19,67,33,13,63,34,17,61,34,18,76,31,15,67
"'015911",12,2,46,15,3,36,22,0,67,26,11,84,.,.,.,.,.,.,.,.,.,.,.,.,15,3,49,15,4,43,11,0,39,14,5,44,14,2,49,15,4,43,15,3,49,18,6,52,14,3,49,14,4,40,.,.,.,.,.,.,11,2,44,12,2,34,15,2,50,13,3,36,6,1,29,6,1,21,8,0,22,10,1,13,19,5,53,21,7,48,"EAST CENTRAL ISD",15,4,49,17,4,41,14,0,49,13,5,47,0,0,57,8,0,46
"'015912",18,4,47,19,5,48,17,0,50,17,17,33,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,19,5,51,23,9,51,9,4,43,17,4,46,16,4,48,22,8,48,13,4,48,24,10,55,18,5,50,23,9,50,.,.,.,.,.,.,14,2,41,13,4,42,24,6,54,22,8,48,10,2,37,10,3,35,15,6,25,14,5,21,31,5,72,34,12,68,"SOUTHWEST ISD",19,5,52,23,9,54,18,5,49,23,9,45,55,27,73,45,18,64
"'015913",-1,-1,-1,-1,-1,-1,60,20,100,40,20,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,55,21,87,43,28,81,67,33,83,50,38,100,25,8,75,18,18,64,52,10,79,38,21,83,44,6,88,33,13,67,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,58,33,96,48,36,80,30,0,70,10,10,40,0,0,43,0,0,50,60,28,84,44,36,88,"LACKLAND ISD",67,33,89,56,22,89,52,18,86,40,29,80,-1,-1,-1,-1,-1,-1
"'015914",.,.,.,.,.,.,30,10,70,40,0,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,27,8,65,32,10,71,0,0,33,22,0,56,14,5,62,35,5,75,17,3,54,32,6,74,32,12,64,17,0,67,.,.,.,.,.,.,.,.,.,.,.,.,34,12,72,32,12,70,17,4,46,8,4,50,11,0,33,11,0,33,30,8,70,40,20,80,"FT SAM HOUSTON ISD",29,6,58,26,3,65,26,9,69,36,13,75,-1,-1,-1,-1,-1,-1
"'015915",22,6,56,20,8,52,37,14,71,40,21,70,51,21,78,42,27,72,36,7,79,50,29,71,26,7,63,31,13,62,17,2,52,27,10,59,15,3,49,18,6,50,22,6,61,33,15,65,21,5,58,26,10,57,56,22,67,63,38,63,13,3,47,11,4,41,30,9,65,29,12,59,9,2,36,10,3,35,15,5,33,17,6,27,41,13,78,45,22,75,"NORTHSIDE ISD",28,8,65,33,14,64,22,6,56,27,11,56,29,11,74,33,9,71
"'015916",22,6,53,24,5,49,19,0,62,44,14,65,50,20,85,29,19,76,-1,-1,-1,-1,-1,-1,18,3,50,21,7,53,14,1,42,15,6,47,16,3,45,18,6,47,14,2,47,24,9,57,17,3,48,19,6,49,-1,-1,-1,-1,-1,-1,17,3,48,16,3,40,22,5,53,19,6,49,9,1,36,9,2,34,15,3,33,14,3,23,26,5,65,34,13,70,"JUDSON ISD",20,4,54,23,9,57,15,2,45,18,5,46,10,5,20,25,5,55
"'015917",19,5,50,17,7,42,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,16,4,47,14,6,41,0,0,67,0,0,33,15,3,46,14,6,41,18,4,46,19,7,48,15,4,46,14,5,41,.,.,.,.,.,.,19,5,50,17,7,41,13,3,47,11,5,36,12,3,38,8,4,28,14,9,26,14,10,23,19,10,43,14,10,48,"SOUTHSIDE ISD",16,3,48,16,6,42,14,6,44,10,4,41,-1,-1,-1,-1,-1,-1
"'016901",43,14,86,57,43,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,4,79,46,17,75,.,.,.,.,.,.,25,4,67,42,8,75,25,4,83,46,29,75,36,7,79,57,29,86,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,4,75,46,4,75,0,0,60,20,20,80,-1,-1,-1,-1,-1,-1,24,3,79,41,12,71,"JOHNSON CITY ISD",32,3,77,45,13,74,18,6,82,47,24,76,-1,-1,-1,-1,-1,-1
"'016902",14,0,43,0,0,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,20,81,33,11,71,-1,-1,-1,-1,-1,-1,38,16,69,13,3,50,41,9,79,44,18,71,45,17,69,24,3,52,-1,-1,-1,-1,-1,-1,14,0,43,0,0,14,66,29,83,24,5,71,28,8,56,8,0,32,31,0,38,15,0,31,61,23,89,41,16,82,"BLANCO ISD",57,20,84,37,12,65,50,19,77,27,8,81,-1,-1,-1,-1,-1,-1
"'017901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,16,74,47,16,95,.,.,.,.,.,.,13,13,63,25,0,88,43,14,86,43,0,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,33,17,67,50,25,92,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,44,19,81,50,19,94,"BORDEN COUNTY ISD",33,20,67,60,20,93,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'018901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,51,11,76,33,17,75,.,.,.,.,.,.,34,2,68,15,2,68,56,11,81,31,19,83,38,4,65,19,12,65,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,47,11,72,36,14,67,24,6,56,9,3,59,38,15,54,38,15,62,61,16,84,43,20,82,"CLIFTON ISD",58,13,83,40,21,79,38,8,63,21,8,67,-1,-1,-1,-1,-1,-1
"'018902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,24,7,52,31,10,64,-1,-1,-1,-1,-1,-1,14,3,41,21,3,59,29,6,65,35,12,71,8,0,46,15,0,54,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,8,44,28,8,60,0,0,13,0,0,50,0,0,0,0,0,29,33,11,56,41,15,67,"MERIDIAN ISD",25,9,59,31,13,72,20,0,30,30,0,40,.,.,.,.,.,.
