DISTRICT,DD000A00T021R,DD0NAA00T021R,DD0NOA00T021R,DD0NTA00T021R,DD0YAA00T021R,DD0YMA00T021R,DD0YXA00T021R,DD200A00T021R,DD2NAA00T021R,DD2NOA00T021R,DD2NTA00T021R,DD2YAA00T021R,DD2YMA00T021R,DD2YXA00T021R,DD300A00T021R,DD3NAA00T021R,DD3NOA00T021R,DD3NTA00T021R,DD3YAA00T021R,DD3YMA00T021R,DD3YXA00T021R,DD400A00T021R,DD4NAA00T021R,DD4NOA00T021R,DD4NTA00T021R,DD4YAA00T021R,DD4YMA00T021R,DD4YXA00T021R,DDA00A00T021R,DDANAA00T021R,DDANOA00T021R,DDANTA00T021R,DDAYAA00T021R,DDAYMA00T021R,DDAYXA00T021R,DDB00A00T021R,DDBNAA00T021R,DDBNOA00T021R,DDBNTA00T021R,DDBYAA00T021R,DDBYMA00T021R,DDBYXA00T021R,DDE00A00T021R,DDENAA00T021R,DDENOA00T021R,DDENTA00T021R,DDEYAA00T021R,DDEYMA00T021R,DDEYXA00T021R,DDF00A00T021R,DDFNAA00T021R,DDFNOA00T021R,DDFNTA00T021R,DDFYAA00T021R,DDFYMA00T021R,DDFYXA00T021R,DDH00A00T021R,DDHNAA00T021R,DDHNOA00T021R,DDHNTA00T021R,DDHYAA00T021R,DDHYMA00T021R,DDHYXA00T021R,DDI00A00T021R,DDINAA00T021R,DDINOA00T021R,DDINTA00T021R,DDIYAA00T021R,DDIYMA00T021R,DDIYXA00T021R,DDL00A00T021R,DDLNAA00T021R,DDLNOA00T021R,DDLNTA00T021R,DDLYAA00T021R,DDLYMA00T021R,DDLYXA00T021R,DDM00A00T021R,DDMNAA00T021R,DDMNOA00T021R,DDMNTA00T021R,DDMYAA00T021R,DDMYMA00T021R,DDMYXA00T021R,DDR00A00T021R,DDRNAA00T021R,DDRNOA00T021R,DDRNTA00T021R,DDRYAA00T021R,DDRYMA00T021R,DDRYXA00T021R,DDS00A00T021R,DDSNAA00T021R,DDSNOA00T021R,DDSNTA00T021R,DDSYAA00T021R,DDSYMA00T021R,DDSYXA00T021R,DDW00A00T021R,DDWNAA00T021R,DDWNOA00T021R,DDWNTA00T021R,DDWYAA00T021R,DDWYMA00T021R,DDWYXA00T021R,DISTNAME,DNC00A00T021R,DNCNAA00T021R,DNCNOA00T021R,DNCNTA00T021R,DNCYAA00T021R,DNCYMA00T021R,DNCYXA00T021R,DNM00A00T021R,DNMNAA00T021R,DNMNOA00T021R,DNMNTA00T021R,DNMYAA00T021R,DNMYMA00T021R,DNMYXA00T021R,DNS00A00T021R,DNSNAA00T021R,DNSNOA00T021R,DNSNTA00T021R,DNSYAA00T021R,DNSYMA00T021R,DNSYXA00T021R
"'014801",73,6,21,27,54,13,7,79,0,21,21,60,19,0,100,0,0,0,100,0,0,77,0,23,23,77,0,0,74,5,21,26,56,16,1,66,4,30,34,53,13,0,74,5,21,26,57,16,1,71,4,25,29,54,15,1,74,5,21,26,56,16,2,-1,-1,-1,-1,-1,-1,-1,73,6,21,27,52,14,7,77,5,17,23,59,18,1,74,5,21,26,58,14,1,76,5,18,24,62,13,1,83,3,14,17,59,24,0,"RICHARD MILBURN ALTER HIGH SCHOOL",82,5,12,18,12,69,1,73,5,22,27,62,10,1,69,2,29,31,62,7,0
"'014803",94,0,6,6,83,5,6,81,1,18,19,63,19,0,100,0,0,0,90,7,3,78,0,22,22,75,4,0,93,0,7,7,80,13,0,95,0,5,5,80,15,0,95,0,5,5,86,8,0,93,0,7,7,77,16,0,95,0,5,5,82,12,0,100,0,0,0,100,0,0,93,0,7,7,81,5,7,94,0,6,6,82,11,0,95,0,5,5,89,5,1,93,0,7,7,88,5,0,95,0,5,5,82,13,0,"PRIORITY CHARTER SCHOOLS",97,0,3,3,87,10,0,91,0,9,9,75,16,0,100,0,0,0,100,0,0
"'014804",86,2,12,14,74,12,1,72,3,25,28,66,7,0,87,0,13,13,84,3,0,-1,-1,-1,-1,-1,-1,-1,82,2,16,18,76,5,0,83,1,16,17,78,5,0,89,1,10,11,71,18,0,84,2,14,16,79,6,0,75,3,22,25,70,5,0,63,13,25,38,63,0,0,97,1,1,3,78,18,1,80,2,19,20,74,5,0,87,2,11,13,79,8,0,90,2,8,10,80,9,0,85,1,14,15,79,6,0,"ORENDA CHARTER SCHOOL",81,1,18,19,77,4,0,83,2,15,17,76,7,0,79,4,16,21,71,8,0
"'014901",99,1,0,1,92,4,3,100,0,0,0,91,9,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,94,5,0,99,1,0,1,98,1,0,100,0,0,0,95,5,0,100,0,0,0,94,5,0,100,0,0,0,88,10,2,100,0,0,0,100,0,0,99,1,0,1,92,3,4,99,0,0,1,94,5,0,99,1,0,1,88,9,1,99,1,0,1,88,9,1,100,0,0,0,96,3,0,"ACADEMY ISD",99,0,0,1,97,3,0,100,0,0,0,89,10,0,100,0,0,0,91,9,0
"'014902",99,1,0,1,97,0,2,100,0,0,0,100,0,0,100,0,0,0,40,60,0,.,.,.,.,.,.,.,99,1,0,1,93,5,0,100,0,0,0,94,6,0,99,1,0,1,94,5,1,98,2,0,2,92,6,0,98,2,0,2,94,3,1,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,97,0,2,99,1,0,1,94,4,1,98,1,0,2,95,3,1,100,0,0,0,89,8,2,100,0,0,0,91,9,0,"BARTLETT ISD",99,1,0,1,98,0,0,98,2,0,2,83,14,1,100,0,0,0,100,0,0
"'014903",98,0,2,2,86,4,8,92,2,6,8,86,7,0,96,0,4,4,92,2,1,91,0,9,9,90,1,0,94,1,4,6,89,4,1,92,2,7,8,85,6,0,93,2,5,7,88,4,1,94,1,5,6,89,4,1,94,1,5,6,88,4,2,95,2,4,5,90,4,1,97,0,2,3,82,5,11,95,1,4,5,89,4,1,92,2,6,8,86,4,2,92,1,7,8,87,5,1,96,1,3,4,91,4,0,"BELTON ISD",95,1,4,5,94,1,0,93,2,5,7,82,10,1,92,2,5,8,91,1,0
"'014905",100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,97,2,0,100,0,0,0,100,0,0,100,0,0,0,97,3,0,100,0,0,0,97,3,0,100,0,0,0,96,4,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,100,0,0,0,98,2,0,100,0,0,0,94,6,0,100,0,0,0,96,4,0,100,0,0,0,98,2,0,"HOLLAND ISD",100,0,0,0,100,0,0,100,0,0,0,90,10,0,100,0,0,0,100,0,0
"'014906",86,1,14,14,78,4,4,79,1,20,21,74,4,0,89,1,11,11,84,3,2,74,1,25,26,67,6,1,80,1,19,20,75,5,1,77,2,21,23,73,4,0,78,2,20,22,74,3,1,79,1,20,21,74,5,1,80,1,18,20,75,4,1,77,2,21,23,71,6,1,86,1,13,14,77,4,5,80,1,18,20,75,5,1,77,2,21,23,73,3,1,79,2,20,21,73,4,1,83,1,16,17,77,6,0,"KILLEEN ISD",80,1,19,20,79,1,0,80,2,19,20,67,11,1,78,1,22,22,75,2,1
"'014907",100,0,0,0,89,8,2,96,0,4,4,85,12,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,99,0,1,1,96,3,0,100,0,0,0,100,0,0,99,0,1,1,94,5,0,99,0,1,1,95,4,0,99,0,1,1,94,4,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,86,11,3,99,0,1,1,97,2,0,99,0,1,1,94,4,0,100,0,0,0,95,4,1,99,0,1,1,97,2,0,"ROGERS ISD",99,0,1,1,98,1,0,100,0,0,0,90,9,0,100,0,0,0,100,0,0
"'014908",94,0,6,6,87,5,2,80,4,17,20,72,8,0,92,0,8,8,92,0,0,-1,-1,-1,-1,-1,-1,-1,95,1,4,5,91,4,0,84,0,16,16,78,6,0,90,2,8,10,85,5,0,94,1,5,6,91,3,0,95,1,5,5,90,4,1,100,0,0,0,100,0,0,95,1,4,5,85,7,3,95,1,4,5,91,4,0,94,2,4,6,89,4,1,90,2,8,10,81,8,1,96,1,4,4,92,3,0,"SALADO ISD",96,1,3,4,94,2,0,92,1,6,8,86,6,0,90,0,10,10,90,0,0
"'014909",99,0,1,1,92,3,3,97,1,2,3,91,6,0,97,0,3,3,92,6,0,90,0,10,10,90,0,0,96,1,3,4,90,5,1,95,1,3,5,90,5,0,96,1,3,4,91,4,0,96,1,3,4,90,5,1,97,1,2,3,91,5,1,92,0,8,8,87,3,3,98,1,1,2,91,4,3,96,1,3,4,90,5,0,96,1,3,4,91,4,1,95,1,3,5,88,7,1,95,1,4,5,88,7,0,"TEMPLE ISD",97,1,3,3,95,1,0,94,2,4,6,77,16,1,98,0,2,2,89,9,0
"'014910",99,0,1,1,91,6,2,100,0,0,0,94,6,0,100,0,0,0,100,0,0,100,0,0,0,71,29,0,99,0,1,1,95,4,0,100,0,0,0,100,0,0,99,0,1,1,94,5,0,99,0,1,1,95,4,0,99,0,1,1,95,4,0,100,0,0,0,100,0,0,99,0,1,1,92,6,2,99,0,1,1,96,3,0,99,0,1,1,95,4,0,99,0,1,1,95,3,0,99,0,1,1,96,3,0,"TROY ISD",99,0,1,1,97,2,0,99,0,1,1,90,9,0,100,0,0,0,100,0,0
"'015801",-1,-1,-1,-1,-1,-1,-1,60,0,40,40,60,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,10,15,25,67,8,0,80,0,20,20,60,20,0,74,11,15,26,66,8,0,81,4,14,19,69,12,0,74,11,15,26,67,8,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,68,16,16,32,64,4,0,76,11,13,24,67,9,0,100,0,0,0,100,0,0,100,0,0,0,83,17,0,"POR VIDA ACADEMY",92,0,8,8,50,42,0,74,11,16,26,67,7,0,38,13,50,63,38,0,0
"'015802",100,0,0,0,87,12,2,75,25,0,25,75,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,89,10,1,11,78,11,0,89,10,1,11,75,13,0,89,10,1,11,78,11,0,88,11,1,12,76,12,0,91,8,1,9,82,9,0,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,87,12,2,89,9,1,11,79,10,0,89,10,1,11,78,11,0,87,13,1,13,84,2,0,74,26,0,26,70,4,0,"GEORGE GERVIN ACADEMY",91,8,0,9,90,2,0,87,12,1,13,67,19,0,77,23,0,23,77,0,0
"'015805",83,1,15,17,76,0,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,1,31,32,67,0,1,33,0,67,67,33,0,0,68,1,31,32,66,0,1,65,1,34,35,62,1,2,68,1,31,32,67,0,1,.,.,.,.,.,.,.,84,0,16,16,75,0,9,72,1,27,28,71,0,1,69,1,30,31,67,0,2,71,1,28,29,71,0,0,78,0,22,22,78,0,0,"NEW FRONTIERS PUBLIC SCHOOLS INC",60,1,38,40,59,1,1,78,1,21,22,76,0,2,81,0,19,19,81,0,0
"'015806",100,0,0,0,98,1,1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,98,1,0,2,96,2,0,100,0,0,0,100,0,0,99,1,0,1,97,2,0,98,2,0,2,95,3,0,98,2,0,2,95,3,1,.,.,.,.,.,.,.,100,0,0,0,97,1,1,99,1,0,1,98,1,0,99,1,0,1,97,1,1,98,2,0,2,96,0,2,100,0,0,0,100,0,0,"SCHOOL OF EXCELLENCE IN EDUCATION",98,2,0,2,96,1,0,99,0,1,1,96,3,1,-1,-1,-1,-1,-1,-1,-1
"'015807",96,2,1,4,89,4,4,93,4,4,7,82,11,0,91,9,0,9,91,0,0,-1,-1,-1,-1,-1,-1,-1,95,5,1,5,87,7,1,97,3,0,3,90,7,0,95,5,0,5,87,7,1,94,5,1,6,85,8,0,94,6,1,6,86,7,1,.,.,.,.,.,.,.,98,0,1,2,90,4,4,96,4,0,4,88,7,1,95,4,0,5,92,2,1,94,6,0,6,83,10,1,100,0,0,0,96,4,0,"SOUTHWEST PREPARATORY SCHOOL",97,3,1,3,91,5,1,94,6,1,6,84,9,1,100,0,0,0,100,0,0
"'015808",100,0,0,0,41,55,5,100,0,0,0,56,44,0,100,0,0,0,80,20,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,67,32,0,98,2,0,2,18,81,0,99,1,0,1,54,45,0,100,0,0,0,79,21,0,99,1,0,1,75,24,0,100,0,0,0,96,4,0,100,0,0,0,35,60,5,99,1,0,1,58,40,0,99,1,0,1,22,77,1,98,2,0,2,61,36,1,99,0,1,1,68,31,0,"INSPIRE ACADEMIES",98,2,0,2,62,36,1,100,0,0,0,70,30,0,100,0,0,0,86,14,0
"'015809",100,0,0,0,97,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,0,0,0,90,9,1,100,0,0,0,100,0,0,100,0,0,0,93,7,1,100,0,0,0,89,10,1,100,0,0,0,90,9,1,.,.,.,.,.,.,.,100,0,0,0,97,0,3,100,0,0,0,92,7,1,100,0,0,0,92,7,1,100,0,0,0,94,6,0,100,0,0,0,100,0,0,"BEXAR COUNTY ACADEMY",100,0,0,0,97,2,1,100,0,0,0,83,17,1,100,0,0,0,100,0,0
"'015814",100,0,0,0,64,27,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,17,2,19,68,12,0,-1,-1,-1,-1,-1,-1,-1,80,19,2,20,66,13,1,80,19,1,20,66,14,0,80,18,2,20,67,13,0,.,.,.,.,.,.,.,100,0,0,0,56,33,11,83,14,3,17,71,11,1,80,19,2,20,67,13,1,84,16,0,16,84,0,0,100,0,0,0,100,0,0,"POSITIVE SOLUTIONS CHARTER SCHOOL",93,0,7,7,7,86,0,80,18,1,20,73,7,0,.,.,.,.,.,.,.
"'015815",99,1,0,1,78,1,20,100,0,0,0,100,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,84,3,11,97,1,1,3,97,0,0,99,1,0,1,91,5,4,98,1,0,2,83,2,13,99,1,0,1,83,4,13,-1,-1,-1,-1,-1,-1,-1,99,1,0,1,77,1,21,99,1,0,1,85,5,9,99,1,0,1,84,1,13,98,3,0,3,93,3,3,99,1,0,1,93,6,0,"HERITAGE ACADEMY",98,2,0,2,84,4,10,99,1,0,1,84,3,11,100,0,0,0,100,0,0
"'015822",94,0,6,6,86,1,7,88,0,12,12,88,0,0,78,0,22,22,77,0,1,.,.,.,.,.,.,.,90,0,10,10,86,2,2,81,0,19,19,77,4,0,90,0,10,10,86,2,2,89,0,11,11,85,2,2,91,0,9,9,87,2,2,97,0,3,3,97,0,0,93,0,6,7,85,1,7,90,0,10,10,86,2,2,92,0,8,8,88,1,3,90,0,10,10,88,2,0,89,0,11,11,87,1,1,"JUBILEE ACADEMIES",89,0,11,11,86,1,1,91,0,9,9,85,3,3,91,0,9,9,88,2,2
"'015825",92,1,8,8,76,16,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,2,16,18,71,11,0,90,3,7,10,77,13,0,82,2,16,18,70,12,0,75,3,22,25,66,9,0,81,2,17,19,70,12,0,.,.,.,.,.,.,.,91,1,9,9,74,17,0,88,1,10,12,76,12,0,86,1,13,14,73,13,0,95,2,3,5,92,3,0,76,3,21,24,76,0,0,"LIGHTHOUSE PUBLIC SCHOOLS",82,2,16,18,76,6,0,82,2,16,18,66,16,0,81,6,13,19,81,0,0
"'015827",92,3,4,8,85,4,3,83,7,10,17,79,4,0,89,4,6,11,86,3,1,100,0,0,0,100,0,0,83,6,11,17,79,4,1,78,4,19,22,75,3,0,84,5,11,16,81,2,1,83,6,11,17,78,4,1,87,6,7,13,82,4,1,76,11,13,24,74,0,3,92,3,5,8,83,4,4,84,6,10,16,80,3,1,90,5,5,10,86,1,3,79,7,14,21,76,2,1,78,9,13,22,73,3,1,"SCHOOL OF SCIENCE AND TECHNOLOGY",83,7,10,17,79,4,1,84,5,11,16,79,4,1,76,9,14,24,72,4,1
"'015828",81,4,15,19,69,2,11,70,0,30,30,70,0,0,81,4,15,19,77,4,0,100,0,0,0,100,0,0,75,6,20,25,68,2,5,60,16,24,40,58,2,0,75,6,20,25,68,1,5,73,6,21,27,65,3,5,76,5,19,24,68,2,5,100,0,0,0,100,0,0,82,4,14,18,67,2,12,77,5,18,23,70,2,5,79,5,16,21,69,1,9,72,6,21,28,67,4,2,66,8,26,34,62,3,1,"HARMONY SCIENCE ACAD (SAN ANTONIO)",74,5,21,26,70,1,3,76,6,18,24,65,4,7,60,10,30,40,48,8,3
"'015830",86,1,12,14,74,7,5,56,0,44,44,56,0,0,90,0,10,10,79,11,1,64,0,36,36,64,0,0,71,0,29,29,68,3,0,62,0,38,38,59,2,0,71,0,29,29,68,2,0,70,0,29,30,67,3,0,72,0,28,28,69,3,0,62,0,38,38,31,23,8,89,1,10,11,76,7,5,72,0,28,28,69,2,0,75,0,24,25,72,2,1,72,0,28,28,69,2,1,71,0,29,29,69,2,0,"BROOKS ACADEMIES OF TEXAS",71,0,28,29,69,2,0,71,0,29,29,67,4,0,67,0,33,33,67,0,0
"'015831",88,2,10,12,84,2,3,83,3,13,17,79,4,0,81,4,15,19,79,1,1,-1,-1,-1,-1,-1,-1,-1,83,4,13,17,79,3,1,85,5,10,15,80,4,1,84,4,12,16,81,2,1,82,5,13,18,78,4,0,82,4,14,18,79,3,0,73,0,27,27,73,0,0,89,1,9,11,83,2,4,83,3,14,17,79,3,1,87,2,11,13,84,1,2,78,6,16,22,75,3,0,82,4,15,18,76,5,1,"SCHOOL OF SCIENCE AND TECHNOLOGY D",82,5,13,18,79,3,0,83,4,14,17,79,4,1,87,1,12,13,85,0,3
"'015833",.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,93,1,6,7,90,3,0,83,0,17,17,83,0,0,89,2,9,11,81,9,0,96,0,4,4,96,0,0,95,1,4,5,93,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,4,11,14,71,14,0,93,1,5,7,89,4,0,93,7,0,7,86,7,0,89,0,11,11,74,16,0,"HENRY FORD ACADEMY ALAMEDA SCHOOL",88,0,13,13,75,13,0,94,1,5,6,91,3,0,-1,-1,-1,-1,-1,-1,-1
"'015834",98,1,1,2,97,0,0,96,2,3,4,96,0,0,97,1,1,3,97,1,0,-1,-1,-1,-1,-1,-1,-1,97,2,2,3,96,1,0,97,3,0,3,96,1,0,97,3,0,3,97,0,0,97,2,1,3,96,1,0,96,2,2,4,95,1,0,84,0,16,16,84,0,0,97,2,1,3,96,0,1,97,1,2,3,96,1,0,97,2,1,3,96,0,0,95,2,3,5,95,0,0,98,1,1,2,96,2,0,"BASIS TEXAS",97,2,1,3,97,0,0,97,1,2,3,95,1,0,94,4,2,6,94,0,0
"'015835",96,0,4,4,91,2,3,89,0,11,11,84,5,0,93,0,7,7,89,3,1,.,.,.,.,.,.,.,92,0,8,8,90,2,0,89,0,11,11,87,2,0,92,0,8,8,90,1,1,92,0,8,8,90,2,0,90,0,10,10,89,1,0,50,0,50,50,50,0,0,97,0,3,3,89,3,4,92,0,8,8,90,2,0,94,0,6,6,92,1,2,88,0,12,12,87,1,0,94,0,5,6,92,2,0,"GREAT HEARTS TEXAS",94,0,6,6,93,1,0,91,0,9,9,87,3,0,93,0,7,7,91,2,0
"'015836",98,2,0,2,98,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,100,0,0,0,96,3,0,100,0,0,0,100,0,0,100,0,0,0,94,6,0,100,0,0,0,95,5,0,100,0,0,0,96,4,0,-1,-1,-1,-1,-1,-1,-1,97,3,0,3,97,0,0,100,0,0,0,98,2,0,99,1,0,1,99,0,0,100,0,0,0,97,3,0,100,0,0,0,96,4,0,"ELEANOR KOLITZ HEBREW LANGUAGE ACA",100,0,0,0,99,1,0,100,0,0,0,93,7,0,100,0,0,0,100,0,0
"'015838",91,2,7,9,73,7,11,88,0,13,13,88,0,0,100,0,0,0,100,0,0,.,.,.,.,.,.,.,87,3,10,13,76,9,2,76,6,18,24,65,10,0,88,2,10,12,79,7,2,87,3,10,13,74,11,2,89,2,9,11,81,6,2,-1,-1,-1,-1,-1,-1,-1,91,2,8,9,73,6,11,87,2,11,13,79,6,2,88,3,9,12,79,7,2,95,1,4,5,82,12,1,85,3,12,15,63,22,0,"COMPASS ROSE ACADEMY",93,2,4,7,49,44,0,87,3,11,13,79,6,2,79,0,21,21,76,3,0
"'015839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PROMESA ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015840",85,15,0,15,80,0,5,67,33,0,33,33,33,0,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,78,22,0,22,72,7,0,75,25,0,25,70,5,0,77,23,0,23,70,6,0,76,24,0,24,71,5,0,84,16,0,16,78,6,0,.,.,.,.,.,.,.,85,15,0,15,80,0,5,81,19,0,19,73,9,0,79,21,0,21,73,6,0,83,17,0,17,74,9,0,83,17,0,17,50,33,0,"SAN ANTONIO PREPARATORY CHARTER SC",83,17,0,17,0,83,0,78,22,0,22,72,6,0,78,22,0,22,78,0,0
"'015841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE GATHERING PLACE",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015901",98,1,1,2,89,5,4,96,2,2,4,96,0,0,98,0,2,2,89,6,2,95,5,0,5,95,0,0,96,1,3,4,93,3,0,96,0,4,4,86,10,0,92,3,4,8,87,4,1,96,1,3,4,94,2,0,95,2,3,5,91,3,1,92,0,8,8,92,0,0,98,1,1,2,86,7,5,96,1,3,4,92,3,0,96,1,3,4,92,3,1,95,2,3,5,89,3,2,97,1,2,3,95,2,0,"ALAMO HEIGHTS ISD",96,1,3,4,96,0,0,95,1,4,5,85,9,1,96,2,3,4,92,3,1
"'015904",94,2,5,6,88,3,3,100,0,0,0,72,28,0,81,0,19,19,81,0,0,-1,-1,-1,-1,-1,-1,-1,91,2,7,9,88,2,1,83,2,15,17,75,8,0,91,2,7,9,88,2,1,92,2,7,8,89,2,1,91,2,7,9,88,2,1,-1,-1,-1,-1,-1,-1,-1,93,2,5,7,86,3,3,91,2,7,9,88,2,1,90,2,8,10,87,2,1,88,2,10,12,84,2,1,90,2,8,10,85,5,0,"HARLANDALE ISD",93,2,5,7,92,1,0,86,3,12,14,76,8,1,94,1,5,6,94,1,0
"'015905",94,2,4,6,87,3,4,97,3,0,3,77,19,0,98,0,2,2,90,4,5,100,0,0,0,100,0,0,88,4,8,12,83,4,1,92,6,3,8,81,10,0,88,4,8,12,84,3,1,89,4,8,11,84,4,1,88,4,8,12,83,4,1,-1,-1,-1,-1,-1,-1,-1,94,2,4,6,87,3,4,88,4,8,12,83,4,1,89,4,7,11,85,3,1,86,5,9,14,80,4,2,83,7,10,17,78,4,1,"EDGEWOOD ISD",89,3,7,11,88,1,1,86,6,8,14,73,11,2,91,1,8,9,91,0,1
"'015906",100,0,0,0,100,0,0,98,0,2,2,95,3,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,98,1,1,2,94,4,0,98,0,2,2,97,2,0,96,0,4,4,92,4,0,98,1,1,2,93,5,0,97,1,2,3,89,9,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,98,1,1,2,94,3,0,98,0,2,2,97,1,0,97,2,2,3,96,1,0,98,1,0,2,95,3,0,"RANDOLPH FIELD ISD",99,0,1,1,98,0,0,98,1,1,2,91,7,0,97,3,0,3,97,0,0
"'015907",94,1,5,6,87,2,5,83,2,15,17,72,11,0,94,0,6,6,84,7,3,73,0,27,27,73,0,0,88,2,10,12,84,3,1,86,3,12,14,79,6,0,88,2,10,12,84,3,1,88,2,10,12,84,3,1,88,2,10,12,84,3,1,94,0,6,6,88,3,3,94,1,5,6,86,3,5,88,2,10,12,83,3,1,88,2,10,12,84,2,2,85,3,12,15,80,3,2,85,3,12,15,78,7,0,"SAN ANTONIO ISD",89,2,9,11,87,1,1,85,2,12,15,74,9,2,87,1,12,13,84,2,1
"'015908",94,3,3,6,85,4,6,93,0,7,7,93,0,0,100,0,0,0,100,0,0,-1,-1,-1,-1,-1,-1,-1,91,4,5,9,86,4,1,88,1,12,12,83,5,0,91,4,5,9,86,3,2,92,4,5,8,86,4,2,91,4,5,9,86,3,1,100,0,0,0,86,0,14,94,3,3,6,84,4,6,91,4,6,9,86,3,1,91,4,5,9,88,2,2,91,4,5,9,84,4,2,93,1,7,7,82,9,2,"SOUTH SAN ANTONIO ISD",92,4,5,8,89,1,1,90,4,6,10,78,9,3,91,5,4,9,89,2,0
"'015909",96,2,3,4,87,4,4,91,0,9,9,88,0,3,88,0,13,13,88,0,0,0,0,100,100,0,0,0,90,1,9,10,85,4,1,81,11,7,19,52,30,0,90,1,9,10,85,4,1,91,1,8,9,86,4,1,91,1,8,9,85,4,1,.,.,.,.,.,.,.,96,2,3,4,86,5,4,90,1,9,10,84,5,1,91,2,7,9,86,4,2,83,2,15,17,76,6,2,87,1,12,13,81,6,0,"SOMERSET ISD",90,1,9,10,88,1,1,91,2,8,9,76,13,2,82,3,15,18,82,0,0
"'015910",89,1,11,11,80,3,5,84,1,15,16,81,3,0,88,0,12,12,84,2,2,72,1,27,28,63,10,0,84,1,16,16,79,3,1,79,1,20,21,74,5,0,82,1,17,18,77,4,1,83,1,16,17,79,3,1,82,1,17,18,78,3,1,86,0,14,14,83,2,1,89,1,10,11,80,4,5,84,1,15,16,80,3,1,83,1,17,17,78,3,2,83,1,16,17,78,3,1,87,1,12,13,84,3,0,"NORTH EAST ISD",84,1,15,16,82,1,1,83,1,16,17,72,9,2,83,1,15,17,82,1,0
"'015911",93,1,6,7,84,4,5,89,1,9,11,83,6,0,93,1,6,7,83,3,7,100,0,0,0,63,38,0,88,2,10,12,83,4,1,88,2,10,12,82,5,0,89,2,9,11,85,3,1,88,2,10,12,83,5,1,88,2,10,12,83,4,1,85,0,15,15,85,0,0,93,1,6,7,83,5,6,88,2,10,12,83,4,1,86,3,11,14,81,4,1,85,2,13,15,78,6,1,89,1,9,11,84,5,0,"EAST CENTRAL ISD",88,2,10,12,86,2,1,87,3,10,13,77,9,1,86,3,11,14,84,2,0
"'015912",93,0,6,7,86,3,4,92,0,8,8,89,3,0,95,0,5,5,92,3,0,89,0,11,11,89,0,0,88,0,12,12,83,4,1,85,0,15,15,77,7,1,88,0,12,12,84,3,1,88,0,12,12,83,4,1,88,0,12,12,83,3,1,94,0,6,6,94,0,0,93,0,7,7,85,4,5,87,0,12,13,83,3,1,87,0,12,13,83,3,1,85,0,15,15,81,3,1,85,0,15,15,82,3,0,"SOUTHWEST ISD",88,0,11,12,86,2,1,86,0,14,14,77,8,1,88,0,12,12,86,2,0
