DISTRICT,D20GI19R,D20GI20R,D20GW19R,D20GW20R,D23G419R,D23G420R,D23GG19R,D23GG20R,D2SGA19R,D2SGA20R,D30GI19R,D30GI20R,D30GW19R,D30GW20R,D33G419R,D33G420R,D33GG19R,D33GG20R,D3SGA19R,D3SGA20R,D40GI19R,D40GI20R,D40GW19R,D40GW20R,D43G419R,D43G420R,D43GG19R,D43GG20R,D4SGA19R,D4SGA20R,DA0GI19R,DA0GI20R,DA0GW19R,DA0GW20R,DA3G419R,DA3G420R,DA3GG19R,DA3GG20R,DASGA19R,DASGA20R,DB0GI19R,DB0GI20R,DB0GW19R,DB0GW20R,DB3G419R,DB3G420R,DB3GG19R,DB3GG20R,DBSGA19R,DBSGA20R,DE0GI19R,DE0GI20R,DE0GW19R,DE0GW20R,DE3G419R,DE3G420R,DE3GG19R,DE3GG20R,DESGA19R,DESGA20R,DF0GI19R,DF0GI20R,DF0GW19R,DF0GW20R,DF3G419R,DF3G420R,DF3GG19R,DF3GG20R,DFSGA19R,DFSGA20R,DH0GI19R,DH0GI20R,DH0GW19R,DH0GW20R,DH3G419R,DH3G420R,DH3GG19R,DH3GG20R,DHSGA19R,DHSGA20R,DI0GI19R,DI0GI20R,DI0GW19R,DI0GW20R,DI3G419R,DI3G420R,DI3GG19R,DI3GG20R,DISGA19R,DISGA20R,DISTNAME,DL0GI19R,DL0GI20R,DL0GW19R,DL0GW20R,DL3G419R,DL3G420R,DL3GG19R,DL3GG20R,DLSGA19R,DLSGA20R,DM0GI19R,DM0GI20R,DM0GW19R,DM0GW20R,DM3G419R,DM3G420R,DM3GG19R,DM3GG20R,DMSGA19R,DMSGA20R,DR0GI19R,DR0GI20R,DR0GW19R,DR0GW20R,DR3G419R,DR3G420R,DR3GG19R,DR3GG20R,DRSGA19R,DRSGA20R,DS0GI19R,DS0GI20R,DS0GW19R,DS0GW20R,DS3G419R,DS3G420R,DS3GG19R,DS3GG20R,DSSGA19R,DSSGA20R,DW0GI19R,DW0GI20R,DW0GW19R,DW0GW20R,DW3G419R,DW3G420R,DW3GG19R,DW3GG20R,DWSGA19R,DWSGA20R
"'132902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,13.3,0,0,0,0,55,26.7,10,13.3,.,.,.,.,.,.,.,.,.,.,-1,20,-1,0,-1,0,-1,20,-1,0,0,25,0,0,0,0,50,37.5,0,12.5,-1,20,-1,0,-1,0,-1,40,-1,20,.,.,.,.,.,.,.,.,.,.,"JAYTON-GIRARD ISD",.,.,.,.,.,.,.,.,.,.,-1,0,-1,0,-1,0,-1,14.3,-1,14.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,0,0,0,0,56.3,20,12.5,10
"'133901",.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,7.3,6.3,0,0,42.7,8.3,2.4,2.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,9.1,3.6,0,0,43.2,7.1,0,3.6,0,0,4.8,8.7,0,0,31,13,0,4.3,0,0,5,5.3,0,0,42.5,10.5,0,5.3,.,.,.,.,.,.,.,.,.,.,"CENTER POINT ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,10,4,0,0,55,4,5,0,0,0,0,4.5,0,0,50,4.5,0,0,-1,0,-1,60,-1,0,-1,80,-1,20,0,0,10,7.7,0,0,45,7.7,5,0
"'133902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HUNT ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'133903",0,0,0,0,0,0,50,0,14.3,0,10,0,0,0,0,0,45,0,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,7.7,3.5,4.7,3.5,0,0,41.5,8.9,1.7,2.4,12.5,0,12.5,0,0,0,75,0,0,0,7.2,3,7.2,5.9,0,0,44.9,11.2,1.2,3,0.5,0.6,3.3,2.4,0,0,32.2,4.7,1.6,1.8,5.7,4.9,6.3,4.9,0,0,42.8,11,1.3,1.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"KERRVILLE ISD",0,9.1,8.3,0,0,0,54.2,18.2,0,9.1,15,6,6.1,4.5,0,0,50.8,12.4,1.7,3,9.5,4.5,7.1,5.1,0,0,50,12.4,3,4,0,4.9,50,31.7,0,0,75,53.7,17.6,22,9.7,2.7,3.4,2.7,0,0,38.4,8,1.7,3.7
"'133904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,19.8,23.4,1.2,0,0,0,51.9,31.2,0,10.4,.,.,.,.,.,.,.,.,.,.,20.8,30.8,2.1,0,0,0,56.3,38.5,0,11.5,5.1,2.3,0,0,0,0,41,14,0,11.6,20.7,23.5,0,0,0,0,51.7,32.4,0,8.8,.,.,.,.,.,.,.,.,.,.,"INGRAM ISD",0,42.9,0,0,0,0,40,57.1,0,14.3,33.3,50,2.4,0,0,0,61.9,52.9,0,8.8,20,30,0,0,0,0,50,50,0,26.7,-1,25,-1,0,-1,0,-1,100,-1,100,18,24.4,2,0,0,0,51,31.7,0,12.2
"'133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DIVIDE ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'134901",.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,7.8,15,11.8,10,0,0,45.1,32.5,13.7,15,.,.,.,.,.,.,.,.,.,.,3.8,0,7.7,15.8,0,0,36.5,31.6,11.5,21.1,0,0,4.8,9.5,0,0,35.7,19,9.5,19,5,0,15,28.6,0,0,37.5,28.6,5,14.3,.,.,.,.,.,.,.,.,.,.,"JUNCTION ISD",-1,.,-1,.,-1,.,-1,.,-1,.,13.3,31.6,16.7,10.5,0,0,51.7,47.4,16.7,10.5,0,0,10,28.6,0,0,15,28.6,0,14.3,9.1,12.5,54.5,50,0,0,90.9,100,63.6,75,10,23.1,10,0,0,0,50,34.6,20,15.4
"'135001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,41.7,0,0,0,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"GUTHRIE CSD",.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,50,0,0,0
"'136901",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,19.4,2,5.6,0,0,0,47.2,4.1,2.8,2,.,.,.,.,.,.,.,.,.,.,26.3,5.3,0,0,0,0,50,5.3,0,0,33.3,5.6,9.5,0,0,0,59.5,11.1,4.8,5.6,31.8,3.1,4.5,0,0,0,54.5,6.3,0,3.1,.,.,.,.,.,.,.,.,.,.,"BRACKETT ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,0,0,0,0,0,30,0,0,0,20,0,6.7,0,0,0,43.3,9.1,0,9.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7.1,0,0,0,35.7,0,7.1,0
"'137901",-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,5.9,3.4,4,3.9,0.5,2.4,41.1,16.5,4.5,7.8,14.3,0,0,0,0,0,42.9,0,0,0,4.5,2.4,5.4,4.8,0.9,2.4,42,19.8,6.3,11.1,13,6.4,2.2,3.6,0,0,42.4,12.7,3.3,2.7,5.2,3.2,4.6,4.3,0.6,2.7,42.2,17.2,5.2,8.1,.,.,.,.,.,.,.,.,.,.,"KINGSVILLE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5.5,4.2,0.9,5.2,40,20.8,5.5,13.5,3.4,0,8,5,0,5,50,22,9.2,14,0,0,36.4,23.1,0,7.7,77.3,84.6,40.9,61.5,11.1,7.1,0,0,0,0,30.6,14.3,0,7.1
"'137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RICARDO ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'137903",-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,12.2,0,0,0,0,0,54.9,2.5,4.9,2.5,.,.,.,.,.,.,.,.,.,.,22.7,0,0,0,0,0,61.4,0,9.1,0,21.7,0,0,0,0,0,60.9,0,8.7,0,14.3,0,0,0,0,0,55.7,3.1,5.7,3.1,-1,.,-1,.,-1,.,-1,.,-1,.,"RIVIERA ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,47.2,6.3,0,6.3,8.3,0,0,0,0,0,54.2,5.9,16.7,5.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
"'137904",.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,24.7,48.9,0,0,0,0,50.5,50,1,1.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,51.7,0,0,0,0,50,55.2,2.3,3.4,22.9,52.2,0,0,0,0,50,54.3,2.1,2.2,21.9,46.8,0,0,0,0,51.4,48.4,1.4,1.6,.,.,.,.,.,.,.,.,.,.,"SANTA GERTRUDIS ISD",.,.,.,.,.,.,.,.,.,.,26.5,45.7,0,0,0,0,51,45.7,0,0,16.7,0,0,0,0,0,66.7,0,16.7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,65.2,0,0,0,0,42.5,65.2,0,0
"'138902",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.5,0,0,0,0,0,63.2,5.3,0,5.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,0,0,0,0,0,66.7,8.3,0,8.3,22.2,0,0,0,0,0,61.1,0,0,0,12.5,0,0,0,0,0,62.5,0,0,0,.,.,.,.,.,.,.,.,.,.,"KNOX CITY-O'BRIEN CISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,65,9.1,0,9.1,12.5,0,0,0,0,0,68.8,12.5,0,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,62.5,12.5,0,12.5
"'138903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.7,17.4,3.8,4.3,0,0,44.2,30.4,3.8,8.7,-1,.,-1,.,-1,.,-1,.,-1,.,13.3,7.7,6.7,7.7,0,0,46.7,30.8,0,15.4,7.7,0,0,0,0,0,34.6,8.3,7.7,8.3,9.1,9.1,0,9.1,0,0,54.5,36.4,9.1,18.2,.,.,.,.,.,.,.,.,.,.,"MUNDAY CISD",.,.,.,.,.,.,.,.,.,.,7.7,36.4,7.7,9.1,0,0,53.8,54.5,0,9.1,0,33.3,11.1,16.7,0,0,55.6,83.3,11.1,33.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.7,27.3,7.7,0,0,0,34.6,27.3,0,0
"'138904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,12.5,12.5,25,0,12.5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,20,16.7,40,0,20,0,0,0,0,0,0,8.3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,"BENJAMIN ISD",.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,0,-1,0,-1,0,-1,0,-1,0
"'139905",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1.3,0,1.3,0,0,34.4,2.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,0,43.3,3,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,50,0,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,"CHISUM ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,2.9,0,2.9,0,0,40,5.7,0,0,0,0,0,12.5,0,0,37.5,12.5,0,0,0,-1,0,-1,0,-1,35.7,-1,0,-1,0,1.5,0,1.5,0,0,32.1,3.1,0,0
"'139909",0,0,0,16.7,0,0,28.6,16.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,5.2,1.2,2.1,4.9,0,0,38.1,8.9,3.1,2.8,8.1,1.1,3.2,5.7,0,0,44.4,12.5,3.2,5.7,3.1,1.8,3.1,7.2,0,0,34.6,11.4,3.1,2.4,4.6,1.5,2.3,2.3,0,0,32.2,8.5,2.3,4.6,0,0,2.2,4.9,0,0,33.7,4.9,2.2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"PARIS ISD",-1,0,-1,16.7,-1,0,-1,16.7,-1,0,5.6,0.9,1.9,7.8,0,0,43,9.5,3.7,0.9,1.6,0,1.6,11.7,0,0,31.5,16.9,4.8,5.2,11.8,0,23.5,32.4,0,0,70.6,51.4,35.3,18.9,6.8,1.9,1.4,3.7,0,0,38.4,6.5,4.1,0.9
"'139911",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,11.3,12.7,4.5,4.6,0,0,44.4,19.7,0.6,2.3,0,12.5,0,0,0,0,36.4,12.5,0,0,8.2,13.4,4.1,9,0,0,41.8,23.9,0,1.5,8.5,11.3,0,3.8,0,0,38,17.5,0,2.5,16.7,7.1,0,0,0,0,52.8,7.1,0,0,-1,33.3,-1,0,-1,0,-1,33.3,-1,0,"NORTH LAMAR ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.2,14,7.5,5.4,0,0,48.6,21.5,0.9,2.2,10.9,14.3,9.4,12.7,0,0,49.2,33.3,1.6,6.3,23.1,9.1,30.8,31.8,0,0,63.5,59.1,3.8,18.2,12.4,12.3,5.8,5.8,0,0,44.9,21,0.7,2.9
"'139912",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.1,12.8,0,0,0,0,53.8,14.1,5.1,1.3,.,.,.,.,.,.,.,.,.,.,5.1,11.5,0,0,0,0,55.1,11.5,10.3,0,0,0,0,0,0,0,51.3,0,5,0,0,0,0,0,0,0,60,0,0,0,.,.,.,.,.,.,.,.,.,.,"PRAIRILAND ISD",.,.,.,.,.,.,.,.,.,.,10.5,28.6,0,0,0,0,56.6,31.4,5.3,2.9,5.9,0,0,0,0,0,52.9,20,5.9,20,0,-1,0,-1,0,-1,62.5,-1,50,-1,5.7,14.1,0,0,0,0,52.1,15.5,2.9,1.4
"'140901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42.9,25,0,0,0,0,71.4,37.5,7.1,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.3,25,0,0,0,0,66.7,37.5,8.3,12.5,0,-1,0,-1,0,-1,50,-1,0,-1,36.4,28.6,0,0,0,0,68.2,42.9,9.1,14.3,.,.,.,.,.,.,.,.,.,.,"AMHERST ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,40,0,0,0,0,100,60,16.7,20,25,-1,0,-1,0,-1,62.5,-1,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.
"'140904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.9,18.1,1.3,1.2,0,0,59.9,26.5,5.3,10.8,14.3,-1,14.3,-1,0,-1,57.1,-1,0,-1,8,21.8,2,1.8,0,0,61,29.1,4,10.9,2.2,24.4,0,0,0,0,58.9,26.8,8.9,7.3,9.3,16.4,0,1.6,0,0,63,23,5.6,8.2,.,.,.,.,.,.,.,.,.,.,"LITTLEFIELD ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.1,11.9,3.2,2.4,0,0,61.3,26.2,0,14.3,0,23.1,0,0,0,0,53.1,38.5,6.3,23.1,0,27.3,16.7,9.1,0,0,91.7,90.9,66.7,81.8,0,22.2,0,0,0,0,50,38.9,7.1,16.7
"'140905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52.2,38.3,6.5,2.1,0,0,79.3,44.7,0,6.4,.,.,.,.,.,.,.,.,.,.,48.6,39.3,8.6,3.6,0,0,78.6,50,0,10.7,51.7,45.8,10.3,4.2,0,0,81,54.2,0,8.3,52.6,37.1,7.9,2.9,0,0,80.3,45.7,0,8.6,.,.,.,.,.,.,.,.,.,.,"OLTON ISD",-1,28.6,-1,14.3,-1,0,-1,57.1,-1,28.6,52.9,30.4,0,0,0,0,76.5,34.8,0,4.3,52.4,33.3,9.5,6.7,0,0,81,53.3,0,20,16.7,-1,50,-1,0,-1,83.3,-1,0,-1,50,41.7,0,0,0,0,75,41.7,0,0
"'140907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.7,21.7,13.6,4.3,0,0,65.9,39.1,4.5,17.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.8,11.1,18.8,5.6,0,0,65.6,33.3,6.3,22.2,16.7,25,16.7,12.5,0,0,66.7,62.5,8.3,37.5,20,7.7,6.7,0,0,0,63.3,30.8,0,23.1,.,.,.,.,.,.,.,.,.,.,"SPRINGLAKE-EARTH ISD",.,-1,.,-1,.,-1,.,-1,.,-1,30,20,10,0,0,0,65,26.7,0,6.7,25,12.5,25,12.5,0,0,68.8,50,12.5,37.5,20,-1,60,-1,0,-1,80,-1,20,-1,33.3,44.4,33.3,11.1,0,0,75,55.6,16.7,11.1
"'140908",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39.1,39.5,4.3,0,0,0,73.9,42.1,0,2.6,.,.,.,.,.,.,.,.,.,.,25,35.7,0,0,0,0,68.8,35.7,0,0,33.3,16.7,0,0,0,0,66.7,16.7,0,0,18.2,29.2,9.1,0,0,0,68.2,33.3,0,4.2,.,.,.,.,.,.,.,.,.,.,"SUDAN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,60,12.5,0,0,0,87.5,65,0,5,33.3,30.8,16.7,0,0,0,75,38.5,0,7.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.6,57.1,0,0,0,0,81.8,57.1,0,0
"'141901",0,0,0,0,0,0,41.7,7.1,16.7,7.1,0,.,0,.,0,.,30,.,0,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.5,16.3,0.8,1.3,0,0,35,19.6,2.9,3.3,0,-1,0,-1,0,-1,20,-1,0,-1,14.3,15.3,1.9,3.1,0,0,39,21.4,2.9,5.1,7.4,13.8,0.8,0,0,0,25.6,17.2,0.8,3.4,9,12.5,0,0,0,0,23.1,16.1,0,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LAMPASAS ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.4,18.5,0.8,2.4,0,0,44.3,21.8,4.9,3.2,10.7,22.6,2.7,3.2,0,0,43.3,33.9,6.7,12.9,8.7,15.8,8.7,15.8,0,0,60.9,57.9,30.4,42.1,13.9,18.8,1.3,1.3,0,0,40.8,21.3,3.8,1.9
"'141902",.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,41.2,43.8,5.9,6.3,0,0,73.5,50,5.9,6.3,-1,.,-1,.,-1,.,-1,.,-1,.,50,44.4,8.3,0,0,0,75,44.4,8.3,0,14.3,27.3,0,9.1,0,0,50,36.4,0,9.1,50,60,0,0,0,0,66.7,60,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,"LOMETA ISD",-1,.,-1,.,-1,.,-1,.,-1,.,60,80,10,0,0,0,90,80,10,0,75,60,12.5,0,0,0,93.8,60,12.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.3,33.3,0,11.1,0,0,72.2,44.4,11.1,11.1
"'142901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39.6,15.3,7.7,1.2,13.2,1.2,74.2,21.2,4.4,5.9,.,.,.,.,.,.,.,.,.,.,42.7,14.5,9.3,1.3,14.7,1.3,76,19.7,5.3,5.3,40.4,8.7,6.4,0,0,0,72.3,10.9,0,2.2,39.8,16.3,8,1.3,12.5,1.3,75,22.5,4.5,6.3,.,.,.,.,.,.,.,.,.,.,"COTULLA ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.6,23.1,9.1,2.6,27.3,2.6,76.1,33.3,9.1,10.3,49.1,17,9.4,2.1,20.8,2.1,80.2,27.7,7.5,10.6,30.8,10,53.8,10,7.7,0,80.8,60,30.8,50,-1,0,-1,0,-1,0,-1,0,-1,0
"'143901",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,10.7,5.6,3.6,0,0,50,16.7,1.1,4.8,0,36.4,14.3,0,0,0,50,45.5,0,18.2,0,15,8.8,15,0,0,52.9,35,2.9,15,0,10,2.1,2.5,0,0,46.9,15,0,5,0,0,12.5,33.3,0,0,50,33.3,0,16.7,.,-1,.,-1,.,-1,.,-1,.,-1,"HALLETTSVILLE ISD",.,.,.,.,.,.,.,.,.,.,0,11.4,9.8,4.5,0,0,53.7,18.2,2.4,4.5,0,16.7,4.8,16.7,0,0,50,41.7,0,16.7,0,28.6,71.4,42.9,0,0,92.9,100,14.3,57.1,0,7.6,1.6,1.5,0,0,50,10.6,1.6,1.5
"'143902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,14.3,0,0,0,0,56.5,28.6,4.3,14.3,.,.,.,.,.,.,.,.,.,.,0,16.7,0,0,0,0,57.1,16.7,0,0,0,11.1,0,0,0,0,50,33.3,0,22.2,0,12.5,0,0,0,0,60,12.5,10,0,.,.,.,.,.,.,.,.,.,.,"MOULTON ISD",.,-1,.,-1,.,-1,.,-1,.,-1,0,16.7,0,0,0,0,66.7,25,11.1,8.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16.7,0,0,0,0,50,41.7,0,25
"'143903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,2.1,0,0,0,43.6,0,2.1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,8.3,0,0,0,50,0,0,0,0,0,4.2,0,0,0,43.8,0,0,0,0,0,14.3,0,0,0,50,0,0,0,.,.,.,.,.,.,.,.,.,.,"SHINER ISD",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,43.5,0,4.3,0,0,0,0,0,0,0,50,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,41.7,0,2.8,0
"'143904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"VYSEHRAD ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'143905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SWEET HOME ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'143906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EZZELL ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
